elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.001128,0,0,0,0,0,112560,112902,113100,114290,114489,116364,116363,116370,116369
0.003032,0,0,0,0,0,110511,110200,110025,108858,108673,106838,106862,106903,106911
0.004773,0,0,0,0,0,92387,92353,92327,92301,92275,92233,92215,92172,92171
0.006393,0,0,0,0,0,91346,91346,91345,91344,91352,91350,91341,91348,91347
0.007998,0,0,0,0,0,91914,91912,91919,91918,91909,91909,91899,91882,91872
0.009624,0,0,0,0,0,91495,91503,91502,91509,91532,91531,91547,91563,91570
0.011227,0,0,0,0,0,91620,91611,91610,91609,91583,91582,91572,91554,91937
0.012835,0,0,0,0,0,92609,92608,92607,92597,92597,92604,92604,92603,92218
0.014434,0,0,0,0,0,99420,99444,99435,99451,99458,99473,99489,99496,99513
0.016135,0,0,0,0,0,103448,103431,103462,103453,103444,103419,103417,103441,103440
0.017888,0,0,0,0,0,102608,105540,106173,107964,108704,109578,109569,109543,109508
0.019664,0,0,0,0,0,97484,94481,93756,91888,91087,90135,90068,90000,89949
0.021250,0,0,0,0,0,112985,113427,113917,115432,116998,117264,120472,123146,125928
0.023074,0,0,0,0,0,101863,101420,101336,101810,100243,99984,97089,94872,92888
0.024672,0,0,0,0,0,92272,92272,91863,89870,89860,89868,89551,89091,88290
0.026241,0,0,0,0,0,88532,88530,88528,88537,88536,88534,88534,88533,88523
0.027811,0,0,0,0,0,88827,88826,88825,88824,88831,88822,88812,88811,88819
0.029379,0,0,0,0,0,90521,90945,96232,97185,97175,97183,97190,97198,97197
0.031114,0,0,0,0,0,96976,96549,91261,90305,90314,90304,90294,90276,90276
0.032688,0,0,0,0,0,88283,88275,88273,88264,88262,88269,88261,88252,88249
0.034255,0,0,0,0,0,88347,88363,88353,88361,88352,88351,88367,88365,88366
0.035888,0,0,0,0,0,102220,102068,101952,101817,101691,101557,101422,101363,101253
0.037513,0,0,0,0,0,117951,116935,115905,114880,113854,112833,111813,110717,109666
0.039169,0,0,0,0,0,85750,85851,86503,86497,86497,86496,86490,86502,86510
0.040672,0,0,0,0,0,84857,84758,84100,84099,84102,84097,84096,84095,84093
0.042163,0,0,0,0,0,84518,84513,84507,84511,84510,84500,84495,84494,84485
0.043651,0,0,0,0,0,83936,83926,83925,83924,83910,83909,83907,83906,83922
0.045135,0,0,0,0,0,86818,87774,88524,90221,90770,91085,91289,91621,92042
0.046696,0,0,0,0,0,90450,89492,88745,87041,86490,86174,85976,85638,85211
0.048182,0,0,0,0,0,83795,83807,83806,83805,83813,83824,83820,83822,83817
0.049667,0,0,0,0,0,83843,83837,83836,83840,83839,83834,83832,83832,83835
0.051176,0,0,0,0,0,84075,84075,84070,84064,84062,84053,84044,84034,84020
0.052665,0,0,0,0,0,83523,83522,83516,83511,83507,83514,83513,83512,83511
0.054217,0,0,0,0,0,69794,69411,69038,68663,68282,67901,67524,67148,66769
0.055615,0,0,0,0,0,66323,66321,66317,66317,66320,66319,66317,66313,66313
0.057007,0,0,0,0,0,66333,66331,66366,66392,66406,66424,66451,66473,66497
0.058460,0,0,0,0,0,67546,67551,67516,67488,67474,67454,67425,67408,67383
0.059870,0,0,0,0,0,66881,66878,66877,66878,66875,66874,66876,66867,66866
0.061275,0,0,0,0,0,68630,68654,68758,68789,68811,68838,68957,68994,69243
0.062695,0,0,0,0,0,68017,68020,67948,67950,67932,67905,67811,67773,67549
0.064112,0,0,0,0,0,66880,66850,66813,66777,66770,66767,66738,66739,66708
0.065557,0,0,0,0,0,66710,66709,66707,66702,66701,66696,66694,66696,66699
0.066958,0,0,0,0,0,69522,69523,69523,69526,69538,69537,69534,69529,69527
0.068419,0,0,0,0,0,69005,69079,69479,69493,69479,69484,69488,69491,69492
0.069917,0,0,480,4,0,182136,182862,181056,180894,182500,182504,180282,182574,179788
0.071354,0,0,0,0,0,68132,68111,68078,68077,68053,68041,68001,67962,67940
0.072764,0,0,0,0,0,67646,67641,67638,67635,67631,67630,67629,67626,67623
0.074190,0,0,0,0,0,67591,67594,67593,67594,67596,67595,67594,67591,67593
0.075602,0,0,0,0,0,67896,67904,67927,67961,67975,67987,67989,67993,67989
0.077011,0,0,0,0,0,67849,67835,67808,67774,67756,67742,67736,67736,67741
0.078417,0,0,0,0,0,67737,67774,67800,67806,67832,67857,67884,67906,67929
0.079824,0,0,0,0,0,450061,522023,458094,462396,535837,540417,427452,549609,431139
0.081096,0,0,0,0,0,476031,476034,476029,476028,476060,476072,476054,476058,476057
0.082489,0,0,0,0,0,472486,472479,472483,472482,472550,472536,472537,472531,472513
0.083891,0,0,0,0,0,482994,483082,483137,483141,483093,483153,483238,483341,483550
0.085358,0,0,0,0,0,481772,481968,482054,486303,483196,487523,486972,487471,487365
0.086768,0,0,0,0,0,485476,485486,485558,481378,484659,480436,481161,480764,480730
0.088170,0,0,0,0,0,489486,489425,489438,489669,489630,489726,489698,489653,489767
0.089572,0,0,0,0,0,478086,478013,477925,477675,477674,477647,477419,477508,477409
0.090971,0,0,0,0,0,480447,480386,480287,480297,480366,480172,480266,480193,480130
0.092372,0,0,0,0,0,489838,489958,490126,490276,490292,490527,490652,490712,490977
0.093771,0,0,0,0,0,484067,483862,483658,483436,483156,482891,482669,482429,482135
0.095162,0,0,0,0,0,471289,471270,471240,471239,471254,471248,471254,471255,471264
0.096565,0,0,0,0,0,474152,474153,474155,474153,474152,474151,474222,474219,474225
0.097956,0,0,0,0,0,474616,474609,474623,474623,474632,474652,474561,474556,474527
0.099397,0,0,0,0,0,456275,456291,456283,456289,456359,456342,456370,456374,456384
0.100791,0,0,0,0,0,472869,472867,472873,472865,472794,472793,472780,472774,472774
0.102182,0,0,0,0,0,479525,479513,479496,479521,479569,479520,479475,479447,479433
0.103622,0,0,0,0,0,472264,472246,472213,472141,472035,472051,472050,472037,472016
0.105037,0,0,0,0,0,478946,480865,485713,483701,483771,489510,486936,487430,488192
0.106446,0,0,0,0,0,482884,480975,476139,478138,478079,472370,474954,474474,473698
0.107862,0,0,0,0,0,472503,472475,472491,472518,472515,472469,472451,472462,472461
0.109254,0,0,0,0,0,478536,478551,478533,478532,478531,478531,478531,478503,478518
0.110654,0,0,0,0,0,472194,472181,472183,472183,472182,472225,472239,472249,472233
0.112047,0,0,0,0,0,472755,472766,472746,472733,472716,472699,472686,472674,472673
0.113441,0,0,0,0,0,489838,489836,489880,489874,489939,489938,490081,494186,492039
0.114840,0,0,0,0,0,537015,537014,536968,536954,536887,536873,536724,532616,534760
0.116290,0,0,0,0,0,483400,483401,483405,483402,483407,483399,483404,483405,483404
0.117683,0,0,0,0,0,621088,621130,621157,621216,622018,622051,622095,626226,624460
0.119287,0,0,0,0,0,485221,485209,485219,485217,484457,484457,484846,483422,485773
0.120706,0,0,0,0,0,477827,477827,477844,477841,477839,477833,477441,474772,474317
0.122104,0,0,0,0,0,471349,471419,471399,471389,471384,471389,471387,471382,471308
0.123500,0,0,0,0,0,464365,464287,464291,464285,464288,464287,464357,464356,464339
0.124895,0,0,0,0,0,474373,474443,474445,474443,474514,474514,474442,474441,474440
0.126293,0,0,0,0,0,475580,475513,475521,475538,475465,475458,475457,475444,475531
0.127687,0,0,0,0,0,472746,472740,472723,472726,472719,472723,472725,472736,472646
0.129080,0,0,0,0,0,472271,472275,472291,472267,472273,472271,472263,472251,472250
0.130485,0,0,0,0,0,471246,471257,471256,471272,471270,471271,471269,471268,471267
0.132009,0,0,0,0,0,500985,500938,500877,500821,500773,500727,500687,500641,500598
0.133632,0,0,0,0,0,486019,486020,486019,486019,486033,486031,486030,486013,486012
0.135238,0,0,0,0,0,484115,484097,484112,484095,484081,484075,484074,484091,484088
0.136842,0,0,0,0,0,484874,484872,484871,484870,484871,484876,484869,484856,484856
0.138448,0,0,0,0,0,483799,483816,483797,483811,483810,483792,483782,483774,483790
0.140053,0,0,0,0,0,483614,483611,483585,483567,483549,483558,483557,483662,483645
0.141678,0,0,0,0,0,492525,492513,492512,492555,492555,492631,492640,492540,492521
0.143288,0,0,0,0,0,510047,510059,510091,510058,510073,509986,510063,510055,510087
0.144917,0,0,0,0,0,485173,485171,485136,485136,485151,485160,485087,485105,485088
0.146399,0,0,0,0,0,473239,473226,473226,473213,473179,473178,473176,473261,473244
0.147976,0,0,0,0,0,483813,483807,483822,483832,483831,483835,483817,483817,483832
0.149586,0,0,0,0,0,489198,489214,489224,489212,489227,489225,489238,489149,489148
0.151196,0,0,0,0,0,485778,485766,485764,485780,485850,485862,485864,485874,485863
0.152817,0,0,0,0,0,486926,486934,486934,486916,486915,486888,486871,486858,486867
0.154426,0,0,0,0,0,487585,487584,487571,487581,487493,487506,487490,487489,487487
0.156036,0,0,0,0,0,486881,486883,486895,486900,486915,486899,486923,487010,487011
0.157647,0,0,0,0,0,486287,486286,486272,486282,486335,486351,486356,486357,486355
0.159291,0,0,0,0,0,485657,485644,485639,485627,485572,485564,485564,485474,485473
0.160898,0,0,0,0,0,485906,485916,485936,485929,485945,485932,485925,485925,485912
0.162507,0,0,0,0,0,480748,480764,480746,480822,480799,480816,480820,480829,480838
0.164129,0,0,0,0,0,486382,486347,486363,486286,486292,486274,486257,486262,486274
0.165739,0,0,0,0,0,489044,489043,489026,489031,489100,489108,489124,489105,489093
0.167349,0,0,0,0,0,487098,487113,487122,487120,487048,487049,487047,487031,487019
0.168957,0,0,0,0,0,485720,485721,485709,485691,485684,485672,485654,485745,485757
0.170433,0,0,0,0,0,467569,467551,467551,467560,467549,467548,467566,467489,467470
0.171999,0,0,0,0,0,480621,480625,480650,480737,480752,480767,480759,480747,480762
0.173626,0,0,0,0,0,490966,490965,490948,490865,490848,490842,490846,490873,490873
0.175234,0,0,0,0,0,480219,480216,480216,480226,480240,480227,480227,480209,480208
0.176831,0,0,0,0,0,482033,482029,482034,482017,482017,482035,482016,482015,482013
0.179235,0,0,0,0,0,820999,821026,821843,821980,823194,823791,823864,823907,824039
0.181027,0,0,0,0,0,495689,495659,494850,494716,493500,492926,492853,492809,492674
0.182510,0,0,0,0,0,467544,467544,467527,467527,467510,467480,467478,467461,467461
0.183945,0,0,0,0,0,451112,451128,451098,451080,451090,451075,451090,451103,451102
0.185388,0,0,0,0,0,447923,447910,447938,447954,447952,447967,447933,448610,449605
0.186812,0,0,0,0,0,458175,458169,458172,458165,458169,458170,458170,457492,456478
0.188249,0,0,0,0,0,453951,453966,453932,453937,453947,453928,453945,453943,453958
0.189686,0,0,0,0,0,454196,454185,454194,454175,454147,454147,454133,454133,454134
0.191250,0,0,0,0,0,481500,481492,481510,481543,481553,481550,481577,481576,481574
0.192819,0,0,0,0,0,574782,574797,574786,578936,598987,599160,599141,599728,599726
0.194393,0,0,0,0,0,1302821,1303234,1303653,1299116,1278701,1278175,1277805,1276951,1276588
0.196619,0,0,0,0,0,459328,458491,457761,457727,457813,457783,457801,457686,457652
0.197999,0,0,0,0,0,452365,452359,452313,452317,452195,452179,452134,452117,452115
0.199364,0,0,0,0,0,451649,451646,451602,451586,451575,451574,451571,451568,451585
0.200725,0,0,0,0,0,443680,443713,443712,443721,443735,443734,443733,443734,443715
0.202083,0,0,0,0,0,461231,462022,462839,463665,469180,467078,467897,468413,469215
0.203465,0,0,0,0,0,467677,467658,467395,467375,462387,465305,464942,465232,464957
0.204834,0,0,0,0,0,564448,563640,563083,562279,561732,560913,560467,559656,559126
0.206313,0,0,0,0,0,447614,447680,447690,447804,447803,447873,447860,447982,448081
0.207731,0,0,0,0,0,530436,530143,529911,529606,529387,529101,528871,528534,528214
0.209213,0,0,0,0,0,427397,427390,427393,427346,427365,464266,463677,465158,465498
0.210608,0,0,0,0,0,470610,470616,470598,470612,470580,433677,434262,432774,432453
0.212005,0,0,0,0,0,511068,510193,509353,508487,507629,506747,505891,505013,504142
0.213405,0,0,0,0,0,502777,502793,502778,502760,502765,502773,502772,502787,502769
0.214806,0,0,0,0,0,500741,500740,500726,500725,500734,500765,500791,500790,500790
0.216205,0,0,0,0,0,501422,501422,501434,501447,501446,501430,501402,501426,501441
0.217608,0,0,0,0,0,398339,398337,398336,398352,398352,398366,398364,398349,398330
0.218904,0,0,0,0,0,397800,397798,397780,397764,397763,397736,397753,397735,397736
0.220195,0,0,0,0,0,501011,501053,501079,501094,501077,501076,501074,501073,501070
0.221594,0,0,0,0,0,501716,501674,501663,501635,501635,501628,501628,501632,501648
0.222993,0,0,0,0,0,502989,503002,503012,503022,503036,503083,503080,503101,503132
0.224393,0,0,0,0,0,502419,502404,502391,502378,502362,502313,502313,502291,502243
0.225842,0,0,0,0,0,502173,502172,502154,502164,502162,502166,502166,502159,502158
0.227241,0,0,0,0,0,501010,501007,501007,500997,500997,500992,500980,500978,500992
0.228661,0,0,0,0,0,435145,436380,437630,438857,440100,441333,442560,443793,445009
0.230071,0,0,0,0,0,445905,445944,445938,445936,445957,446721,447424,447423,447423
0.231462,0,0,0,0,0,451884,451936,452038,452164,452224,451489,450785,450811,450809
0.232856,0,0,0,0,0,454355,454302,454244,454128,454064,454041,454097,454069,454069
0.234339,0,0,0,0,0,450636,450745,450837,451061,451044,451201,451394,451604,451787
0.235737,0,0,0,0,0,459808,459672,459530,459292,459292,459124,458871,458661,458475
0.237136,0,0,0,0,0,453951,453975,453964,453979,454047,454115,454215,454323,454532
0.238532,0,0,0,0,0,462887,462980,462995,463005,462935,462948,462829,462859,462885
0.239926,0,0,0,0,0,455130,455035,455033,455006,455014,454945,454944,454817,454565
0.241351,0,0,0,0,0,689698,690463,689496,689445,691371,691512,690158,692604,691291
0.242845,0,0,0,0,0,514883,514891,515562,521384,518252,518273,518235,517362,517000
0.244371,0,0,0,0,0,458920,458936,458152,452318,454651,454481,454397,454312,454309
0.245817,0,0,0,0,0,437935,438008,438019,438016,438025,438029,438163,438162,438163
0.247256,0,0,0,0,0,440334,440248,440263,440315,440471,440665,440639,440723,440988
0.248698,0,0,0,0,0,459599,459594,459550,459482,459329,459200,459072,458987,458720
0.251108,0,0,0,0,0,460849,460862,460861,460860,460860,460775,460791,460774,460771
0.252557,0,0,0,0,0,875324,942846,874702,874634,943582,943846,824969,944355,813638
0.253872,0,0,0,0,0,474549,474662,474837,474896,475054,475098,475284,475475,475740
0.255316,0,0,0,0,0,486862,487005,487108,487371,487386,487545,487534,487572,487526
0.256757,0,0,0,0,0,460143,460069,460037,459948,460007,460093,460031,459930,459988
0.259832,0,0,0,0,0,476304,476304,476171,475954,475980,475830,475803,476006,476006
0.261276,0,0,0,0,0,501246,501261,501409,501562,501561,501522,501459,501178,501002
0.262765,0,0,0,0,0,459532,459279,459030,458854,458623,458512,458501,458445,458322
0.264197,0,0,0,0,0,468663,468661,468670,468675,473615,474765,475193,475175,475181
0.265728,0,0,0,0,0,459094,459092,459097,459090,454114,452968,452504,452519,453435
0.267151,0,0,0,0,0,454183,454190,454183,454189,454188,454197,454180,454212,453315
0.268582,0,0,0,0,0,468344,468336,468341,468322,468320,468293,468308,468276,468265
0.272180,0,0,0,0,0,470689,470689,470687,470697,470714,470728,470739,470736,470724
0.273690,0,0,0,0,0,472842,472847,472841,472846,472840,472840,472827,472827,472820
0.275247,0,0,0,0,0,464558,464551,464539,464522,464509,464506,464516,464516,464531
0.276682,0,0,0,0,0,470222,470226,470253,470262,470277,470278,470265,470352,470333
0.278117,0,0,0,0,0,452634,452627,452626,452631,452626,452607,452624,452518,452535
0.279557,0,0,0,0,0,483561,483579,483561,483559,483558,483575,483557,483572,483588
0.280998,0,0,0,0,0,452924,452937,452924,452919,452922,452905,452904,452903,452885
0.282435,0,0,0,0,0,457811,457809,457821,457808,457806,457821,457819,457890,457873
0.283894,0,0,0,0,0,483491,483531,483518,483534,483528,483527,483544,483471,483486
0.285335,0,0,0,0,0,478959,478903,478913,478912,478918,478926,478909,478908,478924
0.286778,0,0,0,0,0,456807,456788,456794,456786,456768,456774,456783,456782,456765
0.288218,0,0,0,0,0,456658,456657,456623,456628,456644,456697,456696,456784,456782
0.289660,0,0,0,0,0,483144,483160,483186,483186,483184,483107,483127,483038,483037
0.291146,0,0,0,0,0,470372,470356,470361,470353,470413,470413,470380,470367,470366
0.292587,0,0,0,0,0,457000,457014,456995,457001,456923,456921,456921,456931,456930
0.294044,0,0,0,0,0,475529,475512,475527,475509,475508,475507,475505,475503,475503
0.295486,0,0,0,0,0,458081,458079,458045,458059,458075,458073,458073,458073,458060
0.296927,0,0,0,0,0,456110,456126,456154,456156,456138,456127,456126,456124,456133
0.298368,0,0,0,0,0,451734,451733,451719,451700,451711,451725,451740,451724,451723
0.299802,0,0,0,0,0,449694,449677,449678,449687,449673,449673,449672,449687,449688
0.301235,0,0,0,0,0,772434,772565,786192,796917,795620,795630,795628,796112,796111
0.302977,0,0,0,0,0,486400,486344,472708,461971,463300,463283,463283,462823,462812
0.304424,0,0,0,0,0,462442,462380,462446,462456,462438,462470,462469,462454,462538
0.305866,0,0,0,0,0,458473,458456,458405,458409,458392,458364,458356,458344,458256
0.307340,0,0,0,0,0,491090,491105,491094,491094,491105,491103,491107,491088,491099
0.308786,0,0,0,0,0,457102,457086,461866,464533,463549,467643,465434,465438,465419
0.310236,0,0,0,0,0,465679,465677,460895,458220,459190,455096,457304,457298,457313
0.311708,0,0,0,0,0,476303,476302,476284,476287,476286,476283,476279,476312,476311
0.313280,0,0,0,0,0,486528,486588,486587,486597,486624,486624,486611,486576,486681
0.314902,0,0,0,0,0,486708,486645,486644,486618,486605,486603,486611,486644,486539
0.316506,0,0,0,0,0,487246,485482,489972,493461,491521,491516,491521,491520,491518
0.318120,0,0,0,0,0,490970,492732,488273,484782,486703,486691,486685,486667,486666
0.319727,0,0,0,0,0,485662,485661,485643,485654,485671,485686,485673,485672,485671
0.321331,0,0,0,0,0,489455,489456,489543,489540,489538,489521,489521,489521,489503
0.322940,0,0,0,0,0,535709,535706,535629,535633,535633,535641,535658,535672,535698
0.324589,0,0,0,0,0,481700,481699,481687,481682,481680,481668,481665,481648,481637
0.326100,0,0,0,0,0,485806,485805,485821,485818,485804,485820,485820,485890,485872
0.327559,0,0,0,0,0,462222,462220,462188,462195,462279,462277,462270,462285,462300
0.329130,0,0,0,0,0,485124,485130,485170,485177,485105,485101,485105,485018,485018
0.330670,0,0,0,0,0,475254,475247,475230,475220,475217,475203,475198,475273,475271
0.332257,0,0,0,0,0,644424,644419,644532,644619,644647,644674,645470,647476,680226
0.333914,0,0,0,0,0,511125,511233,511117,539699,540285,540328,540960,540513,508351
0.335403,0,0,0,0,0,505491,505402,505402,476730,476114,476053,474625,473074,472484
0.336857,0,0,0,0,0,468076,468075,468079,468071,468055,468060,468028,467928,467926
0.338291,0,0,0,0,0,456222,453868,454362,454351,454349,454348,460131,462851,461335
0.339777,0,0,0,0,0,472389,474730,474213,474228,474227,474209,468456,465744,467259
0.341209,0,0,0,0,0,465214,465223,465226,555336,554905,554904,554904,554991,554991
0.342722,0,0,0,0,0,567304,567303,567303,477174,477615,477613,477595,477506,477505
0.344171,0,0,0,0,0,477691,477679,477689,477705,477693,477703,477736,477721,477702
0.345657,0,0,0,0,0,535534,535606,535587,535587,535584,535590,535539,535553,535568
0.347165,0,0,0,0,0,455544,455464,455470,455453,455470,455462,455493,455475,455475
0.348596,0,0,0,0,0,465946,465963,465957,466059,466057,466057,466056,466074,466072
0.350030,0,0,0,0,0,451957,451945,451932,451838,451908,451914,451896,451876,451876
0.351461,0,0,0,0,0,466776,466771,466785,466784,466697,466694,466694,466695,466726
0.352894,0,0,0,0,0,476417,476420,476431,476435,476443,476426,476441,476438,476405
0.354323,0,0,0,0,0,475296,475306,475305,475288,475293,475292,475274,475274,475274
0.355803,0,0,0,0,0,446451,446021,445614,445233,444820,444434,444098,443717,443335
0.357213,0,0,0,0,0,447024,447022,447004,447021,447250,447255,504069,504128,504112
0.358667,0,0,0,0,0,503976,503982,503991,503973,503743,503726,446850,446804,446814
0.360069,0,0,0,0,0,443296,443289,443294,443335,443344,443342,443357,443342,443400
0.361473,0,0,0,0,0,463843,463847,464899,465338,465343,466100,466172,466169,466097
0.362894,0,0,0,0,0,453132,453127,452072,451590,451572,450824,450732,450733,450731
0.364302,0,0,0,0,0,461406,461410,461405,461402,461401,461388,461390,461449,461449
0.365731,0,0,0,0,0,463768,463795,463827,463844,463870,463897,463896,463835,463850
0.367168,0,0,0,0,0,431071,431052,431051,431059,431030,431019,431045,431042,431053
0.368548,0,0,0,0,0,456094,456887,457695,457678,457739,457765,457753,457841,457840
0.369926,0,0,0,0,0,454744,453939,453102,453084,453101,453056,453037,452949,452920
0.371343,0,0,0,0,0,570512,570917,571311,571707,572040,572452,572859,573242,573637
0.373023,0,0,0,0,0,545991,591064,588319,588482,588508,588551,588639,588666,588724
0.374603,0,0,0,0,0,545757,500687,503470,503310,503281,503232,503147,503233,503172
0.376065,0,0,0,0,0,455918,455912,455883,455900,455894,455896,455895,455774,455774
0.377499,0,0,0,0,0,529533,529549,529548,529530,530310,530293,530276,530292,531126
0.379141,0,0,0,0,0,546320,546319,546317,546316,545523,545523,545538,546531,546294
0.380668,0,0,0,0,0,474091,474090,474077,474087,474157,474171,474170,473203,472630
0.382247,0,0,0,0,0,486177,486203,487799,487902,487873,487873,488648,488645,488660
0.383900,0,0,0,0,0,581252,581208,579623,579506,579478,579461,578668,578640,578580
0.385590,0,0,0,0,0,556999,557014,556995,556996,556995,556993,557004,557080,557094
0.387297,0,0,0,0,0,435194,434797,434433,434073,433704,433324,432943,432512,432161
0.388745,0,0,0,0,0,647023,646990,647078,647054,647021,647002,646989,647035,646989
0.390362,0,0,0,0,0,455564,455568,455447,455431,455419,455435,455418,455353,455413
0.391780,0,0,0,0,0,451619,451618,451675,451674,451683,451683,451699,451726,451680
0.393190,0,0,0,0,0,450455,450454,450411,450409,450414,450407,450389,450335,450317
0.394651,0,0,0,0,0,447249,447247,447229,447228,447226,447224,447222,447221,447221
0.396054,0,0,0,0,0,447333,447344,447359,447358,447357,447347,447348,447345,447345
0.397457,0,0,0,0,0,516854,516841,516973,516973,516966,522809,520470,520471,520524
0.398910,0,0,0,0,0,451176,451175,451042,451039,451028,445194,447530,447528,447473
0.400314,0,0,0,0,0,446195,446206,446193,446188,446204,446191,446219,446218,446215
0.401723,0,0,0,0,0,450338,450325,450319,450324,450322,450331,450361,450359,450375
0.403172,0,0,0,0,0,532126,531240,530380,529509,528630,527749,526824,525944,525075
0.404624,0,0,0,0,0,524002,524023,524001,524018,523999,524021,524031,524047,524029
0.406073,0,0,0,0,0,533782,533749,533737,533691,533673,533628,533583,533566,533555
0.407522,0,0,0,0,0,523700,523697,523697,523680,523696,523679,523662,523632,523603
0.408972,0,0,0,0,0,525339,525373,525381,525396,525427,525465,525512,525539,525564
0.410421,0,0,0,0,0,524717,524715,524715,524729,524713,524710,524695,524693,524682
0.411878,0,0,0,0,0,525408,525374,525362,525330,525329,525317,525326,525345,525355
0.413328,0,0,0,0,0,523948,523920,523919,523934,523899,523883,523860,523824,523807
0.414777,0,0,0,0,0,523479,523494,523494,523491,523507,523505,523500,523515,523530
0.416225,0,0,0,0,0,523077,523088,523085,523086,523068,523099,523114,523096,523111
0.417679,0,0,0,0,0,527069,527067,527068,527067,527126,527111,527125,527151,527134
0.419102,0,0,0,0,0,524487,524530,524528,524544,524517,524544,524542,524559,524557
0.420504,0,0,0,0,0,533599,533597,533613,533622,533621,533591,533577,533548,533564
0.421940,0,0,0,0,0,463777,465053,466370,467644,468919,470223,471512,472815,474073
0.423336,0,0,0,0,0,475608,475606,475574,475574,475573,475560,475553,475539,475557
0.424731,0,0,0,0,0,475350,475368,475412,475416,475408,475407,475423,475423,475404
0.426125,0,0,0,0,0,472668,472666,472619,472706,472706,472705,472704,472732,472730
0.427518,0,0,0,0,0,473294,473408,473590,473612,473775,473921,474213,474474,474640
0.428913,0,0,0,0,0,474358,474226,474040,473929,473780,473704,473398,473119,472953
0.430326,0,0,0,0,0,866618,867786,866861,867003,868304,868479,867057,868885,867216
0.431780,0,0,0,0,0,474540,474324,474059,473822,473805,473582,473365,473302,473207
0.433197,0,0,0,0,0,474947,475034,475016,475025,532427,532239,532256,532196,532122
0.434647,0,0,0,0,0,535846,535950,536037,536289,479076,479316,479315,479215,479216
0.436064,0,0,0,0,0,481577,481483,481531,481382,481394,481328,481425,481409,481406
0.437621,0,0,0,0,0,639011,639026,638905,638886,638846,638901,638943,639117,639282
0.439774,0,0,0,0,0,1419377,1498992,1418051,1417613,1498679,1498601,1357306,1498341,1336010
0.441457,0,0,0,0,0,483483,483669,483950,484172,484356,484580,484695,484821,484996
0.442917,0,0,0,0,0,463603,463560,463399,463455,463604,463675,463823,463925,464038
0.444372,0,0,0,0,0,475849,475834,475977,475845,475608,475536,475457,475208,475048
0.445842,0,0,0,0,0,494169,494295,494194,494319,494306,494095,494073,494261,494303
0.447324,0,0,0,0,0,462978,462967,462993,462984,462941,463011,463079,463034,463121
0.448767,0,0,0,0,0,459932,459947,459975,459945,460041,460250,460102,460144,460100
0.450207,0,0,0,0,0,479382,479112,478880,478669,478508,478216,478215,477967,477746
0.451643,0,0,0,0,0,662455,662471,662464,662964,666254,666500,666412,666499,666497
0.453275,0,0,0,0,0,581272,581269,581269,580757,578258,578038,578624,579514,579515
0.454830,0,0,0,0,0,470377,470359,470363,470356,469580,469550,468960,467964,467960
0.456263,0,0,0,0,0,478446,478452,478433,478433,478430,478414,478430,478447,478448
0.457794,0,0,0,0,0,3422657,3422650,3422666,3422653,3422648,3422662,3422628,3422624,3422624
0.464198,0,0,0,0,0,470083,470081,470064,470079,470096,470096,470111,470199,470198
0.466302,0,0,0,0,0,514285,514357,514373,514356,514342,514334,514324,514235,514233
0.467780,0,0,0,0,0,459944,460845,463098,463465,463459,463465,463490,463754,463796
0.469224,0,0,0,0,0,544169,543194,545035,542372,543107,543178,543177,543350,543307
0.470746,0,0,0,0,0,464212,464212,460130,462424,461763,461684,461684,461245,461241
0.472186,0,0,0,0,0,455423,455422,455416,455431,455359,455358,455339,455325,455326
0.473629,0,0,0,0,0,519557,523729,524445,524438,524421,524424,524424,524435,524433
0.475126,0,0,0,0,0,473537,469362,468616,468709,468720,468720,468719,468718,468719
0.476572,0,0,0,0,0,436475,436230,435993,435655,435462,435198,434964,434715,434465
0.478008,0,0,0,0,0,462897,462897,462895,462894,462841,462840,462823,462822,462821
0.479449,0,0,0,0,0,439617,439616,439629,439627,439610,439619,439635,439618,439618
0.480889,0,0,0,0,0,430203,430212,430213,430213,430228,430226,430209,430214,430195
0.482331,0,0,0,0,0,435881,435864,435864,435864,435863,435862,435876,435870,435885
0.483807,0,0,0,0,0,448043,448069,448115,448107,448105,448095,448079,448094,448094
0.485241,0,0,0,0,0,525936,525940,525950,525949,525934,525964,526578,527120,527371
0.486810,0,0,0,0,0,471001,471001,470983,471040,471096,471129,470572,470086,469859
0.488250,0,0,0,0,0,456747,456743,456726,456732,456728,456718,456714,456697,456711
0.489650,0,0,0,0,0,455727,455737,455758,455751,455762,455763,455764,455846,455846
0.491050,0,0,0,0,0,454287,454278,454271,454270,454258,454257,454240,454165,454196
0.492445,0,0,0,0,0,452813,452822,452853,452852,452863,452845,452843,452848,452798
0.493840,0,0,0,0,0,462496,462585,462551,462550,462555,462564,462564,462546,462561
