elapsed_s,HLSQ_BV_SP_CTX_ALIVE_CYCLE,HLSQ_STPROC_WAVE_NUM_FS,HLSQ_STPROC_WAVE_NUM_VS,HLSQ_STPROC_WAVE_NUM_BV,HLSQ_STPROC_WAVE_NUM_LPAC,HLSQ_VS_SP_CCTX_NUM
0.534734,0,0,0,0,0,0
0.536295,0,0,0,0,0,0
0.537857,0,0,0,0,0,0
0.539431,0,0,0,0,0,0
0.540990,0,0,0,0,0,0
0.542550,0,0,0,0,0,0
0.544110,0,0,0,0,0,0
0.545672,0,0,0,0,0,0
0.547234,0,0,0,0,0,0
0.548792,0,0,0,0,0,0
0.550411,0,0,0,0,0,0
0.551972,0,0,0,0,0,0
0.553531,0,0,0,0,0,0
0.555089,0,0,0,0,0,0
0.556640,0,0,0,0,0,0
0.558071,0,0,0,0,0,0
0.559640,0,0,0,0,0,0
0.561212,0,0,0,0,0,0
0.562773,0,0,0,0,0,0
0.564334,0,0,0,0,0,0
0.565897,0,0,0,0,0,0
0.567502,0,0,0,0,0,0
0.569060,0,0,0,0,0,0
0.570620,0,0,0,0,0,0
0.572071,0,0,0,0,0,0
0.573669,0,0,0,0,0,0
0.575294,0,0,0,0,0,0
0.576853,0,0,0,0,0,0
0.578415,0,0,0,0,0,0
0.579975,0,0,0,0,0,0
0.581535,0,0,0,0,0,0
0.583112,0,0,0,0,0,0
0.584672,0,0,0,0,0,0
0.586234,0,0,0,0,0,0
0.587794,0,0,0,0,0,0
0.589390,0,0,0,0,0,0
0.590950,0,0,0,0,0,0
0.592500,0,0,0,0,0,0
0.593942,0,0,0,0,0,0
0.595472,0,0,0,0,0,0
0.597030,0,0,0,0,0,0
0.598633,0,0,0,0,0,0
0.600192,0,0,0,0,0,0
0.601752,0,0,0,0,0,0
0.603310,0,0,0,0,0,0
0.604881,0,0,0,0,0,0
0.606442,0,0,0,0,0,0
0.608000,0,0,0,0,0,0
0.609558,0,0,0,0,0,0
0.611050,0,0,0,0,0,0
0.612450,0,0,0,0,0,0
0.613978,0,0,0,0,0,0
0.615550,0,0,0,0,0,0
0.617108,0,0,0,0,0,0
0.618666,0,0,0,0,0,0
0.620061,0,0,0,0,0,0
0.621468,0,0,0,0,0,0
0.622855,0,0,0,0,0,0
0.624251,0,0,0,0,0,0
0.625732,0,0,0,0,0,0
0.627130,0,0,0,0,0,0
0.629712,0,0,0,0,0,0
0.631163,0,0,0,0,0,0
0.632561,0,0,0,0,0,0
0.633953,0,0,0,0,0,0
0.635345,0,0,0,0,0,0
0.636747,0,0,0,0,0,0
0.638141,0,0,0,0,0,0
0.639536,0,0,0,0,0,0
0.641058,0,0,0,0,0,0
0.642617,0,0,0,0,0,0
0.644178,0,0,0,0,0,0
0.645739,0,0,0,0,0,0
0.647358,0,0,0,0,0,0
0.648917,0,0,0,0,0,0
0.650477,0,0,0,0,0,0
0.652036,0,0,0,0,0,0
0.653676,0,0,0,0,0,0
0.655174,0,0,0,0,0,0
0.656577,0,0,0,0,0,0
0.658113,0,0,0,0,0,0
0.659672,0,0,0,0,0,0
0.661107,0,0,0,0,0,0
0.662687,0,0,0,0,0,0
0.664248,0,0,0,0,0,0
0.666114,0,0,0,0,0,0
0.668360,0,0,0,0,0,0
0.669977,0,0,0,0,0,0
0.671389,0,0,0,0,0,0
0.672790,0,0,0,0,0,0
0.674190,0,0,0,0,0,0
0.675589,0,0,0,0,0,0
0.676985,0,0,0,0,0,0
0.678555,0,0,0,0,0,0
0.680206,0,0,0,0,0,0
0.683062,0,0,0,0,0,0
0.684470,0,0,0,0,0,0
0.685874,0,0,0,0,0,0
0.687272,0,0,0,0,0,0
0.688670,0,0,0,0,0,0
0.690086,0,0,0,0,0,0
0.691612,0,0,0,0,0,0
0.693171,0,0,0,0,0,0
0.694775,0,0,0,0,0,0
0.696327,0,0,0,0,0,0
0.697764,0,0,0,0,0,0
0.703561,0,0,0,0,0,0
0.705098,0,0,0,0,0,0
0.706501,0,0,0,0,0,0
0.707895,0,0,0,0,0,0
0.709287,0,0,0,0,0,0
0.710844,0,0,0,0,0,0
0.712243,0,0,0,0,0,0
0.713662,0,0,0,0,0,0
0.715054,0,0,0,0,0,0
0.716445,0,0,0,0,0,0
0.717838,0,0,0,0,0,0
0.719236,0,0,0,0,0,0
0.720633,0,0,0,0,0,0
0.722031,0,0,0,0,0,0
0.723428,0,0,0,0,0,0
0.724842,0,0,0,0,0,0
0.726276,0,0,0,0,0,0
0.727673,0,0,0,0,0,0
0.729070,0,0,0,0,0,0
0.730468,0,0,0,0,0,0
0.731863,0,0,0,0,0,0
0.733259,0,0,0,0,0,0
0.734655,0,0,0,0,0,0
0.736187,0,0,0,0,0,0
0.737750,0,0,0,0,0,0
0.739310,0,0,0,0,0,0
0.740867,0,0,0,0,0,0
0.742473,0,0,0,0,0,0
0.744034,0,0,0,0,0,0
0.745665,0,0,0,0,0,0
0.747170,0,0,0,0,0,0
0.748572,0,0,0,0,0,0
0.750100,0,0,0,0,0,0
0.751659,0,0,0,0,0,0
0.753217,0,0,0,0,0,0
0.754649,0,0,0,0,0,0
0.756178,0,0,0,0,0,0
0.757752,0,0,0,0,0,0
0.759357,0,0,0,0,0,0
0.760916,0,0,0,0,0,0
0.762476,0,0,0,0,0,0
0.764033,0,0,0,0,0,0
0.765644,0,0,0,0,0,0
0.767202,0,0,0,0,0,0
0.768775,0,0,0,0,0,0
0.770337,0,0,0,0,0,0
0.771898,0,0,0,0,0,0
0.773457,0,0,0,0,0,0
0.775022,0,0,0,0,0,0
0.776581,0,0,0,0,0,0
0.778143,0,0,0,0,0,0
0.779717,0,0,0,0,0,0
0.781277,0,0,0,0,0,0
0.782928,0,0,0,0,0,0
0.784488,0,0,0,0,0,0
0.786049,0,0,0,0,0,0
0.787610,0,0,0,0,0,0
0.789168,0,0,0,0,0,0
0.790784,0,0,0,0,0,0
0.792346,0,0,0,0,0,0
0.793908,0,0,0,0,0,0
0.795468,0,0,0,0,0,0
0.797028,0,0,0,0,0,0
0.798587,0,0,0,0,0,0
0.800140,0,0,0,0,0,0
0.801810,0,0,0,0,0,0
0.803340,0,0,0,0,0,0
0.804785,0,0,0,0,0,0
0.806360,0,0,0,0,0,0
0.807919,0,0,0,0,0,0
0.809476,0,0,0,0,0,0
0.811039,0,0,0,0,0,0
0.812609,0,0,0,0,0,0
0.814171,0,0,0,0,0,0
0.815730,0,0,0,0,0,0
0.817287,0,0,0,0,0,0
0.818934,0,0,0,0,0,0
0.820492,0,0,0,0,0,0
0.822097,0,0,0,0,0,0
0.823669,0,0,0,0,0,0
0.825226,0,0,0,0,0,0
0.826784,0,0,0,0,0,0
0.828343,0,0,0,0,0,0
0.829904,0,0,0,0,0,0
0.831463,0,0,0,0,0,0
0.833021,0,0,0,0,0,0
0.834591,0,0,0,0,0,0
0.836151,0,0,0,0,0,0
0.837710,0,0,0,0,0,0
0.839311,0,0,0,0,0,0
0.840903,0,0,0,0,0,0
0.842314,0,0,0,0,0,0
0.843841,0,0,0,0,0,0
0.845411,0,0,0,0,0,0
0.846972,0,0,0,0,0,0
0.848529,0,0,0,0,0,0
0.850088,0,0,0,0,0,0
0.851647,0,0,0,0,0,0
0.853204,0,0,0,0,0,0
0.854806,0,0,0,0,0,0
0.856379,0,0,0,0,0,0
0.857937,0,0,0,0,0,0
0.859494,0,0,0,0,0,0
0.861076,0,0,0,0,0,0
0.862616,0,0,0,0,0,0
0.864175,0,0,0,0,0,0
0.865734,0,0,0,0,0,0
0.867305,0,0,0,0,0,0
0.868862,0,0,0,0,0,0
0.870471,0,0,0,0,0,0
0.872771,0,0,0,0,0,0
0.874178,0,0,0,0,0,0
0.875580,0,0,0,0,0,0
0.876979,0,0,0,0,0,0
0.878388,0,0,0,0,0,0
0.879787,0,0,0,0,0,0
0.881312,0,0,0,0,0,0
0.882877,0,0,0,0,0,0
0.884437,0,0,0,0,0,0
0.886043,0,0,0,0,0,0
0.887606,0,0,0,0,0,0
0.889055,0,0,0,0,0,0
0.890589,0,0,0,0,0,0
0.892150,0,0,0,0,0,0
0.893750,0,0,0,0,0,0
0.895311,0,0,0,0,0,0
0.896871,0,0,0,0,0,0
0.898434,0,0,0,0,0,0
0.900015,0,0,0,0,0,0
0.901574,0,0,0,0,0,0
0.903146,0,0,0,0,0,0
0.904697,0,0,0,0,0,0
0.906128,0,0,0,0,0,0
0.907659,0,0,0,0,0,0
0.909217,0,0,0,0,0,0
0.910844,0,0,0,0,0,0
0.912404,0,0,0,0,0,0
0.913966,0,0,0,0,0,0
0.915527,0,0,0,0,0,0
0.917087,0,0,0,0,0,0
0.918692,0,0,0,0,0,0
0.920255,0,0,0,0,0,0
0.921707,0,0,0,0,0,0
0.923240,0,0,0,0,0,0
0.924800,0,0,0,0,0,0
0.926364,0,0,0,0,0,0
0.927926,0,0,0,0,0,0
0.929486,0,0,0,0,0,0
0.931052,0,0,0,0,0,0
0.932626,0,0,0,0,0,0
0.934233,0,0,0,0,0,0
0.935795,0,0,0,0,0,0
0.937357,0,0,0,0,0,0
0.938922,0,0,0,0,0,0
0.940482,0,0,0,0,0,0
0.942046,0,0,0,0,0,0
0.943623,0,0,0,0,0,0
0.945182,0,0,0,0,0,0
0.946744,0,0,0,0,0,0
0.949326,0,0,0,0,0,0
0.950893,0,0,0,0,0,0
0.952299,0,0,0,0,0,0
0.953711,0,0,0,0,0,0
0.955111,0,0,0,0,0,0
0.956510,0,0,0,0,0,0
0.957910,0,0,0,0,0,0
0.959436,0,0,0,0,0,0
0.960994,0,0,0,0,0,0
0.962556,0,0,0,0,0,0
0.964130,0,0,0,0,0,0
0.965694,0,0,0,0,0,0
0.967300,0,0,0,0,0,0
0.968861,0,0,0,0,0,0
0.970425,0,0,0,0,0,0
0.971977,0,0,0,0,0,0
0.973529,0,0,0,0,0,0
0.974908,0,0,0,0,0,0
0.976442,0,0,0,0,0,0
0.978008,0,0,0,0,0,0
0.979572,0,0,0,0,0,0
0.981134,0,0,0,0,0,0
0.982742,0,0,0,0,0,0
0.984186,0,0,0,0,0,0
0.985739,0,0,0,0,0,0
0.987304,0,0,0,0,0,0
0.988868,0,0,0,0,0,0
0.990434,0,0,0,0,0,0
0.992000,0,0,0,0,0,0
0.993563,0,0,0,0,0,0
0.994981,0,0,0,0,0,0
0.996398,0,0,0,0,0,0
0.997933,0,0,0,0,0,0
0.999543,0,0,0,0,0,0
1.001105,0,0,0,0,0,0
1.002670,0,0,0,0,0,0
1.004234,0,0,0,0,0,0
1.005875,0,0,0,0,0,0
1.007443,0,0,0,0,0,0
1.009094,0,0,0,0,0,0
1.010638,0,0,0,0,0,0
1.012171,0,0,0,0,0,0
1.013793,0,0,0,0,0,0
1.015394,0,0,0,0,0,0
1.016950,0,0,0,0,0,0
1.018397,0,0,0,0,0,0
1.019933,0,0,0,0,0,0
1.021497,0,0,0,0,0,0
1.023066,0,0,0,0,0,0
1.024630,0,0,0,0,0,0
1.026196,0,0,0,0,0,0
1.027762,0,0,0,0,0,0
1.029214,0,0,0,0,0,0
1.030796,0,0,0,0,0,0
1.032362,0,0,0,0,0,0
1.033928,0,0,0,0,0,0
1.035484,0,0,0,0,0,0
1.037039,0,0,0,0,0,0
1.038474,0,0,0,0,0,0
1.040017,0,0,0,0,0,0
1.041579,0,0,0,0,0,0
1.043196,0,0,0,0,0,0
1.044758,0,0,0,0,0,0
1.046368,0,0,0,0,0,0
1.047931,0,0,0,0,0,0
1.049493,0,0,0,0,0,0
1.051074,0,0,0,0,0,0
1.052636,0,0,0,0,0,0
1.054201,0,0,0,0,0,0
1.055765,0,0,0,0,0,0
1.057327,0,0,0,0,0,0
1.058894,0,0,0,0,0,0
1.060454,0,0,0,0,0,0
1.061909,0,0,0,0,0,0
1.063493,0,0,0,0,0,0
1.065058,0,0,0,0,0,0
1.066623,0,0,0,0,0,0
1.068179,0,0,0,0,0,0
1.069785,0,0,0,0,0,0
1.071182,0,0,0,0,0,0
1.072629,0,0,0,0,0,0
1.074164,0,0,0,0,0,0
1.075729,0,0,0,0,0,0
1.077256,0,0,0,0,0,0
1.078918,0,0,0,0,0,0
1.080482,0,0,0,0,0,0
1.082049,0,0,0,0,0,0
1.083628,0,0,0,0,0,0
1.085191,0,0,0,0,0,0
1.086756,0,0,0,0,0,0
1.088425,0,0,0,0,0,0
1.089996,0,0,0,0,0,0
1.091562,0,0,0,0,0,0
1.093126,0,0,0,0,0,0
1.094749,0,0,0,0,0,0
1.096314,0,0,0,0,0,0
1.097880,0,0,0,0,0,0
1.099444,0,0,0,0,0,0
1.101007,0,0,0,0,0,0
1.102572,0,0,0,0,0,0
1.104137,0,0,0,0,0,0
1.105717,0,0,0,0,0,0
1.107282,0,0,0,0,0,0
1.108846,0,0,0,0,0,0
1.110456,0,0,0,0,0,0
1.112014,0,0,0,0,0,0
1.113569,0,0,0,0,0,0
1.115300,0,0,0,0,0,0
1.116872,0,0,0,0,0,0
1.118437,0,0,0,0,0,0
1.120001,0,0,0,0,0,0
1.121562,0,0,0,0,0,0
1.122953,0,0,0,0,0,0
1.124484,0,0,0,0,0,0
1.125921,0,0,0,0,0,0
1.127515,0,0,0,0,0,0
1.129079,0,0,0,0,0,0
1.130646,0,0,0,0,0,0
1.132525,0,0,0,0,0,0
1.133973,0,0,0,0,0,0
1.135387,0,0,0,0,0,0
1.136797,0,0,0,0,0,0
1.138212,0,0,0,0,0,0
1.139615,0,0,0,0,0,0
1.141015,0,0,0,0,0,0
1.142461,0,0,0,0,0,0
1.143992,0,0,0,0,0,0
1.145556,0,0,0,0,0,0
1.146934,0,0,0,0,0,0
1.148354,0,0,0,0,0,0
1.149889,0,0,0,0,0,0
1.151454,0,0,0,0,0,0
1.153018,0,0,0,0,0,0
1.154584,0,0,0,0,0,0
1.156150,0,0,0,0,0,0
1.157718,0,0,0,0,0,0
1.159217,0,0,0,0,0,0
1.160748,0,0,0,0,0,0
1.162311,0,0,0,0,0,0
1.163872,0,0,0,0,0,0
1.165433,0,0,0,0,0,0
1.166843,0,0,0,0,0,0
1.168247,0,0,0,0,0,0
1.169665,0,0,0,0,0,0
1.171066,0,0,0,0,0,0
1.172464,0,0,0,0,0,0
1.173865,0,0,0,0,0,0
1.175306,0,0,0,0,0,0
1.176830,0,0,0,0,0,0
1.178393,0,0,0,0,0,0
1.179969,0,0,0,0,0,0
1.181530,0,0,0,0,0,0
1.183096,0,0,0,0,0,0
1.184657,0,0,0,0,0,0
1.186220,0,0,0,0,0,0
1.187782,0,0,0,0,0,0
1.189342,0,0,0,0,0,0
1.190839,0,0,0,0,0,0
1.192371,0,0,0,0,0,0
1.193935,0,0,0,0,0,0
1.195535,0,0,0,0,0,0
1.197097,0,0,0,0,0,0
1.198660,0,0,0,0,0,0
1.200222,0,0,0,0,0,0
1.201800,0,0,0,0,0,0
1.203363,0,0,0,0,0,0
1.204923,0,0,0,0,0,0
