elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.349708,0,0,0,0,0,0
0.351150,0,0,0,0,0,0
0.352546,0,0,0,0,0,0
0.354545,0,0,0,0,0,0
0.356402,0,0,0,0,0,0
0.357806,0,0,0,0,0,0
0.359239,0,0,0,0,0,0
0.360630,0,0,0,0,0,0
0.362021,0,0,0,0,0,0
0.363478,0,0,0,0,0,0
0.364885,0,0,0,0,0,0
0.366284,0,0,0,0,0,0
0.367682,0,0,0,0,0,0
0.369079,0,0,0,0,0,0
0.370479,0,0,0,0,0,0
0.371877,0,0,0,0,0,0
0.373272,0,0,0,0,0,0
0.374844,0,0,0,0,0,0
0.376480,0,0,0,0,0,0
0.378002,0,0,0,0,0,0
0.379540,0,0,0,0,0,0
0.380982,0,0,0,0,0,0
0.382382,0,0,0,0,0,0
0.383816,0,0,0,0,0,0
0.385206,0,0,0,0,0,0
0.386610,0,0,0,0,0,0
0.388008,0,0,0,0,0,0
0.389403,0,0,0,0,0,0
0.390933,0,0,0,0,0,0
0.393981,0,0,0,0,0,0
0.395512,0,0,0,0,0,0
0.397087,0,0,0,0,0,0
0.398693,0,0,0,0,0,0
0.400133,0,0,0,0,0,0
0.401535,0,0,0,0,0,0
0.402937,0,0,0,0,0,0
0.404337,0,0,0,0,0,0
0.405735,0,0,0,0,0,0
0.407192,0,0,0,0,0,0
0.408592,0,0,0,0,0,0
0.409988,0,0,0,0,0,0
0.411388,0,0,0,0,0,0
0.412785,0,0,0,0,0,0
0.414182,0,0,0,0,0,0
0.415582,0,0,0,0,0,0
0.417107,0,0,0,0,0,0
0.418562,0,0,0,0,0,0
0.420096,0,0,0,0,0,0
0.421656,0,0,0,0,0,0
0.423262,0,0,0,0,0,0
0.424826,0,0,0,0,0,0
0.426391,0,0,0,0,0,0
0.427955,0,0,0,0,0,0
0.429531,0,0,0,0,0,0
0.431137,0,0,0,0,0,0
0.432701,0,0,0,0,0,0
0.434266,0,0,0,0,0,0
0.435830,0,0,0,0,0,0
0.437390,0,0,0,0,0,0
0.438999,0,0,0,0,0,0
0.440577,0,0,0,0,0,0
0.442138,0,0,0,0,0,0
0.443705,0,0,0,0,0,0
