elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
0.704950,0,0,0,0,0,0
0.706512,0,0,0,0,0,0
0.708071,0,0,0,0,0,0
0.709649,0,0,0,0,0,0
0.711210,0,0,0,0,0,0
0.712770,0,0,0,0,0,0
0.714335,0,0,0,0,0,0
0.715895,0,0,0,0,0,0
0.717502,0,0,0,0,0,0
0.719064,0,0,0,0,0,0
0.720636,0,0,0,0,0,0
0.722201,0,0,0,0,0,0
0.723762,0,0,0,0,0,0
0.725324,0,0,0,0,0,0
0.726884,0,0,0,0,0,0
0.728443,0,0,0,0,0,0
0.730004,0,0,0,0,0,0
0.731576,0,0,0,0,0,0
0.733138,0,0,0,0,0,0
0.734700,0,0,0,0,0,0
0.736260,0,0,0,0,0,0
0.737821,0,0,0,0,0,0
0.739383,0,0,0,0,0,0
0.740946,0,0,0,0,0,0
0.742522,0,0,0,0,0,0
0.744082,0,0,0,0,0,0
0.745645,0,0,0,0,0,0
0.747197,0,0,0,0,0,0
0.748747,0,0,0,0,0,0
0.750204,0,0,0,0,0,0
0.751732,0,0,0,0,0,0
0.753305,0,0,0,0,0,0
0.754864,0,0,0,0,0,0
0.756422,0,0,0,0,0,0
0.757980,0,0,0,0,0,0
0.759539,0,0,0,0,0,0
0.761100,0,0,0,0,0,0
0.762659,0,0,0,0,0,0
0.764230,0,0,0,0,0,0
0.765832,0,0,0,0,0,0
0.767391,0,0,0,0,0,0
0.768952,0,0,0,0,0,0
0.770511,0,0,0,0,0,0
0.772067,0,0,0,0,0,0
0.773628,0,0,0,0,0,0
0.775201,0,0,0,0,0,0
0.776759,0,0,0,0,0,0
0.778342,0,0,0,0,0,0
0.779900,0,0,0,0,0,0
0.781505,0,0,0,0,0,0
0.783063,0,0,0,0,0,0
0.784620,0,0,0,0,0,0
0.786247,0,0,0,0,0,0
0.787805,0,0,0,0,0,0
0.789365,0,0,0,0,0,0
0.790924,0,0,0,0,0,0
0.792482,0,0,0,0,0,0
0.794041,0,0,0,0,0,0
0.795598,0,0,0,0,0,0
0.797050,0,0,0,0,0,0
0.798629,0,0,0,0,0,0
0.800188,0,0,0,0,0,0
0.801752,0,0,0,0,0,0
0.803314,0,0,0,0,0,0
0.804874,0,0,0,0,0,0
0.806366,0,0,0,0,0,0
0.807777,0,0,0,0,0,0
0.809308,0,0,0,0,0,0
0.810868,0,0,0,0,0,0
0.812429,0,0,0,0,0,0
0.814035,0,0,0,0,0,0
0.815596,0,0,0,0,0,0
0.817160,0,0,0,0,0,0
0.818734,0,0,0,0,0,0
0.820294,0,0,0,0,0,0
0.821855,0,0,0,0,0,0
0.823416,0,0,0,0,0,0
0.824979,0,0,0,0,0,0
0.826540,0,0,0,0,0,0
0.828100,0,0,0,0,0,0
0.829720,0,0,0,0,0,0
0.831282,0,0,0,0,0,0
0.832842,0,0,0,0,0,0
0.834408,0,0,0,0,0,0
0.835968,0,0,0,0,0,0
0.837531,0,0,0,0,0,0
0.839093,0,0,0,0,0,0
0.840666,0,0,0,0,0,0
0.842232,0,0,0,0,0,0
0.843791,0,0,0,0,0,0
0.845397,0,0,0,0,0,0
0.846960,0,0,0,0,0,0
0.848519,0,0,0,0,0,0
0.850081,0,0,0,0,0,0
0.851647,0,0,0,0,0,0
0.853213,0,0,0,0,0,0
0.854767,0,0,0,0,0,0
0.856202,0,0,0,0,0,0
0.857738,0,0,0,0,0,0
0.859298,0,0,0,0,0,0
0.860856,0,0,0,0,0,0
0.862433,0,0,0,0,0,0
0.863990,0,0,0,0,0,0
0.865552,0,0,0,0,0,0
0.867111,0,0,0,0,0,0
0.868669,0,0,0,0,0,0
0.870232,0,0,0,0,0,0
0.871790,0,0,0,0,0,0
0.873243,0,0,0,0,0,0
0.874776,0,0,0,0,0,0
0.876334,0,0,0,0,0,0
0.877937,0,0,0,0,0,0
0.879498,0,0,0,0,0,0
0.881059,0,0,0,0,0,0
0.882620,0,0,0,0,0,0
0.884197,0,0,0,0,0,0
0.885759,0,0,0,0,0,0
0.887318,0,0,0,0,0,0
0.888873,0,0,0,0,0,0
0.890475,0,0,0,0,0,0
0.892033,0,0,0,0,0,0
0.893638,0,0,0,0,0,0
0.895249,0,0,0,0,0,0
0.896807,0,0,0,0,0,0
0.898369,0,0,0,0,0,0
0.899926,0,0,0,0,0,0
0.901485,0,0,0,0,0,0
0.903288,0,0,0,0,0,0
0.904848,0,0,0,0,0,0
0.906426,0,0,0,0,0,0
0.907986,0,0,0,0,0,0
0.909591,0,0,0,0,0,0
0.911151,0,0,0,0,0,0
0.912710,0,0,0,0,0,0
0.914273,0,0,0,0,0,0
0.915710,0,0,0,0,0,0
0.917259,0,0,0,0,0,0
0.918821,0,0,0,0,0,0
0.920381,0,0,0,0,0,0
0.921942,0,0,0,0,0,0
0.923503,0,0,0,0,0,0
0.925066,0,0,0,0,0,0
0.926672,0,0,0,0,0,0
0.928121,0,0,0,0,0,0
0.929657,0,0,0,0,0,0
0.931220,0,0,0,0,0,0
0.932779,0,0,0,0,0,0
0.934347,0,0,0,0,0,0
0.935906,0,0,0,0,0,0
0.937469,0,0,0,0,0,0
0.939044,0,0,0,0,0,0
0.940605,0,0,0,0,0,0
0.942266,0,0,0,0,0,0
0.943826,0,0,0,0,0,0
0.945390,0,0,0,0,0,0
0.946952,0,0,0,0,0,0
0.948514,0,0,0,0,0,0
0.950088,0,0,0,0,0,0
0.951650,0,0,0,0,0,0
0.953214,0,0,0,0,0,0
0.954767,0,0,0,0,0,0
0.956319,0,0,0,0,0,0
0.957791,0,0,0,0,0,0
0.959324,0,0,0,0,0,0
0.960898,0,0,0,0,0,0
0.962512,0,0,0,0,0,0
0.964072,0,0,0,0,0,0
0.965636,0,0,0,0,0,0
0.967198,0,0,0,0,0,0
0.968758,0,0,0,0,0,0
0.970375,0,0,0,0,0,0
0.971947,0,0,0,0,0,0
0.973555,0,0,0,0,0,0
0.975117,0,0,0,0,0,0
0.976676,0,0,0,0,0,0
0.978242,0,0,0,0,0,0
0.979800,0,0,0,0,0,0
0.981361,0,0,0,0,0,0
0.982890,0,0,0,0,0,0
0.984426,0,0,0,0,0,0
0.985989,0,0,0,0,0,0
0.987552,0,0,0,0,0,0
0.989117,0,0,0,0,0,0
0.990728,0,0,0,0,0,0
0.992290,0,0,0,0,0,0
0.993866,0,0,0,0,0,0
0.995431,0,0,0,0,0,0
0.996996,0,0,0,0,0,0
0.998560,0,0,0,0,0,0
1.000121,0,0,0,0,0,0
1.001687,0,0,0,0,0,0
1.003250,0,0,0,0,0,0
1.004825,0,0,0,0,0,0
1.006395,0,0,0,0,0,0
1.007957,0,0,0,0,0,0
1.009522,0,0,0,0,0,0
1.011085,0,0,0,0,0,0
1.012647,0,0,0,0,0,0
1.014215,0,0,0,0,0,0
1.015790,0,0,0,0,0,0
1.017355,0,0,0,0,0,0
1.018918,0,0,0,0,0,0
1.020481,0,0,0,0,0,0
1.022089,0,0,0,0,0,0
1.023653,0,0,0,0,0,0
1.025218,0,0,0,0,0,0
1.026797,0,0,0,0,0,0
1.028360,0,0,0,0,0,0
1.029924,0,0,0,0,0,0
1.031488,0,0,0,0,0,0
1.033053,0,0,0,0,0,0
1.034616,0,0,0,0,0,0
1.036178,0,0,0,0,0,0
1.037668,0,0,0,0,0,0
1.039203,0,0,0,0,0,0
1.040764,0,0,0,0,0,0
1.042333,0,0,0,0,0,0
1.043896,0,0,0,0,0,0
1.045462,0,0,0,0,0,0
1.047026,0,0,0,0,0,0
1.048601,0,0,0,0,0,0
1.050218,0,0,0,0,0,0
1.051780,0,0,0,0,0,0
1.053389,0,0,0,0,0,0
1.054952,0,0,0,0,0,0
1.056443,0,0,0,0,0,0
1.057989,0,0,0,0,0,0
1.059559,0,0,0,0,0,0
1.061760,0,0,0,0,0,0
1.063242,0,0,0,0,0,0
1.064658,0,0,0,0,0,0
1.066066,0,0,0,0,0,0
1.067469,0,0,0,0,0,0
1.068871,0,0,0,0,0,0
1.070310,0,0,0,0,0,0
1.071840,0,0,0,0,0,0
1.073407,0,0,0,0,0,0
1.074974,0,0,0,0,0,0
1.076537,0,0,0,0,0,0
1.078103,0,0,0,0,0,0
1.079669,0,0,0,0,0,0
1.081250,0,0,0,0,0,0
1.082817,0,0,0,0,0,0
1.084380,0,0,0,0,0,0
1.085990,0,0,0,0,0,0
1.087556,0,0,0,0,0,0
1.089122,0,0,0,0,0,0
1.090688,0,0,0,0,0,0
1.092265,0,0,0,0,0,0
1.093831,0,0,0,0,0,0
1.095397,0,0,0,0,0,0
1.096964,0,0,0,0,0,0
1.098529,0,0,0,0,0,0
1.100094,0,0,0,0,0,0
1.101707,0,0,0,0,0,0
1.103286,0,0,0,0,0,0
1.104851,0,0,0,0,0,0
1.106414,0,0,0,0,0,0
1.107970,0,0,0,0,0,0
1.109446,0,0,0,0,0,0
1.111002,0,0,0,0,0,0
1.112443,0,0,0,0,0,0
1.113887,0,0,0,0,0,0
1.115292,0,0,0,0,0,0
1.116693,0,0,0,0,0,0
1.118144,0,0,0,0,0,0
1.119545,0,0,0,0,0,0
1.120948,0,0,0,0,0,0
1.122477,0,0,0,0,0,0
1.124056,0,0,0,0,0,0
1.125624,0,0,0,0,0,0
1.127191,0,0,0,0,0,0
1.128756,0,0,0,0,0,0
1.131106,0,0,0,0,0,0
1.132589,0,0,0,0,0,0
1.134132,0,0,0,0,0,0
1.135533,0,0,0,0,0,0
1.137007,0,0,0,0,0,0
1.138437,0,0,0,0,0,0
1.139832,0,0,0,0,0,0
1.141228,0,0,0,0,0,0
1.142750,0,0,0,0,0,0
1.144197,0,0,0,0,0,0
1.145597,0,0,0,0,0,0
1.147137,0,0,0,0,0,0
1.148691,0,0,0,0,0,0
1.150163,0,0,0,0,0,0
1.151564,0,0,0,0,0,0
1.153009,0,0,0,0,0,0
1.154414,0,0,0,0,0,0
1.155807,0,0,0,0,0,0
