elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.001096,0,0,0,0,0,0
0.002565,0,0,0,0,0,0
0.004002,0,0,0,0,0,0
0.005438,0,0,0,0,0,0
0.006917,0,0,0,0,0,0
0.008349,0,0,0,0,0,0
0.009802,0,0,0,0,0,0
0.011242,0,0,0,0,0,0
0.012674,0,0,0,0,0,0
0.014111,0,0,0,0,0,0
0.015551,0,0,0,0,0,0
0.017004,0,0,0,0,0,0
0.018490,0,0,0,0,0,0
0.019914,0,0,0,0,0,0
0.021302,0,0,0,0,0,0
0.022736,0,0,0,0,0,0
0.024122,0,0,0,0,0,0
0.025507,0,0,0,0,0,0
0.026937,0,0,0,0,0,0
0.028322,0,0,0,0,0,0
0.029707,0,0,0,0,0,0
0.031180,0,0,0,0,0,0
0.032570,0,0,0,0,0,0
0.033960,0,0,0,0,0,0
0.035445,0,0,0,0,0,0
0.036937,0,0,0,0,0,0
0.038395,0,0,0,0,0,0
0.039783,0,0,0,0,0,0
0.041161,0,0,0,0,0,0
0.042585,0,0,0,0,0,0
0.043949,0,0,0,0,0,0
0.045310,0,0,0,0,0,0
0.046721,0,0,0,0,0,0
0.048082,0,0,0,0,0,0
0.049445,0,0,0,0,0,0
0.050855,0,0,0,0,0,0
0.052216,0,0,0,0,0,0
0.053634,0,0,0,0,0,0
0.055041,0,0,0,0,0,0
0.056346,0,0,0,0,0,0
0.057652,0,0,0,0,0,0
0.058959,0,0,0,0,0,0
0.060275,0,0,0,0,0,0
0.061580,0,0,0,0,0,0
0.062932,0,0,0,0,0,0
0.064207,0,0,0,0,0,0
0.065472,0,0,0,0,0,0
0.066737,0,0,0,0,0,0
0.068002,0,0,0,0,0,0
0.069267,0,0,0,0,0,0
0.070533,0,0,0,0,0,0
0.071888,0,0,0,0,0,0
0.073242,0,0,0,0,0,0
0.074613,0,0,0,0,0,0
0.076063,0,0,0,0,0,0
0.077460,0,0,0,0,0,0
0.078830,0,0,0,0,0,0
0.080190,0,0,0,0,0,0
0.081550,0,0,0,0,0,0
0.082906,0,0,0,0,0,0
0.084280,0,0,0,0,0,0
0.085783,0,0,0,0,0,0
0.087198,0,0,0,0,0,0
0.088605,0,0,0,0,0,0
0.090016,0,0,0,0,0,0
0.091389,0,0,0,0,0,0
0.092788,0,0,0,0,0,0
0.094202,0,0,0,0,0,0
0.095616,72,32,0,0,112,1138
0.096869,0,0,0,0,0,0
0.098245,0,0,0,0,0,0
0.101554,0,0,0,0,0,0
0.103253,0,0,0,0,0,0
0.104505,0,0,0,0,0,0
0.105779,0,0,0,0,0,0
0.107524,0,0,0,0,0,0
0.108777,0,0,0,0,0,0
0.110179,0,0,0,0,0,0
0.111723,0,0,0,0,0,0
0.113093,0,0,0,0,0,0
0.114464,0,0,0,0,0,0
0.115834,0,0,0,0,0,0
0.117205,0,0,0,0,0,0
0.118595,0,0,0,0,0,0
0.119977,0,0,0,0,0,0
0.121362,0,0,0,0,0,0
0.122796,0,0,0,0,0,0
0.124228,0,0,0,0,0,0
0.125703,0,0,0,0,0,0
0.127147,0,0,0,0,0,0
0.128621,0,0,0,0,0,0
0.130106,0,0,0,0,0,0
0.131500,0,0,0,0,0,0
0.132975,0,0,0,0,0,0
0.134491,0,0,0,0,0,0
0.136096,0,0,0,0,0,0
0.137583,0,0,0,0,0,0
0.138975,0,0,0,0,0,0
0.140442,0,0,0,0,0,0
0.141938,0,0,0,0,0,0
0.143427,0,0,0,0,0,0
0.144802,0,0,0,0,0,0
0.146173,0,0,0,0,0,0
0.147541,0,0,0,0,0,0
0.148908,0,0,0,0,0,0
0.150275,0,0,0,0,0,0
0.151706,0,0,0,0,0,0
0.153116,0,0,0,0,0,0
0.154513,0,0,0,0,0,0
0.156030,0,0,0,0,0,0
0.157580,0,0,0,0,0,0
0.159012,0,0,0,0,0,0
0.160544,0,0,0,0,0,0
0.162107,0,0,0,0,0,0
0.163557,0,0,0,0,0,0
0.165088,0,0,0,0,0,0
0.166694,0,0,0,0,0,0
0.168257,0,0,0,0,0,0
0.169817,0,0,0,0,0,0
0.171380,0,0,0,0,0,0
0.172939,0,0,0,0,0,0
0.174516,0,0,0,0,0,0
0.176077,0,0,0,0,0,0
0.177635,0,0,0,0,0,0
0.179147,0,0,0,0,0,0
0.180678,0,0,0,0,0,0
0.182240,0,0,0,0,0,0
0.183845,0,0,0,0,0,0
0.185418,0,0,0,0,0,0
0.186978,0,0,0,0,0,0
0.188539,0,0,0,0,0,0
0.190102,0,0,0,0,0,0
0.191662,0,0,0,0,0,0
0.193221,0,0,0,0,0,0
0.194783,0,0,0,0,0,0
0.196357,0,0,0,0,0,0
0.197916,0,0,0,0,0,0
0.199483,0,0,0,0,0,0
0.201043,0,0,0,0,0,0
0.202606,0,0,0,0,0,0
0.204159,0,0,0,0,0,0
0.205710,0,0,0,0,0,0
0.207414,0,0,0,0,0,0
0.208975,0,0,0,0,0,0
0.210537,0,0,0,0,0,0
0.212099,0,0,0,0,0,0
0.213657,0,0,0,0,0,0
0.215274,0,0,0,0,0,0
0.216833,0,0,0,0,0,0
0.218409,0,0,0,0,0,0
0.219970,0,0,0,0,0,0
0.221530,0,0,0,0,0,0
0.223090,0,0,0,0,0,0
0.224652,0,0,0,0,0,0
0.226214,0,0,0,0,0,0
0.227774,0,0,0,0,0,0
0.229346,0,0,0,0,0,0
0.230950,0,0,0,0,0,0
0.232512,0,0,0,0,0,0
0.234075,0,0,0,0,0,0
0.235635,0,0,0,0,0,0
0.237195,0,0,0,0,0,0
0.238758,0,0,0,0,0,0
0.240202,0,0,0,0,0,0
0.241725,0,0,0,0,0,0
0.243247,0,0,0,0,0,0
0.244776,0,0,0,0,0,0
0.246337,0,0,0,0,0,0
0.247896,0,0,0,0,0,0
0.249454,0,0,0,0,0,0
0.251028,0,0,0,0,0,0
0.252589,0,0,0,0,0,0
0.254148,0,0,0,0,0,0
0.255708,0,0,0,0,0,0
0.257281,0,0,0,0,0,0
0.263331,0,0,0,0,0,0
0.264731,0,0,0,0,0,0
0.266085,0,0,0,0,0,0
0.267434,0,0,0,0,0,0
0.268782,0,0,0,0,0,0
0.270129,0,0,0,0,0,0
0.271475,0,0,0,0,0,0
0.272821,0,0,0,0,0,0
0.274191,0,0,0,0,0,0
0.275538,0,0,0,0,0,0
0.276884,0,0,0,0,0,0
0.278230,0,0,0,0,0,0
0.279615,0,0,0,0,0,0
0.280934,0,0,0,0,0,0
0.282256,0,0,0,0,0,0
0.283575,0,0,0,0,0,0
0.284902,0,0,0,0,0,0
0.286222,0,0,0,0,0,0
0.287542,0,0,0,0,0,0
0.288860,0,0,0,0,0,0
0.290216,0,0,0,0,0,0
0.291538,0,0,0,0,0,0
0.292857,0,0,0,0,0,0
0.294176,0,0,0,0,0,0
0.295524,0,0,0,0,0,0
0.296809,0,0,0,0,0,0
0.298094,0,0,0,0,0,0
0.299379,0,0,0,0,0,0
0.300742,0,0,0,0,0,0
0.302244,0,0,0,0,0,0
0.303626,0,0,0,0,0,0
0.304963,0,0,0,0,0,0
0.306305,0,0,0,0,0,0
0.307643,0,0,0,0,0,0
0.308980,0,0,0,0,0,0
0.310493,0,0,0,0,0,0
0.313463,0,0,0,0,0,0
0.314819,0,0,0,0,0,0
0.316172,0,0,0,0,0,0
0.317532,0,0,0,0,0,0
0.318888,0,0,0,0,0,0
0.320243,0,0,0,0,0,0
0.321596,0,0,0,0,0,0
0.323029,0,0,0,0,0,0
0.324483,0,0,0,0,0,0
0.325936,0,0,0,0,0,0
0.327453,0,0,0,0,0,0
0.328914,0,0,0,0,0,0
0.330322,0,0,0,0,0,0
0.331723,0,0,0,0,0,0
0.333122,0,0,0,0,0,0
0.334522,0,0,0,0,0,0
