elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.162727,0,0,0,0,0,0
0.164063,0,0,0,0,0,0
0.165500,0,0,0,0,0,0
0.166931,0,0,0,0,0,0
0.168319,0,0,0,0,0,0
0.169715,0,0,0,0,0,0
0.171126,0,0,0,0,0,0
0.172518,0,0,0,0,0,0
0.173908,0,0,0,0,0,0
0.175299,0,0,0,0,0,0
0.176816,0,0,0,0,0,0
0.178367,0,0,0,0,0,0
0.180055,0,0,0,0,0,0
0.181618,0,0,0,0,0,0
0.183048,0,0,0,0,0,0
0.184495,0,0,0,0,0,0
0.185895,0,0,0,0,0,0
0.187293,0,0,0,0,0,0
0.188691,0,0,0,0,0,0
0.190087,0,0,0,0,0,0
0.191475,0,0,0,0,0,0
0.193002,0,0,0,0,0,0
0.194561,0,0,0,0,0,0
0.196122,0,0,0,0,0,0
0.197673,0,0,0,0,0,0
0.199141,0,0,0,0,0,0
0.200672,0,0,0,0,0,0
0.202243,0,0,0,0,0,0
0.203802,0,0,0,0,0,0
0.205363,0,0,0,0,0,0
0.206923,0,0,0,0,0,0
0.208482,0,0,0,0,0,0
0.210041,0,0,0,0,0,0
0.211600,0,0,0,0,0,0
0.213049,0,0,0,0,0,0
0.214579,0,0,0,0,0,0
0.216144,0,0,0,0,0,0
0.217703,0,0,0,0,0,0
0.219714,0,0,0,0,0,0
0.221267,0,0,0,0,0,0
0.222982,0,0,0,0,0,0
0.224509,0,0,0,0,0,0
0.225911,0,0,0,0,0,0
0.227439,0,0,0,0,0,0
0.228997,0,0,0,0,0,0
0.230554,0,0,0,0,0,0
0.232119,0,0,0,0,0,0
0.233675,0,0,0,0,0,0
0.235249,0,0,0,0,0,0
0.236809,0,0,0,0,0,0
0.238365,0,0,0,0,0,0
0.239986,0,0,0,0,0,0
0.241543,0,0,0,0,0,0
0.243102,0,0,0,0,0,0
0.244661,0,0,0,0,0,0
0.246229,0,0,0,0,0,0
0.247832,0,0,0,0,0,0
0.249391,0,0,0,0,0,0
0.250952,0,0,0,0,0,0
0.252510,0,0,0,0,0,0
0.254066,0,0,0,0,0,0
0.255625,0,0,0,0,0,0
0.257098,0,0,0,0,0,0
0.258511,0,0,0,0,0,0
0.259914,0,0,0,0,0,0
0.261306,0,0,0,0,0,0
0.262795,0,0,0,0,0,0
0.264174,0,0,0,0,0,0
0.265565,0,0,0,0,0,0
0.266956,0,0,0,0,0,0
0.268487,0,0,0,0,0,0
0.270044,0,0,0,0,0,0
0.271602,0,0,0,0,0,0
0.273162,0,0,0,0,0,0
0.274720,0,0,0,0,0,0
0.276302,0,0,0,0,0,0
0.278170,0,0,0,0,0,0
0.279674,0,0,0,0,0,0
0.281430,0,0,0,0,0,0
0.283131,0,0,0,0,0,0
0.284907,0,0,0,0,0,0
0.286857,0,0,0,0,0,0
0.288290,0,0,0,0,0,0
0.289716,0,0,0,0,0,0
0.291122,0,0,0,0,0,0
0.292515,0,0,0,0,0,0
0.293906,0,0,0,0,0,0
0.295340,0,0,0,0,0,0
0.296924,0,0,0,0,0,0
0.298481,0,0,0,0,0,0
0.300060,0,0,0,0,0,0
0.301618,0,0,0,0,0,0
0.303179,0,0,0,0,0,0
0.304737,0,0,0,0,0,0
0.306295,0,0,0,0,0,0
0.307855,0,0,0,0,0,0
0.309414,0,0,0,0,0,0
0.310985,0,0,0,0,0,0
0.312590,0,0,0,0,0,0
0.314147,0,0,0,0,0,0
