elapsed_s,SP_TTU_GPR_WR_REQ,SP_GPR_CACHE_SRC0_GPR_RDCNT,SP_GPR_CACHE_SRC0_GPR_CACHE_HIT_RDCNT,SP_GPR_CACHE_SRC0_GPR_CACHE_HINT_RDCNT,SP_GPR_CACHE_SRC1_RDCNT,SP_GPR_CACHE_SRC1_GPR_CACHE_HIT_RDCNT,SP_GPR_CACHE_SRC1_GPR_CACHE_HINT_RDCNT,SP_GPR_CACHE_SRC2_RDCNT,SP_GPR_CACHE_SRC2_GPR_CACHE_HIT_RDCNT,SP_GPR_CACHE_SRC2_GPR_CACHE_HINT_RDCNT,SP_UCHE_READ_BURST,SP_UCHE_WRITE_BURST,SP_LDST_GMEM_REQ_NUM
0.437680,0,0,0,0,0,0,0,0,0,0,0,0,0
0.439278,0,0,0,0,0,0,0,0,0,0,0,0,0
0.440881,0,0,0,0,0,0,0,0,0,0,0,0,0
0.442481,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444081,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445700,0,0,0,0,0,0,0,0,0,0,0,0,0
0.447298,0,0,0,0,0,0,0,0,0,0,0,0,0
0.448900,0,0,0,0,0,0,0,0,0,0,0,0,0
0.450501,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452142,0,0,0,0,0,0,0,0,0,0,0,0,0
0.453746,0,0,0,0,0,0,0,0,0,0,0,0,0
0.455344,0,0,0,0,0,0,0,0,0,0,0,0,0
0.456962,0,0,0,0,0,0,0,0,0,0,0,0,0
0.458563,0,0,0,0,0,0,0,0,0,0,0,0,0
0.460204,0,0,0,0,0,0,0,0,0,0,0,0,0
0.461653,0,0,0,0,0,0,0,0,0,0,0,0,0
0.463223,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464825,0,0,0,0,0,0,0,0,0,0,0,0,0
0.466425,0,0,0,0,0,0,0,0,0,0,0,0,0
0.468036,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469685,0,0,0,0,0,0,0,0,0,0,0,0,0
0.471284,0,0,0,0,0,0,0,0,0,0,0,0,0
0.472886,0,0,0,0,0,0,0,0,0,0,0,0,0
0.474486,0,0,0,0,0,0,0,0,0,0,0,0,0
0.476084,0,0,0,0,0,0,0,0,0,0,0,0,0
0.477688,0,0,0,0,0,0,0,0,0,0,0,0,0
0.479300,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480902,0,0,0,0,0,0,0,0,0,0,0,0,0
0.482502,0,0,0,0,0,0,0,0,0,0,0,0,0
0.484143,0,0,0,0,0,0,0,0,0,0,0,0,0
0.485747,0,0,0,0,0,0,0,0,0,0,0,0,0
0.487345,0,0,0,0,0,0,0,0,0,0,0,0,0
0.488947,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490560,0,0,0,0,0,0,0,0,0,0,0,0,0
0.492202,0,0,0,0,0,0,0,0,0,0,0,0,0
0.493845,0,0,0,0,0,0,0,0,0,0,0,0,0
0.495442,0,0,0,0,0,0,0,0,0,0,0,0,0
0.497044,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498644,0,0,0,0,0,0,0,0,0,0,0,0,0
0.500286,0,0,0,0,0,0,0,0,0,0,0,0,0
0.501905,0,0,0,0,0,0,0,0,0,0,0,0,0
0.503503,0,0,0,0,0,0,0,0,0,0,0,0,0
0.505104,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506705,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508346,0,0,0,0,0,0,0,0,0,0,0,0,0
0.509968,0,0,0,0,0,0,0,0,0,0,0,0,0
0.511411,0,0,0,0,0,0,0,0,0,0,0,0,0
0.512988,0,0,0,0,0,0,0,0,0,0,0,0,0
0.514589,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230,0,0,0,0,0,0,0,0,0,0,0,0,0
0.517834,0,0,0,0,0,0,0,0,0,0,0,0,0
0.519432,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520932,0,0,0,0,0,0,0,0,0,0,0,0,0
0.522524,0,0,0,0,0,0,0,0,0,0,0,0,0
0.524169,0,0,0,0,0,0,0,0,0,0,0,0,0
0.525679,0,0,0,0,0,0,0,0,0,0,0,0,0
0.527161,0,0,0,0,0,0,0,0,0,0,0,0,0
0.528601,0,0,0,0,0,0,0,0,0,0,0,0,0
0.530037,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531470,0,0,0,0,0,0,0,0,0,0,0,0,0
0.532942,0,0,0,0,0,0,0,0,0,0,0,0,0
0.534431,0,0,0,0,0,0,0,0,0,0,0,0,0
0.535993,0,0,0,0,0,0,0,0,0,0,0,0,0
0.537654,0,0,0,0,0,0,0,0,0,0,0,0,0
0.539252,0,0,0,0,0,0,0,0,0,0,0,0,0
0.540895,0,0,0,0,0,0,0,0,0,0,0,0,0
0.542493,0,0,0,0,0,0,0,0,0,0,0,0,0
0.544269,0,0,0,0,0,0,0,0,0,0,0,0,0
0.545888,0,0,0,0,0,0,0,0,0,0,0,0,0
0.547484,0,0,0,0,0,0,0,0,0,0,0,0,0
0.549086,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550685,0,0,0,0,0,0,0,0,0,0,0,0,0
0.552282,0,0,0,0,0,0,0,0,0,0,0,0,0
0.553885,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555481,0,0,0,0,0,0,0,0,0,0,0,0,0
0.557095,0,0,0,0,0,0,0,0,0,0,0,0,0
0.558694,0,0,0,0,0,0,0,0,0,0,0,0,0
0.560291,0,0,0,0,0,0,0,0,0,0,0,0,0
0.562031,0,0,0,0,0,0,0,0,0,0,0,0,0
0.563513,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564953,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566337,0,0,0,0,0,0,0,0,0,0,0,0,0
0.567779,0,0,0,0,0,0,0,0,0,0,0,0,0
0.569215,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570601,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571981,0,0,0,0,0,0,0,0,0,0,0,0,0
0.573455,0,0,0,0,0,0,0,0,0,0,0,0,0
0.574810,0,0,0,0,0,0,0,0,0,0,0,0,0
0.576168,0,0,0,0,0,0,0,0,0,0,0,0,0
0.577534,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578899,0,0,0,0,0,0,0,0,0,0,0,0,0
0.580289,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581695,0,0,0,0,0,0,0,0,0,0,0,0,0
0.583091,0,0,0,0,0,0,0,0,0,0,0,0,0
0.584378,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585775,0,0,0,0,0,0,0,0,0,0,0,0,0
0.587172,0,0,0,0,0,0,0,0,0,0,0,0,0
0.588591,0,0,0,0,0,0,0,0,0,0,0,0,0
0.589996,0,0,0,0,0,0,0,0,0,0,0,0,0
0.591387,0,0,0,0,0,0,0,0,0,0,0,0,0
0.592779,0,0,0,0,0,0,0,0,0,0,0,0,0
0.594174,0,0,0,0,0,0,0,0,0,0,0,0,0
0.595569,0,0,0,0,0,0,0,0,0,0,0,0,0
0.597424,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598886,0,0,0,0,0,0,0,0,0,0,0,0,0
0.600344,0,0,0,0,0,0,0,0,0,0,0,0,0
0.601780,0,0,0,0,0,0,0,0,0,0,0,0,0
0.603227,0,0,0,0,0,0,0,0,0,0,0,0,0
0.604673,0,0,0,0,0,0,0,0,0,0,0,0,0
0.606112,0,0,0,0,0,0,0,0,0,0,0,0,0
0.607545,0,0,0,0,0,0,0,0,0,0,0,0,0
0.608979,0,0,0,1908,0,0,0,0,0,0,0,0,0
0.610896,0,0,0,0,0,0,0,0,0,0,0,0,0
0.612509,0,0,0,0,0,0,0,0,0,0,0,0,0
0.614974,0,0,0,0,0,0,0,0,0,0,0,0,0
0.616418,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617853,0,0,0,0,0,0,0,0,0,0,0,0,0
0.619291,16004,50014,0,201474,100517,190126,177702,331254,275719,357565,333538,24,24
0.620731,719877,1690461,0,3924656,760797,3058186,1716317,4937986,4086198,4911651,4028379,0,0
0.622178,0,0,0,0,0,0,0,0,0,0,0,0,0
0.623596,0,0,0,0,0,0,0,0,0,0,0,0,0
0.624998,0,0,0,0,0,0,0,0,0,0,0,0,0
0.626397,0,0,0,0,0,0,0,0,0,0,0,0,0
0.627793,0,0,0,0,0,0,0,0,0,0,0,0,0
0.629204,0,0,0,0,0,0,0,0,0,0,0,0,0
0.630644,0,0,0,0,0,0,0,0,0,0,0,0,0
0.632090,0,0,0,0,0,0,0,0,0,0,0,0,0
