elapsed_s,TSE_FE_ZERO_AREA_PRIM,TSE_FE_FACENESS_CULLED_PRIM,TSE_FE_ZERO_PIXEL_PRIM,TSE_FE_OUTPUT_NULL_PRIM
0.460490,0,0,0,0
0.461869,0,0,0,0
0.463285,0,0,0,0
0.464786,0,0,0,0
0.466165,0,0,0,0
0.467554,0,0,0,0
0.469066,0,0,0,0
0.470658,0,0,0,0
0.472210,0,0,0,0
0.473762,0,0,0,0
0.475313,0,0,0,0
0.476887,0,0,0,0
0.478492,0,0,0,0
0.480046,0,0,0,0
0.481598,0,0,0,0
0.483147,0,0,0,0
0.484702,0,0,0,0
0.486252,0,0,0,0
0.487805,0,0,0,0
0.489246,0,0,0,0
0.490767,0,0,0,0
0.492318,0,0,0,0
0.493861,0,0,0,0
0.495482,0,0,0,0
0.497109,0,0,0,0
0.498745,0,0,0,0
0.500149,0,0,0,0
0.501533,0,0,0,0
0.502956,0,0,0,0
0.504391,0,0,0,0
0.507205,0,0,0,0
0.508594,0,0,0,0
0.509979,0,0,0,0
0.511410,0,0,0,0
0.512795,0,0,0,0
0.514177,0,0,0,0
0.515569,0,0,0,0
0.516960,0,0,0,0
0.518380,0,0,0,0
0.519767,0,0,0,0
0.521152,0,0,0,0
0.522547,0,0,0,0
0.523934,0,0,0,0
0.525319,0,0,0,0
0.526736,0,0,0,0
0.528250,0,0,0,0
0.529801,0,0,0,0
0.531422,0,0,0,0
0.533047,0,0,0,0
0.534637,0,0,0,0
0.536189,0,0,0,0
0.537738,0,0,0,0
0.539295,0,0,0,0
0.541395,0,0,0,0
0.542826,0,0,0,0
0.544219,0,0,0,0
0.545598,0,0,0,0
0.546977,0,0,0,0
0.548356,0,0,0,0
0.549734,0,0,0,0
0.551162,0,0,0,0
0.552608,0,0,0,0
0.553962,0,0,0,0
0.555322,0,0,0,0
0.556763,0,0,0,0
0.558116,0,0,0,0
0.559498,0,0,0,0
0.560839,0,0,0,0
0.562178,0,0,0,0
0.563521,0,0,0,0
0.564860,0,0,0,0
0.566204,0,0,0,0
0.567545,0,0,0,0
0.568954,0,0,0,0
0.570364,0,0,0,0
0.571773,0,0,0,0
0.573184,0,0,0,0
0.574608,0,0,0,0
0.576041,0,0,0,0
0.577441,0,0,0,0
0.578835,0,0,0,0
0.580222,0,0,0,0
0.581600,0,0,0,0
0.583029,0,0,0,0
0.584586,0,0,0,0
0.586166,0,0,0,0
0.587645,0,0,0,0
0.589032,0,0,0,0
0.590421,0,0,0,0
0.593325,0,0,0,0
0.594958,0,0,0,0
0.596347,0,0,0,0
0.597742,0,0,0,0
0.599161,0,0,0,0
0.600630,0,0,0,0
0.601996,0,0,0,0
0.603350,0,0,0,0
0.604555,0,0,0,0
0.605892,0,0,0,0
0.607255,0,0,0,0
0.608667,0,0,0,0
0.610053,0,0,0,0
0.611440,0,0,0,0
0.612847,0,0,0,0
0.614232,0,0,0,0
0.615662,0,0,0,0
0.617045,0,0,0,0
0.618427,0,0,0,0
0.619818,0,0,0,0
0.621195,0,0,0,0
0.622614,0,0,0,0
0.623992,0,0,0,0
0.625372,0,0,0,0
0.626751,0,0,0,0
0.628129,0,0,0,0
0.629512,0,0,0,0
0.630905,0,0,0,0
0.632284,0,0,0,0
0.633664,0,0,0,0
0.635042,0,0,0,0
0.636553,0,0,0,0
0.637936,0,0,0,0
0.639324,0,0,0,0
0.640701,0,0,0,0
0.642082,0,0,0,0
0.643473,0,0,0,0
0.644853,0,0,0,0
0.646230,0,0,0,0
0.647649,0,0,0,0
0.649037,0,0,0,0
0.650423,0,0,0,0
0.651812,0,0,0,0
0.653205,0,0,0,0
0.654627,0,0,0,0
0.656013,0,0,0,0
0.657528,0,0,0,0
0.659080,0,0,0,0
0.660636,0,0,0,0
0.662186,0,0,0,0
0.663798,0,0,0,0
0.665350,0,0,0,0
0.666900,0,0,0,0
0.668451,0,0,0,0
0.670003,0,0,0,0
0.671599,0,0,0,0
0.673153,0,0,0,0
0.674714,0,0,0,0
0.676265,0,0,0,0
0.677817,0,0,0,0
0.679372,0,0,0,0
0.680925,0,0,0,0
0.682476,0,0,0,0
0.684029,0,0,0,0
