elapsed_s,TSE_FE_BV_STALLS_DUETO_BR,TSE_BE_STALL_CYCLES_LRZ_PRIM,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1
0.761246,0,0,0,0
0.762689,0,0,0,0
0.764234,0,0,0,0
0.765780,0,0,0,0
0.767329,0,0,0,0
0.769376,0,0,0,0
0.770770,0,0,0,0
0.772152,0,0,0,0
0.773530,0,0,0,0
0.774909,0,0,0,0
0.776288,0,0,0,0
0.777706,0,0,0,0
0.779086,0,0,0,0
0.780473,0,0,0,0
0.781850,0,0,0,0
0.783231,0,0,0,0
0.784609,0,0,0,0
0.785985,0,0,0,0
0.787357,0,0,0,0
0.788733,0,0,0,0
0.790107,0,0,0,0
0.791583,0,0,0,0
0.792959,0,0,0,0
0.794375,0,0,0,0
0.795729,0,0,0,0
0.797082,0,0,0,0
0.798436,0,0,0,0
0.799790,0,0,0,0
0.801143,0,0,0,0
0.802504,0,0,0,0
0.803858,0,0,0,0
0.805212,0,0,0,0
0.806566,0,0,0,0
0.807919,0,0,0,0
0.809312,0,0,0,0
0.810622,0,0,0,0
0.812033,0,0,0,0
0.813451,0,0,0,0
0.814861,0,0,0,0
0.816272,0,0,0,0
0.817683,0,0,0,0
0.819094,0,0,0,0
0.820503,0,0,0,0
0.821912,0,0,0,0
0.823293,0,0,0,0
0.824716,0,0,0,0
0.826129,0,0,0,0
0.827516,0,0,0,0
0.829192,0,0,0,0
0.830933,0,0,0,0
0.832354,0,0,0,0
0.833763,0,0,0,0
0.835205,0,0,222,216
0.836598,0,0,0,0
0.838234,0,0,0,0
0.839760,0,0,0,0
0.841182,0,0,0,0
0.842562,0,0,0,0
0.844044,0,0,630,618
0.845414,0,0,699,649
0.847514,0,0,0,0
0.848900,0,0,0,0
0.850295,0,0,0,0
0.851680,0,0,0,0
0.853065,0,0,0,0
0.854448,0,0,0,0
0.855834,0,0,0,0
0.857441,0,0,0,0
0.858825,0,0,0,0
0.860205,0,0,0,0
0.861584,0,0,0,0
0.866267,0,0,0,0
0.867672,0,0,0,0
0.869171,0,0,0,0
0.870556,0,0,0,0
0.871936,0,0,0,0
0.873440,0,0,0,0
0.874962,0,0,0,0
0.876355,0,0,0,0
0.877717,0,0,0,0
0.879062,0,0,0,0
0.880402,0,0,0,0
0.881742,0,0,0,0
0.883080,0,0,0,0
0.884418,0,0,0,0
0.885756,0,0,0,0
0.887094,0,0,0,0
0.888445,0,0,0,0
0.889915,0,0,0,0
0.891489,0,0,0,0
0.893017,0,0,0,0
0.894420,0,0,0,0
0.895805,0,0,0,0
0.897198,0,0,0,0
0.898613,0,0,0,0
0.900000,0,0,0,0
0.901515,0,0,0,0
0.903065,0,0,0,0
0.904615,0,0,0,0
0.906165,0,0,0,0
0.907771,0,0,0,0
0.909333,0,0,0,0
0.910885,0,0,0,0
0.912434,0,0,0,0
0.913982,0,0,0,0
0.915535,0,0,0,0
0.917083,0,0,0,0
0.918633,0,0,0,0
0.920192,0,0,0,0
0.921805,0,0,0,0
0.923356,0,0,0,0
0.924905,0,0,0,0
0.926456,0,0,0,0
0.928005,0,0,0,0
0.929552,0,0,0,0
0.930991,0,0,0,0
0.932511,0,0,0,0
0.934057,0,0,0,0
0.935610,0,0,0,0
0.937253,0,0,0,0
0.938803,0,0,0,0
0.940353,0,0,0,0
0.941914,0,0,0,0
0.943465,0,0,0,0
0.945012,0,0,0,0
0.946562,0,0,0,0
0.948110,0,0,0,0
0.949658,0,0,0,0
0.951206,0,0,0,0
0.952767,0,0,0,0
0.954331,0,0,0,0
0.955718,0,0,0,0
0.957267,0,0,0,0
0.958814,0,0,0,0
0.960360,0,0,0,0
0.961790,0,0,0,0
0.963333,0,0,0,0
0.964883,0,0,0,0
0.966433,0,0,0,0
0.967982,0,0,0,0
0.969573,0,0,0,0
0.971017,0,0,0,0
0.972563,0,0,0,0
0.974122,0,0,0,0
0.975675,0,0,0,0
0.977222,0,0,0,0
0.978772,0,0,0,0
0.980321,0,0,0,0
0.981868,0,0,0,0
0.983477,0,0,0,0
0.985034,0,0,0,0
0.986627,0,0,0,0
