elapsed_s,TSE_SETUP_FMUL_WORKING_CYCLE_L2,TSE_SETUP_FMUL_0_WORKING_CYCLE_L3,TSE_SETUP_FMUL_1_WORKING_CYCLE_L3,TSE_SETUP_FMUL_2_WORKING_CYCLE_L3
1.227021,0,0,0,0
1.228515,0,0,0,0
1.229910,0,0,0,0
1.231305,0,0,0,0
1.232730,0,0,0,0
1.234119,0,0,0,0
1.235838,0,0,0,0
1.237960,0,0,0,0
1.239514,0,0,0,0
1.240906,0,0,0,0
1.242342,0,0,0,0
1.243789,0,0,0,0
1.245181,0,0,0,0
1.246562,0,0,0,0
1.247990,0,0,0,0
1.249371,0,0,0,0
1.250810,0,0,0,0
1.252198,0,0,0,0
1.253579,0,0,0,0
1.254960,0,0,0,0
1.256342,0,0,0,0
1.257819,0,0,0,0
1.259492,0,0,0,0
1.260850,0,0,0,0
1.262216,0,0,0,0
1.263595,0,0,0,0
1.265044,0,0,0,0
1.266486,0,0,0,0
1.267933,0,0,0,0
1.269482,0,0,0,0
1.271405,0,0,0,0
1.272817,0,0,0,0
1.274200,0,0,0,0
1.275578,0,0,0,0
1.277129,0,0,0,0
1.278510,0,0,0,0
1.279941,0,0,0,0
1.281321,0,0,0,0
1.282701,0,0,0,0
1.284080,0,0,0,0
1.285460,0,0,0,0
1.286840,0,0,0,0
1.288254,0,0,0,0
1.289598,0,0,0,0
1.291123,0,0,0,0
1.292674,0,0,0,0
1.294319,0,0,0,0
1.295871,0,0,0,0
1.297426,0,0,0,0
1.298980,0,0,0,0
1.300530,0,0,0,0
1.302096,0,0,0,0
1.303647,0,0,0,0
1.305242,0,0,0,0
1.306795,0,0,0,0
1.308344,0,0,0,0
1.309896,0,0,0,0
1.311439,0,0,0,0
1.312871,0,0,0,0
1.314448,0,0,0,0
1.315999,0,0,0,0
1.317553,0,0,0,0
1.319106,0,0,0,0
1.320699,0,0,0,0
1.322256,0,0,0,0
1.323820,0,0,0,0
1.325374,0,0,0,0
1.326927,0,0,0,0
1.328520,0,0,0,0
1.330073,0,0,0,0
1.331626,0,0,0,0
1.333182,0,0,0,0
1.334748,0,0,0,0
1.336343,0,0,0,0
1.337897,0,0,0,0
1.339451,0,0,0,0
1.341007,0,0,0,0
1.342549,0,0,0,0
1.344133,0,0,0,0
1.345565,0,0,0,0
1.347086,0,0,0,0
1.348636,0,0,0,0
1.350240,0,0,0,0
1.351790,0,0,0,0
1.353388,0,0,0,0
1.354939,0,0,0,0
1.356502,0,0,0,0
1.358053,0,0,0,0
1.360708,0,0,0,0
1.362258,0,0,0,0
1.363652,0,0,0,0
1.365044,0,0,0,0
1.366442,0,0,0,0
1.367830,0,0,0,0
1.369237,0,0,0,0
1.370636,0,0,0,0
1.372025,0,0,0,0
1.373412,0,0,0,0
1.374808,0,0,0,0
1.376222,0,0,0,0
1.377626,0,0,0,0
1.379014,0,0,0,0
1.380401,0,0,0,0
1.381789,0,0,0,0
1.383176,0,0,0,0
1.384595,0,0,0,0
1.386112,0,0,0,0
1.387665,0,0,0,0
1.389234,0,0,0,0
1.390787,0,0,0,0
1.392381,0,0,0,0
1.393933,0,0,0,0
1.395486,0,0,0,0
1.397040,0,0,0,0
1.398592,0,0,0,0
1.400199,0,0,0,0
1.401754,0,0,0,0
1.403307,0,0,0,0
1.404858,0,0,0,0
1.406417,0,0,0,0
1.408011,0,0,0,0
1.409566,0,0,0,0
1.411132,0,0,0,0
1.412684,0,0,0,0
1.414239,0,0,0,0
1.415792,0,0,0,0
1.417390,0,0,0,0
1.418943,0,0,0,0
1.420494,0,0,0,0
1.422059,0,0,0,0
1.423612,0,0,0,0
1.425208,0,0,0,0
1.426762,0,0,0,0
1.428313,0,0,0,0
1.429866,0,0,0,0
1.431419,0,0,0,0
1.433089,0,0,0,0
1.434513,0,0,0,0
1.436032,0,0,0,0
1.437586,0,0,0,0
1.439139,0,0,0,0
1.440732,0,0,0,0
1.442334,0,0,0,0
1.443898,0,0,0,0
1.445453,0,0,0,0
1.446996,0,0,0,0
1.448579,0,0,0,0
1.449996,0,0,0,0
1.451445,0,0,0,0
1.453023,0,0,0,0
1.454584,0,0,0,0
1.456175,0,0,0,0
1.457726,0,0,0,0
1.459295,0,0,0,0
1.460688,0,0,0,0
1.462262,0,0,0,0
1.463813,0,0,0,0
1.465425,0,0,0,0
1.466978,0,0,0,0
1.468529,0,0,0,0
1.470081,0,0,0,0
1.471633,0,0,0,0
1.473230,0,0,0,0
1.474783,0,0,0,0
1.476347,0,0,0,0
1.477899,0,0,0,0
1.479452,0,0,0,0
1.481006,0,0,0,0
1.482559,0,0,0,0
1.484110,0,0,0,0
1.485662,0,0,0,0
1.487228,0,0,0,0
1.488780,0,0,0,0
1.490337,0,0,0,0
1.491887,0,0,0,0
1.493442,0,0,0,0
1.494994,0,0,0,0
1.496587,0,0,0,0
1.498024,0,0,0,0
1.499538,0,0,0,0
1.501107,0,0,0,0
1.502659,0,0,0,0
1.504252,0,0,0,0
1.505807,0,0,0,0
1.507358,0,0,0,0
1.508797,0,0,0,0
1.510324,0,0,0,0
1.511874,0,0,0,0
1.513428,0,0,0,0
1.514981,0,0,0,0
1.516531,0,0,0,0
1.518083,0,0,0,0
1.519530,0,0,0,0
1.521057,0,0,0,0
1.522610,0,0,0,0
1.524162,0,0,0,0
1.525717,0,0,0,0
1.527270,0,0,0,0
1.528823,0,0,0,0
1.530393,0,0,0,0
1.531944,0,0,0,0
1.533499,0,0,0,0
1.535053,0,0,0,0
1.536646,0,0,0,0
1.538150,0,0,0,0
1.539671,0,0,0,0
1.541238,0,0,0,0
1.542790,0,0,0,0
1.544385,0,0,0,0
1.545937,0,0,0,0
1.547491,0,0,0,0
1.549045,0,0,0,0
1.550589,0,0,0,0
1.552188,0,0,0,0
1.553608,0,0,0,0
1.555129,0,0,0,0
1.556680,0,0,0,0
1.558237,0,0,0,0
1.559790,0,0,0,0
1.561389,0,0,0,0
1.562955,0,0,0,0
