elapsed_s,TSE_FE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_FE_VP_OUT_IS_NAN,TSE_FE_EXCLUDED_PRIM,TSE_FE_EARLY_CULL_CLIPPED_PRIM
0.112906,0,0,0,0
0.114294,0,0,0,0
0.115680,0,0,0,0
0.117074,0,0,0,0
0.118512,0,0,0,0
0.120026,0,0,0,0
0.121624,0,0,0,0
0.123175,0,0,0,0
0.124725,0,0,0,0
0.126277,0,0,0,0
0.127842,0,0,0,0
0.129397,0,0,0,0
0.130948,0,0,0,0
0.132499,0,0,0,0
0.134052,0,0,0,0
0.135603,0,0,0,0
0.137155,0,0,0,0
0.138725,0,0,0,0
0.140275,0,0,0,0
0.141829,0,0,0,0
0.143382,0,0,0,0
0.144975,0,0,0,0
0.146527,0,0,0,0
0.148078,0,0,0,0
0.149645,0,0,0,0
0.151197,0,0,0,0
0.152790,0,0,0,0
0.154342,0,0,0,0
0.155893,0,0,0,0
0.157447,0,0,0,0
0.158998,0,0,0,0
0.160603,0,0,0,0
0.162157,0,0,0,0
0.163709,0,0,0,0
0.165260,0,0,0,0
0.166811,0,0,0,0
0.168396,0,0,0,0
0.169815,0,0,0,0
0.171252,0,0,0,0
0.172642,0,0,0,0
0.174030,0,0,0,0
0.175416,0,0,0,0
0.176837,0,0,0,0
0.178186,0,0,0,0
0.179699,0,0,0,0
0.181248,0,0,0,0
0.182973,0,0,0,0
0.184508,0,0,0,0
0.185940,0,0,0,0
0.187280,0,0,0,0
0.188613,0,0,0,0
0.189991,0,0,0,0
0.191321,0,0,0,0
0.192719,0,0,0,0
0.194075,0,0,0,0
0.195382,0,0,0,0
0.196687,0,0,0,0
0.198042,0,0,0,0
0.199347,0,0,0,0
0.200686,0,0,0,0
0.202026,0,0,0,0
0.203323,0,0,0,0
0.204613,0,0,0,0
0.205951,0,0,0,0
0.207242,0,0,0,0
0.208558,0,0,0,0
0.209969,0,0,0,0
0.211328,0,0,0,0
0.212688,0,0,0,0
0.214100,0,0,0,0
0.215459,0,0,0,0
0.216832,0,0,0,0
0.218282,0,0,0,0
0.219707,0,0,0,0
0.221107,0,0,0,0
0.222540,0,0,0,0
0.223944,0,0,0,0
0.225553,0,0,0,0
0.227413,0,0,0,0
0.228835,0,0,0,0
0.230249,0,0,0,0
0.231637,0,0,0,0
0.233027,0,0,0,0
0.234431,0,0,0,0
0.235945,0,0,0,0
0.237520,0,0,0,0
0.238906,0,0,0,0
0.240348,0,0,0,0
0.241731,0,0,0,0
0.243111,0,0,0,0
0.244491,0,0,0,0
0.245873,0,0,0,0
0.247265,0,0,0,0
0.248628,0,0,0,0
0.250014,0,0,0,0
0.251398,0,0,0,0
0.252783,0,0,0,0
0.254169,0,0,0,0
0.255554,0,0,0,0
0.256974,0,0,0,0
0.258374,0,0,0,0
0.259779,0,0,0,0
0.261255,0,0,0,0
0.262770,0,0,0,0
0.264153,0,0,0,0
0.269509,0,0,0,0
0.270902,0,0,0,0
0.272583,0,0,0,0
0.274068,0,0,0,0
0.275394,0,0,0,0
0.276709,0,0,0,0
0.278022,0,0,0,0
0.279335,0,0,0,0
0.280659,0,0,0,0
0.282058,0,0,0,0
0.283445,0,0,0,0
0.284831,0,0,0,0
0.286219,0,0,0,0
0.287606,0,0,0,0
0.289027,0,0,0,0
0.290414,0,0,0,0
0.291928,0,0,0,0
0.293429,0,0,0,0
0.294905,0,0,0,0
0.296334,0,0,0,0
0.297722,0,0,0,0
0.299109,0,0,0,0
0.300494,0,0,0,0
0.301882,0,0,0,0
0.303397,0,0,0,0
0.304877,0,0,0,0
0.306275,0,0,0,0
0.307664,0,0,0,0
0.309049,0,0,0,0
0.310491,0,0,0,0
0.311877,0,0,0,0
0.313262,0,0,0,0
0.314777,0,0,0,0
0.316210,0,0,0,0
0.317731,0,0,0,0
0.319280,0,0,0,0
0.320870,0,0,0,0
0.322420,0,0,0,0
0.323969,0,0,0,0
0.325519,0,0,0,0
0.327081,0,0,0,0
0.328671,0,0,0,0
0.330220,0,0,0,0
0.331770,0,0,0,0
0.333318,0,0,0,0
0.334741,0,0,0,0
0.336261,0,0,0,0
0.337824,0,0,0,0
0.339374,0,0,0,0
0.340920,0,0,0,0
0.342469,0,0,0,0
0.344018,0,0,0,0
0.345613,0,0,0,0
0.347162,0,0,0,0
0.348722,0,0,0,0
0.350272,0,0,0,0
0.351822,0,0,0,0
0.353440,0,0,0,0
0.355099,0,0,0,0
0.356646,0,0,0,0
0.358196,0,0,0,0
0.359740,0,0,0,0
0.361141,0,0,0,0
0.362537,0,0,0,0
0.363915,0,0,0,0
0.365291,0,0,0,0
0.366674,0,0,0,0
0.368050,0,0,0,0
0.369471,0,0,0,0
0.370836,0,0,0,0
0.372189,0,0,0,0
0.373632,0,0,0,0
0.374990,0,0,0,0
0.376379,0,0,0,0
0.377794,0,0,0,0
0.379205,0,0,0,0
0.380615,0,0,0,0
0.382029,0,0,0,0
0.383439,0,0,0,0
0.384850,0,0,0,0
0.386283,0,0,0,0
0.387670,0,0,0,0
0.389060,0,0,0,0
0.390530,0,0,0,0
0.391914,0,0,0,0
0.393350,0,0,0,0
0.395787,0,0,0,0
0.397320,0,0,0,0
0.398789,0,0,0,0
0.400197,0,0,0,0
0.401632,0,0,0,0
0.403020,0,0,0,0
0.404421,0,0,0,0
0.405802,0,0,0,0
0.407293,0,0,0,0
0.408671,0,0,0,0
0.410059,0,0,0,0
0.411442,0,0,0,0
0.412822,0,0,0,0
0.414203,0,0,0,0
0.415596,0,0,0,0
0.416969,0,0,0,0
0.418350,0,0,0,0
0.419734,0,0,0,0
0.421119,0,0,0,0
0.422544,0,0,0,0
0.423926,0,0,0,0
0.425532,0,0,0,0
0.426944,0,0,0,0
0.428335,0,0,0,0
0.429701,0,0,0,0
0.431181,0,0,0,0
0.432659,0,0,0,0
0.437462,0,0,0,0
0.438864,0,0,0,0
0.440246,0,0,0,0
0.441755,0,0,0,0
0.443141,0,0,0,0
0.444487,0,0,0,0
0.445829,0,0,0,0
0.447170,0,0,0,0
0.448527,0,0,0,0
0.449918,0,0,0,0
0.451300,0,0,0,0
0.452680,0,0,0,0
0.454059,0,0,0,0
0.455439,0,0,0,0
0.456820,0,0,0,0
0.458203,0,0,0,0
0.459587,0,0,0,0
0.460980,0,0,0,0
0.462367,0,0,0,0
0.463752,0,0,0,0
0.465171,0,0,0,0
0.466557,0,0,0,0
0.467940,0,0,0,0
0.469330,0,0,0,0
0.470849,0,0,0,0
0.472330,0,0,0,0
0.473727,0,0,0,0
0.475117,0,0,0,0
0.476502,0,0,0,0
0.477891,0,0,0,0
0.479277,0,0,0,0
0.480697,0,0,0,0
0.482213,0,0,0,0
0.483777,0,0,0,0
0.485326,0,0,0,0
0.486910,0,0,0,0
0.488494,0,0,0,0
0.489918,0,0,0,0
0.491441,0,0,0,0
0.492992,0,0,0,0
0.494429,0,0,0,0
0.495951,0,0,0,0
0.497504,0,0,0,0
0.499055,0,0,0,0
0.500605,0,0,0,0
0.502158,0,0,0,0
0.503700,0,0,0,0
0.505254,0,0,0,0
0.506858,0,0,0,0
0.508406,0,0,0,0
0.509957,0,0,0,0
0.511506,0,0,0,0
0.513097,0,0,0,0
0.514650,0,0,0,0
0.516210,0,0,0,0
0.517761,0,0,0,0
0.519310,0,0,0,0
0.520900,0,0,0,0
0.522450,0,0,0,0
0.523999,0,0,0,0
0.525681,0,0,0,0
0.527076,0,0,0,0
0.528511,0,0,0,0
0.530027,0,0,0,0
0.532129,0,0,0,0
0.533555,0,0,0,0
0.534998,0,0,0,0
0.536418,0,0,0,0
0.537807,0,0,0,0
0.539186,0,0,0,0
0.540564,0,0,0,0
0.541943,0,0,0,0
0.543320,0,0,0,0
0.544745,0,0,0,0
0.546101,0,0,0,0
0.547457,0,0,0,0
0.548818,0,0,0,0
0.550172,0,0,0,0
0.551527,0,0,0,0
0.552913,0,0,0,0
0.554252,0,0,0,0
0.555591,0,0,0,0
0.556929,0,0,0,0
0.558268,0,0,0,0
0.559612,0,0,0,0
0.560978,0,0,0,0
0.562282,0,0,0,0
0.563690,0,0,0,0
0.565099,0,0,0,0
0.566478,0,0,0,0
0.567794,0,0,0,0
0.569225,0,0,0,0
0.570642,0,0,0,0
0.572053,0,0,0,0
0.573463,0,0,0,0
0.574873,0,0,0,0
0.576307,0,0,0,0
0.577761,0,0,0,0
0.579162,0,0,0,0
0.580680,0,0,0,0
0.582267,0,0,0,0
0.583753,0,0,0,0
0.585171,0,0,0,0
0.586551,0,0,0,0
0.587941,0,0,0,0
0.589658,0,0,0,0
0.591087,0,0,0,0
0.592533,0,0,0,0
0.593917,0,0,0,0
0.595301,0,0,0,0
0.596681,0,0,0,0
0.598063,0,0,0,0
0.599562,0,0,0,0
0.600960,0,0,0,0
0.602353,0,0,0,0
0.603743,0,0,0,0
0.605134,0,0,0,0
0.606534,0,0,0,0
0.607919,0,0,0,0
0.609348,0,0,0,0
0.610746,0,0,0,0
0.612127,0,0,0,0
0.613544,0,0,0,0
0.614924,0,0,0,0
0.616345,0,0,0,0
0.617723,0,0,0,0
0.619136,0,0,0,0
0.620514,0,0,0,0
0.621892,0,0,0,0
0.623272,0,0,0,0
0.624974,0,0,0,0
0.626726,0,0,0,0
0.628157,0,0,0,0
0.629525,0,0,0,0
0.630905,0,0,0,0
0.632282,0,0,0,0
0.633664,0,0,0,0
0.635060,0,0,0,0
0.636444,0,0,0,0
0.638184,0,0,0,0
0.639605,0,0,0,0
0.641165,0,0,0,0
0.642718,0,0,0,0
0.644266,0,0,0,0
0.645829,0,0,0,0
0.647379,0,0,0,0
0.649248,0,0,0,0
0.650803,0,0,0,0
0.652350,0,0,0,0
0.653900,0,0,0,0
0.655450,0,0,0,0
0.656929,0,0,0,0
0.658450,0,0,0,0
0.660000,0,0,0,0
0.661551,0,0,0,0
0.663101,0,0,0,0
0.664692,0,0,0,0
0.666241,0,0,0,0
0.667802,0,0,0,0
0.669340,0,0,0,0
0.670762,0,0,0,0
0.672149,0,0,0,0
0.673537,0,0,0,0
0.674920,0,0,0,0
0.676303,0,0,0,0
0.677719,0,0,0,0
0.679226,0,0,0,0
0.680809,0,0,0,0
0.682230,0,0,0,0
0.683749,0,0,0,0
0.685299,0,0,0,0
0.686855,0,0,0,0
0.688460,0,0,0,0
0.690011,0,0,0,0
0.691562,0,0,0,0
0.693112,0,0,0,0
0.694666,0,0,0,0
0.696215,0,0,0,0
0.697811,0,0,0,0
0.699375,0,0,0,0
0.700924,0,0,0,0
0.702474,0,0,0,0
0.704024,0,0,0,0
0.705619,0,0,0,0
0.707170,0,0,0,0
0.708719,0,0,0,0
0.710323,0,0,0,0
0.711865,0,0,0,0
0.714306,0,0,0,0
0.715703,0,0,0,0
0.717093,0,0,0,0
0.718521,0,0,0,0
0.719900,0,0,0,0
0.721330,0,0,0,0
0.722753,0,0,0,0
0.724131,0,0,0,0
0.725554,0,0,0,0
0.726932,0,0,0,0
0.728359,0,0,0,0
0.729714,0,0,0,0
0.731069,0,0,0,0
0.732429,0,0,0,0
0.733784,0,0,0,0
0.735137,0,0,0,0
0.736525,0,0,0,0
0.737939,0,0,0,0
0.739348,0,0,0,0
0.740757,0,0,0,0
0.742167,0,0,0,0
0.743581,0,0,0,0
0.745005,0,0,0,0
0.746461,0,0,0,0
0.747848,0,0,0,0
0.749237,0,0,0,0
0.750670,0,0,0,0
0.752057,0,0,0,0
0.753617,0,0,0,0
0.755005,0,0,0,0
0.756418,0,0,0,0
0.757917,0,0,0,0
0.759273,0,0,0,0
0.760713,0,0,0,0
0.762200,0,0,0,0
0.763709,0,0,0,0
0.765115,0,0,0,0
0.766548,0,0,0,0
0.767932,0,0,0,0
0.769319,0,0,0,0
0.770759,0,0,0,0
0.772142,0,0,0,0
0.773524,0,0,0,0
0.774906,0,0,0,0
0.776332,0,0,0,0
0.777706,0,0,0,0
0.779085,0,0,0,0
0.780480,0,0,0,0
0.781867,0,0,0,0
0.783251,0,0,0,0
0.784640,0,0,0,0
0.788524,0,0,0,0
0.789932,0,0,0,0
0.791314,0,0,0,0
0.792839,0,0,0,0
0.794342,0,0,0,0
0.795725,0,0,0,0
0.797104,0,0,0,0
0.798528,0,0,0,0
0.799907,0,0,0,0
0.801303,0,0,0,0
0.802767,0,0,0,0
0.804144,0,0,0,0
0.805523,0,0,0,0
0.806900,0,0,0,0
0.808277,0,0,0,0
0.809633,0,0,0,0
0.811004,0,0,0,0
0.812367,0,0,0,0
0.813723,0,0,0,0
0.815080,0,0,0,0
0.816472,0,0,0,0
0.818155,0,0,0,0
0.819669,0,0,0,0
0.821216,0,0,0,0
0.822656,0,0,0,0
0.824175,0,0,0,0
0.825768,0,0,0,0
0.827312,0,0,0,0
0.828850,0,0,0,0
0.830268,0,0,0,0
0.831787,0,0,0,0
0.833347,0,0,0,0
0.834817,0,0,0,0
0.836336,0,0,0,0
0.837887,0,0,0,0
0.839435,0,0,0,0
0.841025,0,0,0,0
0.842701,0,0,0,0
0.844653,0,0,0,0
0.846099,0,0,0,0
0.847485,0,0,0,0
0.848869,0,0,0,0
0.850250,0,0,0,0
0.851631,0,0,0,0
0.853011,0,0,0,0
0.854391,0,0,0,0
0.855781,0,0,0,0
0.857288,0,0,0,0
0.858789,0,0,0,0
0.860301,0,0,0,0
0.861717,0,0,0,0
0.863229,0,0,0,0
0.864812,0,0,0,0
0.866242,0,0,0,0
0.867756,0,0,0,0
0.869296,0,0,0,0
0.870870,0,0,0,0
0.872450,0,0,0,0
0.873871,0,0,0,0
0.875391,0,0,0,0
0.876827,0,0,0,0
0.878350,0,0,0,0
0.879902,0,0,0,0
0.881454,0,0,0,0
0.883004,0,0,0,0
0.884552,0,0,0,0
0.886105,0,0,0,0
0.887668,0,0,0,0
0.889218,0,0,0,0
0.890775,0,0,0,0
0.892323,0,0,0,0
0.893800,0,0,0,0
0.895353,0,0,0,0
0.896943,0,0,0,0
0.898507,0,0,0,0
0.900058,0,0,0,0
0.901610,0,0,0,0
0.903161,0,0,0,0
0.904751,0,0,0,0
0.906176,0,0,0,0
0.907697,0,0,0,0
0.909257,0,0,0,0
0.910812,0,0,0,0
0.912404,0,0,0,0
0.913957,0,0,0,0
0.915508,0,0,0,0
0.917057,0,0,0,0
0.918707,0,0,0,0
0.920267,0,0,0,0
0.921819,0,0,0,0
0.923370,0,0,0,0
0.924919,0,0,0,0
0.926469,0,0,0,0
0.928019,0,0,0,0
0.929615,0,0,0,0
0.931178,0,0,0,0
0.932728,0,0,0,0
0.934279,0,0,0,0
0.935829,0,0,0,0
0.937448,0,0,0,0
0.939064,0,0,0,0
0.940614,0,0,0,0
0.942177,0,0,0,0
0.943728,0,0,0,0
0.945278,0,0,0,0
0.946833,0,0,0,0
0.948382,0,0,0,0
0.949934,0,0,0,0
0.951476,0,0,0,0
0.953071,0,0,0,0
0.954642,0,0,0,0
0.956162,0,0,0,0
0.957712,0,0,0,0
0.959262,0,0,0,0
0.960852,0,0,0,0
0.962402,0,0,0,0
0.963965,0,0,0,0
0.965517,0,0,0,0
0.967067,0,0,0,0
0.968656,0,0,0,0
0.970208,0,0,0,0
0.971645,0,0,0,0
0.973062,0,0,0,0
0.974523,0,0,0,0
0.975911,0,0,0,0
0.977339,0,0,0,0
0.978752,0,0,0,0
0.980136,0,0,0,0
0.981657,0,0,0,0
0.983203,0,0,0,0
0.984708,0,0,0,0
0.986244,0,0,0,0
0.987794,0,0,0,0
0.989343,0,0,0,0
0.991046,0,0,0,0
0.992638,0,0,0,0
0.994190,0,0,0,0
0.995753,0,0,0,0
0.997302,0,0,0,0
0.998856,0,0,0,0
1.000445,0,0,0,0
1.001998,0,0,0,0
1.003431,0,0,0,0
1.004954,0,0,0,0
1.006517,0,0,0,0
1.008069,0,0,0,0
1.009664,0,0,0,0
1.011216,0,0,0,0
1.012764,0,0,0,0
1.014314,0,0,0,0
1.015864,0,0,0,0
1.017431,0,0,0,0
1.018983,0,0,0,0
1.020532,0,0,0,0
1.022084,0,0,0,0
1.023635,0,0,0,0
1.025475,0,0,0,0
1.026959,0,0,0,0
1.028362,0,0,0,0
1.029883,0,0,0,0
1.031435,0,0,0,0
1.033027,0,0,0,0
1.034662,0,0,0,0
1.036213,0,0,0,0
1.037765,0,0,0,0
1.039327,0,0,0,0
1.040919,0,0,0,0
1.042471,0,0,0,0
1.044021,0,0,0,0
1.045575,0,0,0,0
1.047126,0,0,0,0
1.048717,0,0,0,0
1.050152,0,0,0,0
1.051674,0,0,0,0
1.053224,0,0,0,0
1.054772,0,0,0,0
1.056355,0,0,0,0
1.057772,0,0,0,0
1.059291,0,0,0,0
1.060851,0,0,0,0
1.062400,0,0,0,0
1.063949,0,0,0,0
1.065501,0,0,0,0
1.067049,0,0,0,0
1.068597,0,0,0,0
1.070148,0,0,0,0
1.071710,0,0,0,0
1.073260,0,0,0,0
1.074855,0,0,0,0
1.076404,0,0,0,0
1.077955,0,0,0,0
1.079506,0,0,0,0
1.081095,0,0,0,0
1.082663,0,0,0,0
1.084211,0,0,0,0
1.085761,0,0,0,0
1.087312,0,0,0,0
1.088902,0,0,0,0
1.090451,0,0,0,0
1.092002,0,0,0,0
1.093565,0,0,0,0
1.095171,0,0,0,0
1.096766,0,0,0,0
1.098317,0,0,0,0
1.099867,0,0,0,0
1.101419,0,0,0,0
1.102969,0,0,0,0
1.104573,0,0,0,0
1.106126,0,0,0,0
1.107676,0,0,0,0
1.109225,0,0,0,0
1.110779,0,0,0,0
1.112371,0,0,0,0
1.113923,0,0,0,0
1.115487,0,0,0,0
1.117036,0,0,0,0
1.118668,0,0,0,0
1.120216,0,0,0,0
1.121811,0,0,0,0
1.123362,0,0,0,0
1.124911,0,0,0,0
1.126475,0,0,0,0
1.128016,0,0,0,0
1.129556,0,0,0,0
1.131132,0,0,0,0
1.132635,0,0,0,0
1.134165,0,0,0,0
1.135715,0,0,0,0
1.137277,0,0,0,0
1.138833,0,0,0,0
1.140382,0,0,0,0
1.141935,0,0,0,0
1.143487,0,0,0,0
1.145048,0,0,0,0
1.146660,0,0,0,0
1.148220,0,0,0,0
1.149773,0,0,0,0
1.151323,0,0,0,0
1.152917,0,0,0,0
1.154467,0,0,0,0
1.156018,0,0,0,0
1.157571,0,0,0,0
1.159126,0,0,0,0
1.160709,0,0,0,0
1.162128,0,0,0,0
1.163648,0,0,0,0
1.165195,0,0,0,0
1.166745,0,0,0,0
1.168292,0,0,0,0
1.169856,0,0,0,0
1.171406,0,0,0,0
1.172953,0,0,0,0
1.174502,0,0,0,0
1.176051,0,0,0,0
1.177645,0,0,0,0
1.179196,0,0,0,0
1.180756,0,0,0,0
1.182305,0,0,0,0
1.183851,0,0,0,0
1.185278,0,0,0,0
1.186809,0,0,0,0
1.188358,0,0,0,0
1.189911,0,0,0,0
1.191466,0,0,0,0
1.193048,0,0,0,0
1.194700,0,0,0,0
1.196249,0,0,0,0
1.197802,0,0,0,0
1.199354,0,0,0,0
1.200944,0,0,0,0
1.202509,0,0,0,0
1.204059,0,0,0,0
1.205611,0,0,0,0
1.207162,0,0,0,0
1.208753,0,0,0,0
1.210305,0,0,0,0
1.211856,0,0,0,0
1.213422,0,0,0,0
1.214974,0,0,0,0
1.216565,0,0,0,0
1.218118,0,0,0,0
1.219669,0,0,0,0
1.221219,0,0,0,0
1.222775,0,0,0,0
1.224380,0,0,0,0
1.225934,0,0,0,0
1.227485,0,0,0,0
1.229034,0,0,0,0
1.230535,0,0,0,0
1.232055,0,0,0,0
1.233651,0,0,0,0
1.235214,0,0,0,0
1.236764,0,0,0,0
1.238316,0,0,0,0
1.239866,0,0,0,0
1.241420,0,0,0,0
1.242972,0,0,0,0
1.244521,0,0,0,0
1.246087,0,0,0,0
1.247639,0,0,0,0
1.249190,0,0,0,0
1.250766,0,0,0,0
1.252315,0,0,0,0
1.253868,0,0,0,0
1.255419,0,0,0,0
1.257022,0,0,0,0
1.258636,0,0,0,0
1.260186,0,0,0,0
1.261737,0,0,0,0
1.263279,0,0,0,0
1.264862,0,0,0,0
1.266280,0,0,0,0
1.267813,0,0,0,0
1.269434,0,0,0,0
1.270982,0,0,0,0
1.272573,0,0,0,0
1.274125,0,0,0,0
1.275676,0,0,0,0
1.277226,0,0,0,0
1.278794,0,0,0,0
1.280385,0,0,0,0
1.281939,0,0,0,0
1.283490,0,0,0,0
1.285040,0,0,0,0
1.286653,0,0,0,0
1.288202,0,0,0,0
1.289808,0,0,0,0
1.291358,0,0,0,0
1.292907,0,0,0,0
1.294458,0,0,0,0
1.296010,0,0,0,0
1.297605,0,0,0,0
1.299156,0,0,0,0
1.300717,0,0,0,0
1.302269,0,0,0,0
1.303821,0,0,0,0
1.305440,0,0,0,0
1.307057,0,0,0,0
1.308606,0,0,0,0
1.310158,0,0,0,0
1.311720,0,0,0,0
1.313269,0,0,0,0
1.314825,0,0,0,0
1.316374,0,0,0,0
1.317928,0,0,0,0
1.319478,0,0,0,0
1.321069,0,0,0,0
1.322584,0,0,0,0
1.324105,0,0,0,0
1.325658,0,0,0,0
1.327209,0,0,0,0
1.328800,0,0,0,0
1.330351,0,0,0,0
1.331901,0,0,0,0
1.333466,0,0,0,0
1.335016,0,0,0,0
1.336606,0,0,0,0
1.338159,0,0,0,0
1.339710,0,0,0,0
1.341259,0,0,0,0
1.342815,0,0,0,0
1.344418,0,0,0,0
1.345971,0,0,0,0
1.347522,0,0,0,0
1.349071,0,0,0,0
1.350723,0,0,0,0
1.352272,0,0,0,0
1.353826,0,0,0,0
1.355390,0,0,0,0
1.356939,0,0,0,0
1.358490,0,0,0,0
1.360041,0,0,0,0
1.361638,0,0,0,0
1.363189,0,0,0,0
1.364738,0,0,0,0
1.366301,0,0,0,0
1.367843,0,0,0,0
1.369506,0,0,0,0
1.370923,0,0,0,0
1.372311,0,0,0,0
1.373828,0,0,0,0
1.375377,0,0,0,0
1.376855,0,0,0,0
1.378377,0,0,0,0
1.379927,0,0,0,0
1.381477,0,0,0,0
1.383023,0,0,0,0
1.384610,0,0,0,0
1.386034,0,0,0,0
1.387571,0,0,0,0
1.389117,0,0,0,0
1.390671,0,0,0,0
1.392218,0,0,0,0
1.393812,0,0,0,0
1.395361,0,0,0,0
1.396909,0,0,0,0
1.398471,0,0,0,0
1.400021,0,0,0,0
1.401614,0,0,0,0
1.403164,0,0,0,0
1.404711,0,0,0,0
1.406260,0,0,0,0
1.407809,0,0,0,0
1.409455,0,0,0,0
1.410850,0,0,0,0
1.412368,0,0,0,0
1.413918,0,0,0,0
1.415468,0,0,0,0
1.417055,0,0,0,0
1.418664,0,0,0,0
1.420223,0,0,0,0
1.421774,0,0,0,0
1.423324,0,0,0,0
1.424913,0,0,0,0
1.426463,0,0,0,0
1.428012,0,0,0,0
1.429563,0,0,0,0
1.431125,0,0,0,0
1.432714,0,0,0,0
1.434265,0,0,0,0
1.435814,0,0,0,0
1.437429,0,0,0,0
1.439043,0,0,0,0
1.440698,0,0,0,0
1.442262,0,0,0,0
1.443813,0,0,0,0
1.445431,0,0,0,0
1.447044,0,0,0,0
1.448636,0,0,0,0
1.450222,0,0,0,0
1.451774,0,0,0,0
1.453335,0,0,0,0
1.454826,0,0,0,0
1.456389,0,0,0,0
1.457942,0,0,0,0
1.459493,0,0,0,0
1.461042,0,0,0,0
1.462656,0,0,0,0
1.464217,0,0,0,0
1.465813,0,0,0,0
1.467293,0,0,0,0
1.468751,0,0,0,0
1.470136,0,0,0,0
1.471568,0,0,0,0
1.472991,0,0,0,0
1.474388,0,0,0,0
1.475773,0,0,0,0
1.477287,0,0,0,0
1.478841,0,0,0,0
1.480431,0,0,0,0
1.481983,0,0,0,0
1.483768,0,0,0,0
1.485180,0,0,0,0
1.486572,0,0,0,0
1.487958,0,0,0,0
1.489388,0,0,0,0
1.490775,0,0,0,0
1.492289,0,0,0,0
1.493775,0,0,0,0
1.495206,0,0,0,0
1.496633,0,0,0,0
1.498022,0,0,0,0
1.499411,0,0,0,0
1.500791,0,0,0,0
1.502173,0,0,0,0
1.503679,0,0,0,0
1.505221,0,0,0,0
1.506620,0,0,0,0
1.508014,0,0,0,0
1.509534,0,0,0,0
1.511077,0,0,0,0
1.512659,0,0,0,0
1.514082,0,0,0,0
1.515599,0,0,0,0
1.517152,0,0,0,0
1.518737,0,0,0,0
1.520286,0,0,0,0
1.521839,0,0,0,0
1.523390,0,0,0,0
1.524938,0,0,0,0
1.526489,0,0,0,0
1.528054,0,0,0,0
1.529650,0,0,0,0
1.531200,0,0,0,0
1.532750,0,0,0,0
1.534300,0,0,0,0
1.535850,0,0,0,0
1.537404,0,0,0,0
1.538968,0,0,0,0
1.540517,0,0,0,0
1.542070,0,0,0,0
1.543622,0,0,0,0
1.545173,0,0,0,0
1.546727,0,0,0,0
1.548276,0,0,0,0
1.549841,0,0,0,0
1.551392,0,0,0,0
1.552983,0,0,0,0
1.554534,0,0,0,0
1.556085,0,0,0,0
1.557637,0,0,0,0
1.559189,0,0,0,0
1.560794,0,0,0,0
1.562344,0,0,0,0
1.563896,0,0,0,0
1.565449,0,0,0,0
1.567000,0,0,0,0
1.568592,0,0,0,0
1.570144,0,0,0,0
1.571708,0,0,0,0
1.573257,0,0,0,0
1.574806,0,0,0,0
1.576388,0,0,0,0
1.577806,0,0,0,0
1.579323,0,0,0,0
1.580871,0,0,0,0
1.582432,0,0,0,0
1.583980,0,0,0,0
1.585528,0,0,0,0
1.587002,0,0,0,0
1.588401,0,0,0,0
1.589922,0,0,0,0
1.591472,0,0,0,0
1.593075,0,0,0,0
1.594630,0,0,0,0
