elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
0.616816,0,0,0,0
0.618245,0,0,0,0
0.619762,0,0,0,0
0.621180,0,0,0,0
0.622698,0,0,0,0
0.624247,0,0,0,0
0.625853,0,0,0,0
0.627403,0,0,0,0
0.628951,0,0,0,0
0.630503,0,0,0,0
0.632053,0,0,0,0
0.633648,0,0,0,0
0.635200,0,0,0,0
0.636761,0,0,0,0
0.638313,0,0,0,0
0.639864,0,0,0,0
0.641413,0,0,0,0
0.643014,0,0,0,0
0.644563,0,0,0,0
0.646115,0,0,0,0
0.647679,0,0,0,0
0.649227,0,0,0,0
0.650778,0,0,0,0
0.652298,0,0,0,0
0.653849,0,0,0,0
0.655411,0,0,0,0
0.656853,0,0,0,0
0.658263,0,0,0,0
0.659782,0,0,0,0
0.661331,0,0,0,0
0.662888,0,0,0,0
0.664437,0,0,0,0
0.666033,0,0,0,0
0.667583,0,0,0,0
0.669145,0,0,0,0
0.670756,0,0,0,0
0.672309,0,0,0,0
0.673907,0,0,0,0
0.675460,0,0,0,0
0.677010,0,0,0,0
0.678560,0,0,0,0
0.680126,0,0,0,0
0.681721,0,0,0,0
0.683274,0,0,0,0
0.684823,0,0,0,0
0.686376,0,0,0,0
0.687929,0,0,0,0
0.689479,0,0,0,0
0.690967,0,0,0,0
0.692489,0,0,0,0
0.694043,0,0,0,0
0.695594,0,0,0,0
0.697144,0,0,0,0
0.698566,0,0,0,0
0.700088,0,0,0,0
0.701652,0,0,0,0
0.703204,0,0,0,0
0.704754,0,0,0,0
0.706350,0,0,0,0
0.707902,0,0,0,0
0.709453,0,0,0,0
0.711009,0,0,0,0
0.712572,0,0,0,0
0.714168,0,0,0,0
0.715721,0,0,0,0
0.717271,0,0,0,0
0.718827,0,0,0,0
0.720377,0,0,0,0
0.721974,0,0,0,0
0.723540,0,0,0,0
0.725125,0,0,0,0
0.726676,0,0,0,0
0.728228,0,0,0,0
0.729823,0,0,0,0
0.731375,0,0,0,0
0.732936,0,0,0,0
0.734501,0,0,0,0
0.736051,0,0,0,0
0.737649,0,0,0,0
0.739200,0,0,0,0
