elapsed_s,TSE_FE_BV_STALLS_DUETO_BR,TSE_BE_STALL_CYCLES_LRZ_PRIM,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1
1.114295,0,0,0,0
1.115849,0,0,0,0
1.117406,0,0,0,0
1.118962,0,0,0,0
1.120514,0,0,0,0
1.122134,0,0,0,0
1.123688,0,0,0,0
1.125246,0,0,0,0
1.126813,0,0,0,0
1.128368,0,0,0,0
1.129927,0,0,0,0
1.131482,0,0,0,0
1.132925,0,0,0,0
1.134454,0,0,0,0
1.136018,0,0,0,0
1.137577,0,0,0,0
1.139135,0,0,0,0
1.140697,0,0,0,0
1.142244,0,0,0,0
1.143804,0,0,0,0
1.145228,0,0,0,0
1.146756,0,0,0,0
1.148313,0,0,0,0
1.149926,0,0,0,0
1.151483,0,0,0,0
1.153086,0,0,0,0
1.154657,0,0,0,0
1.156214,0,0,0,0
1.157771,0,0,0,0
1.159330,0,0,0,0
1.160889,0,0,0,0
1.162449,0,0,0,0
1.164004,0,0,0,0
1.165575,0,0,0,0
1.167133,0,0,0,0
1.168737,0,0,0,0
1.170296,0,0,0,0
1.171853,0,0,0,0
1.173412,0,0,0,0
1.174970,0,0,0,0
1.176540,0,0,0,0
1.178102,0,0,0,0
1.179649,0,0,0,0
1.181207,0,0,0,0
1.182763,0,0,0,0
1.184316,0,0,0,0
1.185999,0,0,0,0
1.187437,0,0,0,0
1.188964,0,0,0,0
1.190519,0,0,0,0
1.192074,0,0,0,0
1.193631,0,0,0,0
1.195188,0,0,0,0
1.196746,0,0,0,0
1.198315,0,0,0,0
1.199870,0,0,0,0
1.201472,0,0,0,0
1.203028,0,0,0,0
1.204583,0,0,0,0
1.206185,0,0,0,0
1.207739,0,0,0,0
1.209309,0,0,0,0
1.210865,0,0,0,0
1.212419,0,0,0,0
1.213979,0,0,0,0
1.215533,0,0,0,0
1.217135,0,0,0,0
1.218691,0,0,0,0
1.220257,0,0,0,0
1.221813,0,0,0,0
1.223369,0,0,0,0
1.224927,0,0,0,0
1.226483,0,0,0,0
1.228038,0,0,0,0
1.229594,0,0,0,0
1.231162,0,0,0,0
1.232764,0,0,0,0
1.234321,0,0,0,0
1.235875,0,0,0,0
1.237434,0,0,0,0
1.238989,0,0,0,0
1.240544,0,0,0,0
1.242118,0,0,0,0
1.243672,0,0,0,0
1.245230,0,0,0,0
1.246787,0,0,0,0
1.248342,0,0,0,0
1.249947,0,0,0,0
1.251500,0,0,0,0
1.253069,0,0,0,0
1.254625,0,0,0,0
1.256053,0,0,0,0
1.257585,0,0,0,0
1.259143,0,0,0,0
1.260714,0,0,0,0
1.262272,0,0,0,0
1.263839,0,0,0,0
1.265443,0,0,0,0
1.267009,0,0,0,0
1.268573,0,0,0,0
1.270135,0,0,0,0
1.271692,0,0,0,0
1.273252,0,0,0,0
1.274823,0,0,0,0
1.276380,0,0,0,0
1.277943,0,0,0,0
1.279499,0,0,0,0
1.281103,0,0,0,0
1.282661,0,0,0,0
1.284217,0,0,0,0
1.285656,0,0,0,0
1.287185,0,0,0,0
1.288744,0,0,0,0
1.290303,0,0,0,0
1.291860,0,0,0,0
1.293420,0,0,0,0
1.294978,0,0,0,0
1.296546,0,0,0,0
1.298155,0,0,0,0
1.299710,0,0,0,0
1.301270,0,0,0,0
1.302817,0,0,0,0
1.304365,0,0,0,0
1.306059,0,0,0,0
1.307625,0,0,0,0
1.309182,0,0,0,0
1.310738,0,0,0,0
1.312292,0,0,0,0
1.313938,0,0,0,0
1.315492,0,0,0,0
1.317050,0,0,0,0
1.318619,0,0,0,0
1.320173,0,0,0,0
1.321729,0,0,0,0
1.323286,0,0,0,0
1.324843,0,0,0,0
1.326399,0,0,0,0
1.327953,0,0,0,0
1.329390,0,0,0,0
1.330918,0,0,0,0
1.332473,0,0,0,0
1.334090,0,0,0,0
1.335644,0,0,0,0
1.337203,0,0,0,0
1.338758,0,0,0,0
1.340332,0,0,0,0
1.341935,0,0,0,0
1.343489,0,0,0,0
1.345091,0,0,0,0
1.346648,0,0,0,0
1.348203,0,0,0,0
1.349761,0,0,0,0
1.351203,0,0,0,0
1.352732,0,0,0,0
1.354297,0,0,0,0
1.355876,0,0,0,0
1.357435,0,0,0,0
1.358867,0,0,0,0
1.360396,0,0,0,0
1.362019,0,0,0,0
1.363576,0,0,0,0
1.365136,0,0,0,0
1.366694,0,0,0,0
1.368250,0,0,0,0
1.369807,0,0,0,0
1.371365,0,0,0,0
1.372937,0,0,0,0
1.374496,0,0,0,0
1.376052,0,0,0,0
1.377612,0,0,0,0
1.379169,0,0,0,0
1.380728,0,0,0,0
1.382284,0,0,0,0
1.383852,0,0,0,0
1.385410,0,0,0,0
1.386966,0,0,0,0
1.388520,0,0,0,0
1.390081,0,0,0,0
1.391636,0,0,0,0
1.393237,0,0,0,0
1.394817,0,0,0,0
1.396372,0,0,0,0
1.397933,0,0,0,0
1.399488,0,0,0,0
1.401045,0,0,0,0
1.402602,0,0,0,0
1.404156,0,0,0,0
1.405596,0,0,0,0
1.407162,0,0,0,0
1.408810,0,0,0,0
1.410406,0,0,0,0
1.412001,0,0,0,0
1.413596,0,0,0,0
1.415190,0,0,0,0
1.416801,0,0,0,0
1.418397,0,0,0,0
1.419990,0,0,0,0
1.421586,0,0,0,0
1.423181,0,0,0,0
1.424827,0,0,0,0
1.426425,0,0,0,0
1.428033,0,0,0,0
1.429629,0,0,0,0
1.431225,0,0,0,0
1.432934,0,0,0,0
1.434528,0,0,0,0
1.436122,0,0,0,0
1.437718,0,0,0,0
1.439334,0,0,0,0
1.440979,0,0,0,0
1.442575,0,0,0,0
1.444169,0,0,0,0
1.445764,0,0,0,0
1.447360,0,0,0,0
1.448956,0,0,0,0
1.450566,0,0,0,0
1.452159,0,0,0,0
1.453756,0,0,0,0
1.455350,0,0,0,0
1.456868,0,0,0,0
1.458441,0,0,0,0
1.460037,0,0,0,0
1.461649,0,0,0,0
1.463245,0,0,0,0
1.464844,0,0,0,0
1.466442,0,0,0,0
1.468037,0,0,0,0
1.469507,0,0,0,0
1.471080,0,0,0,0
1.472518,0,0,0,0
1.474033,0,0,0,0
1.475457,0,0,0,0
1.476883,0,0,0,0
1.478396,0,0,0,0
1.479833,0,0,0,0
1.481979,0,0,0,0
1.483411,0,0,0,0
1.484840,0,0,0,0
1.486258,0,0,0,0
1.487674,0,0,0,0
1.489131,0,0,0,0
1.490545,0,0,0,0
1.492346,0,0,0,0
1.494062,0,0,0,0
1.495486,0,0,0,0
1.496939,0,0,0,0
1.498357,0,0,0,0
1.499774,0,0,0,0
1.501189,0,0,0,0
1.502740,0,0,0,0
1.504335,0,0,0,0
1.506057,0,0,0,0
1.507643,0,0,0,0
1.509099,0,0,0,0
1.510667,0,0,0,0
1.512261,0,0,0,0
1.513909,0,0,0,0
1.515519,0,0,0,0
1.517118,0,0,0,0
1.518717,0,0,0,0
1.520313,0,0,0,0
1.521924,0,0,0,0
1.523490,0,0,0,0
1.525088,0,0,0,0
1.526688,0,0,0,0
1.528272,0,0,0,0
1.529937,0,0,0,0
1.531567,0,0,0,0
1.533165,0,0,0,0
1.534761,0,0,0,0
1.536355,0,0,0,0
1.538021,0,0,0,0
1.539611,0,0,0,0
1.541202,0,0,0,0
1.542798,0,0,0,0
1.544391,0,0,0,0
1.545990,0,0,0,0
1.547584,0,0,0,0
1.549194,0,0,0,0
1.550790,0,0,0,0
1.552385,0,0,0,0
1.554037,0,0,0,0
1.555629,0,0,0,0
1.557226,0,0,0,0
1.558821,0,0,0,0
1.560294,0,0,0,0
1.561828,0,0,0,0
1.563389,0,0,0,0
1.564987,0,0,0,0
1.566583,0,0,0,0
1.568176,0,0,0,0
1.569772,0,0,0,0
1.571250,0,0,0,0
1.572824,0,0,0,0
1.574420,0,0,0,0
1.576017,0,0,0,0
1.577613,0,0,0,0
1.579210,0,0,0,0
1.580808,0,0,0,0
1.582416,0,0,0,0
1.584011,0,0,0,0
1.585609,0,0,0,0
1.587205,0,0,0,0
1.588803,0,0,0,0
1.590399,0,0,0,0
1.591992,0,0,0,0
1.593601,0,0,0,0
1.595199,0,0,0,0
1.596797,0,0,0,0
1.598394,0,0,0,0
1.599988,0,0,0,0
1.601586,0,0,0,0
1.603184,0,0,0,0
1.604797,0,0,0,0
1.606394,0,0,0,0
