elapsed_s,VFD_STALL_CYCLES_PRG_END_FE,VFD_STALL_CYCLES_CBSYNC,VFD_BOTTLENECK_CYCLES,VFD_WORKING_CYCLES
0.995178,0,0,0,0
0.996726,0,0,0,0
0.998336,0,0,0,0
0.999894,0,0,0,0
1.001460,0,0,0,0
1.002863,0,0,0,0
1.004382,0,0,0,0
1.005947,0,0,0,0
1.007500,0,0,0,0
1.009050,0,0,0,0
1.010670,0,0,0,0
1.012221,0,0,0,0
1.013777,0,0,0,0
1.015319,0,0,0,0
1.016874,0,0,0,0
1.018451,0,0,0,0
1.020002,0,0,0,0
1.021555,0,0,0,0
1.023107,0,0,0,0
1.024657,0,0,0,0
1.026208,0,0,0,0
1.027771,0,0,0,0
1.029324,0,0,0,0
1.030877,0,0,0,0
1.032470,0,0,0,0
1.034022,0,0,0,0
1.035572,0,0,0,0
1.037124,0,0,0,0
1.038689,0,0,0,0
1.040240,0,0,0,0
1.041792,0,0,0,0
1.043343,0,0,0,0
1.044893,0,0,0,0
1.046446,0,0,0,0
1.047996,0,0,0,0
1.049561,0,0,0,0
1.051114,0,0,0,0
1.052663,0,0,0,0
1.054213,0,0,0,0
1.055764,0,0,0,0
1.057318,0,0,0,0
1.058868,0,0,0,0
1.060429,0,0,0,0
1.061982,0,0,0,0
1.063533,0,0,0,0
1.065169,0,0,0,0
1.066593,0,0,0,0
1.068110,0,0,0,0
1.069661,0,0,0,0
1.071224,0,0,0,0
1.072776,0,0,0,0
1.074382,0,0,0,0
1.075933,0,0,0,0
1.077487,0,0,0,0
1.079037,0,0,0,0
1.080630,0,0,0,0
1.082195,0,0,0,0
1.083747,0,0,0,0
1.085342,0,0,0,0
1.086893,0,0,0,0
1.088444,0,0,0,0
1.089996,0,0,0,0
1.091548,0,0,0,0
1.093113,0,0,0,0
1.094666,0,0,0,0
1.096259,0,0,0,0
1.097813,0,0,0,0
1.099365,0,0,0,0
1.100914,0,0,0,0
1.102492,0,0,0,0
1.104054,0,0,0,0
1.105607,0,0,0,0
1.107159,0,0,0,0
1.108709,0,0,0,0
1.110259,0,0,0,0
1.112003,0,0,0,0
1.113562,0,0,0,0
1.115126,0,0,0,0
1.116676,0,0,0,0
1.118228,0,0,0,0
1.119768,0,0,0,0
1.121329,0,0,0,0
1.122879,0,0,0,0
1.124428,0,0,0,0
1.125991,0,0,0,0
1.127534,0,0,0,0
1.129159,0,0,0,0
1.131552,0,0,0,0
1.133013,0,0,0,0
1.134436,0,0,0,0
1.135818,0,0,0,0
1.137399,0,0,0,0
1.138855,0,0,0,0
1.141362,0,0,0,0
1.143013,0,0,0,0
1.144409,0,0,0,0
1.145945,0,0,0,0
1.147606,0,0,0,0
1.149301,0,0,0,0
1.151067,0,0,0,0
1.152508,0,0,0,0
1.154010,0,0,0,0
1.155507,0,0,0,0
1.156863,0,0,0,0
1.158229,0,0,0,0
1.159569,0,0,0,0
1.160925,0,0,0,0
1.162299,0,0,0,0
1.163656,0,0,0,0
1.165010,0,0,0,0
1.166465,0,0,0,0
1.167819,0,0,0,0
1.169184,0,0,0,0
1.170537,0,0,0,0
1.171890,0,0,0,0
1.173243,0,0,0,0
1.174597,0,0,0,0
1.175957,0,0,0,0
1.177346,0,0,0,0
1.178690,0,0,0,0
1.180040,0,0,0,0
1.181387,0,0,0,0
1.182730,0,0,0,0
1.184074,0,0,0,0
1.185501,0,0,0,0
1.186946,0,0,0,0
1.188389,0,0,0,0
1.189835,0,0,0,0
1.191287,0,0,0,0
1.192783,0,0,0,0
1.194216,0,0,0,0
1.195742,0,0,0,0
1.197294,0,0,0,0
1.198843,0,0,0,0
1.200390,0,0,0,0
1.201849,0,0,0,0
1.203251,0,0,0,0
1.204769,0,0,0,0
1.206378,0,0,0,0
1.207930,0,0,0,0
1.209529,0,0,0,0
1.211081,0,0,0,0
1.212645,0,0,0,0
1.214197,0,0,0,0
1.215751,0,0,0,0
1.217306,0,0,0,0
1.218858,0,0,0,0
1.220408,0,0,0,0
1.221961,0,0,0,0
1.223517,0,0,0,0
1.225059,0,0,0,0
1.226812,0,0,0,0
1.228362,0,0,0,0
1.229917,0,0,0,0
1.231469,0,0,0,0
1.233020,0,0,0,0
1.234451,0,0,0,0
1.235973,0,0,0,0
1.237528,0,0,0,0
1.239081,0,0,0,0
1.240673,0,0,0,0
1.242226,0,0,0,0
1.243779,0,0,0,0
1.245222,0,0,0,0
1.246746,0,0,0,0
1.248297,0,0,0,0
1.249851,0,0,0,0
1.251405,0,0,0,0
1.252957,0,0,0,0
1.254506,0,0,0,0
1.256101,0,0,0,0
1.257521,0,0,0,0
1.259042,0,0,0,0
1.260593,0,0,0,0
1.262147,0,0,0,0
1.263699,0,0,0,0
1.265255,0,0,0,0
1.266819,0,0,0,0
1.268371,0,0,0,0
1.269925,0,0,0,0
1.271477,0,0,0,0
1.273029,0,0,0,0
1.274442,0,0,0,0
1.275964,0,0,0,0
1.277531,0,0,0,0
1.279083,0,0,0,0
1.280633,0,0,0,0
1.282185,0,0,0,0
1.283739,0,0,0,0
1.285293,0,0,0,0
1.286846,0,0,0,0
1.288450,0,0,0,0
1.290003,0,0,0,0
1.291556,0,0,0,0
1.293111,0,0,0,0
1.294664,0,0,0,0
1.296215,0,0,0,0
1.297769,0,0,0,0
1.299335,0,0,0,0
1.300887,0,0,0,0
1.302444,0,0,0,0
1.303994,0,0,0,0
1.305548,0,0,0,0
1.307101,0,0,0,0
1.308651,0,0,0,0
1.310087,0,0,0,0
1.311610,0,0,0,0
1.313163,0,0,0,0
1.314716,0,0,0,0
1.316266,0,0,0,0
1.317821,0,0,0,0
1.319374,0,0,0,0
1.320938,0,0,0,0
1.322495,0,0,0,0
1.324047,0,0,0,0
1.325602,0,0,0,0
1.327145,0,0,0,0
1.328686,0,0,0,0
1.330106,0,0,0,0
1.331636,0,0,0,0
1.333189,0,0,0,0
1.334740,0,0,0,0
1.336333,0,0,0,0
1.337888,0,0,0,0
1.339440,0,0,0,0
1.340989,0,0,0,0
1.342559,0,0,0,0
1.344109,0,0,0,0
1.345661,0,0,0,0
1.347212,0,0,0,0
1.348762,0,0,0,0
1.350376,0,0,0,0
1.351925,0,0,0,0
1.353532,0,0,0,0
1.354981,0,0,0,0
1.356530,0,0,0,0
1.358082,0,0,0,0
1.359633,0,0,0,0
1.361187,0,0,0,0
1.362739,0,0,0,0
1.364302,0,0,0,0
1.365855,0,0,0,0
1.367406,0,0,0,0
1.368956,0,0,0,0
1.370513,0,0,0,0
1.372063,0,0,0,0
1.373618,0,0,0,0
1.375183,0,0,0,0
1.376732,0,0,0,0
1.378240,0,0,0,0
1.379761,0,0,0,0
1.381314,0,0,0,0
1.382865,0,0,0,0
1.384455,0,0,0,0
1.386020,0,0,0,0
1.387571,0,0,0,0
1.389122,0,0,0,0
1.390674,0,0,0,0
1.392225,0,0,0,0
1.393778,0,0,0,0
1.395329,0,0,0,0
1.396890,0,0,0,0
1.398443,0,0,0,0
1.399990,0,0,0,0
1.401447,0,0,0,0
1.402980,0,0,0,0
1.404528,0,0,0,0
1.406081,0,0,0,0
1.407646,0,0,0,0
1.409200,0,0,0,0
1.410752,0,0,0,0
1.412303,0,0,0,0
1.413858,0,0,0,0
1.415410,0,0,0,0
1.416961,0,0,0,0
1.418532,0,0,0,0
1.420083,0,0,0,0
1.421637,0,0,0,0
1.423190,0,0,0,0
1.424742,0,0,0,0
1.426383,0,0,0,0
1.427933,0,0,0,0
1.429498,0,0,0,0
1.431042,0,0,0,0
1.432626,0,0,0,0
1.434045,0,0,0,0
1.435564,0,0,0,0
1.437117,0,0,0,0
1.438665,0,0,0,0
1.440102,0,0,0,0
1.441579,0,0,0,0
1.443135,0,0,0,0
1.444685,0,0,0,0
1.446235,0,0,0,0
1.447786,0,0,0,0
1.449416,0,0,0,0
1.450981,0,0,0,0
1.452529,0,0,0,0
1.454078,0,0,0,0
1.455679,0,0,0,0
1.457232,0,0,0,0
1.458783,0,0,0,0
1.460332,0,0,0,0
1.461895,0,0,0,0
1.463450,0,0,0,0
1.464998,0,0,0,0
1.466554,0,0,0,0
1.468102,0,0,0,0
1.469655,0,0,0,0
1.471208,0,0,0,0
1.472771,0,0,0,0
1.474284,0,0,0,0
1.475804,0,0,0,0
1.477357,0,0,0,0
1.478907,0,0,0,0
1.480498,0,0,0,0
1.482049,0,0,0,0
1.483612,0,0,0,0
1.485165,0,0,0,0
1.486716,0,0,0,0
1.488264,0,0,0,0
1.489815,0,0,0,0
1.491364,0,0,0,0
1.492911,0,0,0,0
1.494303,0,0,0,0
1.495695,0,0,0,0
1.497215,0,0,0,0
1.498767,0,0,0,0
1.500317,0,0,0,0
1.501871,0,0,0,0
1.503422,0,0,0,0
1.504985,0,0,0,0
1.506542,0,0,0,0
1.508091,0,0,0,0
1.509645,0,0,0,0
1.511197,0,0,0,0
1.512791,0,0,0,0
1.514346,0,0,0,0
1.515910,0,0,0,0
1.517464,0,0,0,0
1.519016,0,0,0,0
1.520567,0,0,0,0
1.522119,0,0,0,0
1.523670,0,0,0,0
1.525220,0,0,0,0
1.526784,0,0,0,0
1.528377,0,0,0,0
1.529929,0,0,0,0
1.531479,0,0,0,0
1.533027,0,0,0,0
1.534465,0,0,0,0
1.535852,0,0,0,0
1.537246,0,0,0,0
1.538762,0,0,0,0
1.540313,0,0,0,0
1.541866,0,0,0,0
1.543418,0,0,0,0
1.544969,0,0,0,0
1.546526,0,0,0,0
1.548089,0,0,0,0
1.549643,0,0,0,0
1.551195,0,0,0,0
1.552745,0,0,0,0
1.554360,0,0,0,0
1.555910,0,0,0,0
1.557463,0,0,0,0
1.559027,0,0,0,0
1.560619,0,0,0,0
1.562171,0,0,0,0
1.563723,0,0,0,0
1.565277,0,0,0,0
1.566829,0,0,0,0
1.568380,0,0,0,0
1.569817,0,0,0,0
1.571341,0,0,0,0
1.572892,0,0,0,0
1.574442,0,0,0,0
1.575985,0,0,0,0
1.577409,0,0,0,0
1.578933,0,0,0,0
1.580495,0,0,0,0
1.582046,0,0,0,0
1.583598,0,0,0,0
1.585150,0,0,0,0
1.586701,0,0,0,0
