elapsed_s,VPC_BE_PS_BUSY_CYCLES,VPC_BE_PS_WORKING_CYCLES,VPC_BE_STALL_CYCLES_CCHE,VPC_BE_STARVE_CYCLES_CCHE,VPC_BE_LM_FULL_WAIT_FOR_INTP_END,VPC_BE_CCHE_REQBUF_FULL
0.072575,0,0,0,3782778,0,0
0.073780,0,0,0,3792678,0,0
0.074979,0,0,0,3778986,0,0
0.076179,0,0,0,3777978,0,0
0.077379,0,0,0,3797814,0,0
0.078584,0,0,0,3907848,0,0
0.079851,0,0,0,3845766,0,0
0.081086,0,0,0,3855096,0,0
0.082249,0,0,0,3662616,0,0
0.083411,0,0,0,3662982,0,0
0.084581,0,0,0,3683574,0,0
0.085743,0,0,0,3660936,0,0
0.086906,0,0,0,3661170,0,0
0.088068,0,0,0,3657774,0,0
0.089229,0,0,0,3662484,0,0
0.090392,0,0,0,3663576,0,0
0.091556,0,0,0,3667362,0,0
0.092719,0,0,0,3663996,0,0
0.093899,0,0,0,3717378,0,0
0.095079,0,0,0,3485400,0,0
0.096229,0,0,0,3624300,0,0
0.097379,0,0,0,3622026,0,0
0.098529,0,0,0,3622818,0,0
0.099681,0,0,0,3698460,0,0
0.100857,0,0,0,3663174,0,0
0.102012,105,141,0,4057602,0,0
0.103357,0,0,0,3829062,0,0
0.104520,0,0,0,3622656,0,0
0.105677,0,0,0,3646632,0,0
0.106852,0,0,0,3754398,0,0
0.108018,0,0,0,3619704,0,0
0.109167,0,0,0,3618576,0,0
0.110316,0,0,0,3618558,0,0
0.111508,0,0,0,4035918,0,0
0.112708,0,0,0,3777720,0,0
0.113907,0,0,0,3777384,0,0
0.115106,0,0,0,3774804,0,0
0.116309,0,0,0,3787974,0,0
0.117506,0,0,0,3772944,0,0
0.118745,0,0,0,3907506,0,0
0.119946,0,0,0,3779244,0,0
0.121146,0,0,0,3779844,0,0
0.122344,0,0,0,3773352,0,0
0.123541,960,1254,0,5685120,0,0
0.124698,0,0,0,7631550,0,0
0.125857,0,0,0,7652994,0,0
0.127068,0,0,0,7995390,0,0
0.128227,0,0,0,7676076,0,0
0.129396,0,0,0,7683978,0,0
0.130554,0,0,0,7646334,0,0
0.131713,0,0,0,7645608,0,0
0.132872,0,0,0,7649124,0,0
0.134030,0,0,0,7647924,0,0
0.135238,0,0,0,7975008,0,0
0.136398,0,0,0,7649400,0,0
0.137560,0,0,0,7664436,0,0
0.138780,0,0,0,8059452,0,0
0.139939,0,0,0,7649406,0,0
0.141098,0,0,0,7646958,0,0
0.142256,0,0,0,7643916,0,0
0.143415,0,0,0,7647564,0,0
0.144573,0,0,0,7654608,0,0
0.145733,0,0,0,7648878,0,0
0.146941,0,0,0,7972158,0,0
0.148104,0,0,0,7675026,0,0
0.149263,0,0,0,7650708,0,0
0.150422,0,0,0,7652316,0,0
0.151581,0,0,0,7650078,0,0
0.152742,0,0,0,7654674,0,0
0.153901,0,0,0,7651716,0,0
0.155079,0,0,0,7950876,0,0
0.156298,0,0,0,8041866,0,0
0.157516,0,0,0,8045412,0,0
0.158753,0,0,0,8189958,0,0
0.159983,0,0,0,8094876,0,0
0.161202,0,0,0,8044764,0,0
0.162421,0,0,0,8039946,0,0
0.163639,0,0,0,8042244,0,0
0.164858,0,0,0,8050506,0,0
0.166077,0,0,0,8036958,0,0
0.167295,0,0,0,8041854,0,0
0.168515,0,0,0,8047614,0,0
0.169744,0,0,0,8111394,0,0
0.171045,0,0,0,8588088,0,0
0.172264,0,0,0,8052000,0,0
0.173484,0,0,0,8046828,0,0
0.174702,0,0,0,8143770,0,0
0.175937,0,0,0,8047338,0,0
0.177156,0,0,0,8041872,0,0
0.178374,0,0,0,8041968,0,0
0.179594,0,0,0,8051820,0,0
0.180825,0,0,0,8121870,0,0
0.182044,0,0,0,8049360,0,0
0.183306,0,0,0,8328408,0,0
0.184526,0,0,0,8051742,0,0
0.185745,0,0,0,8044332,0,0
0.187100,0,0,0,9182352,0,0
0.188546,0,0,0,9445920,0,0
0.189976,0,0,0,9436614,0,0
0.191297,0,0,0,8592390,0,0
0.192570,0,0,0,8389734,0,0
0.193838,0,0,0,8362914,0,0
0.195106,0,0,0,8371770,0,0
0.196373,0,0,0,8358720,0,0
0.197638,0,0,0,8348358,0,0
0.198905,0,0,0,8366256,0,0
0.200171,0,0,0,8352162,0,0
0.201445,0,0,0,8412000,0,0
0.202756,0,0,0,8651976,0,0
0.204022,0,0,0,8349462,0,0
0.205286,0,0,0,8343252,0,0
0.206551,0,0,0,8348934,0,0
0.207884,0,0,0,8803608,0,0
0.209149,0,0,0,8343450,0,0
0.210545,0,0,0,9696990,0,0
0.211916,0,0,0,8591256,0,0
0.213189,0,0,0,8384094,0,0
0.214456,0,0,0,8357358,0,0
0.215725,0,0,0,8379288,0,0
0.216992,0,0,0,8359728,0,0
0.218257,0,0,0,8346516,0,0
0.219567,0,0,0,8654712,0,0
0.220833,0,0,0,8350686,0,0
0.222109,0,0,0,8405238,0,0
0.223375,0,0,0,8367312,0,0
0.224641,0,0,0,8351958,0,0
0.225905,0,0,0,8345688,0,0
0.227171,0,0,0,8354154,0,0
0.228436,0,0,0,8347530,0,0
0.229700,0,0,0,8345040,0,0
0.230967,0,0,0,8366040,0,0
0.232241,0,0,0,8404710,0,0
0.233505,0,0,0,8341176,0,0
0.234817,0,0,0,8664390,0,0
0.236083,0,0,0,8347920,0,0
0.237347,0,0,0,8348838,0,0
0.238612,0,0,0,8356926,0,0
0.239878,0,0,0,8344248,0,0
0.241142,0,0,0,8336946,0,0
0.242420,0,0,0,8456166,0,0
0.243690,0,0,0,8364906,0,0
0.244954,0,0,0,8335548,0,0
0.246223,0,0,0,8401266,0,0
0.247494,0,0,0,8380626,0,0
0.248760,0,0,0,8352318,0,0
0.250026,0,0,0,8355432,0,0
0.251328,0,0,0,8593386,0,0
0.252605,0,0,0,8423064,0,0
0.253870,0,0,0,8350302,0,0
0.255137,0,0,0,8362212,0,0
0.256403,0,0,0,8353968,0,0
0.257668,0,0,0,8351148,0,0
0.258936,0,0,0,8365830,0,0
0.260201,0,0,0,8347434,0,0
0.261465,0,0,0,8342922,0,0
0.262738,0,0,0,8455986,0,0
0.264016,0,0,0,8386416,0,0
0.265414,0,0,0,9379926,0,0
0.266891,0,0,0,9749250,0,0
0.268196,0,0,0,8479488,0,0
0.269469,0,0,0,8383788,0,0
0.270740,0,0,0,8388402,0,0
0.272008,0,0,0,8371788,0,0
0.273289,0,0,0,8455548,0,0
0.274557,0,0,0,8746140,0,0
0.275883,0,0,0,8371830,0,0
0.277149,0,0,0,8353812,0,0
0.278415,0,0,0,8353326,0,0
0.279683,0,0,0,8367834,0,0
0.280949,0,0,0,8355600,0,0
0.282324,0,0,0,9139056,0,0
0.283747,0,0,0,9493794,0,0
0.285055,0,0,0,8482308,0,0
0.286327,0,0,0,8382450,0,0
0.287599,0,0,0,8387274,0,0
0.288863,0,0,0,8340294,0,0
0.290126,0,0,0,8330142,0,0
0.291397,0,0,0,8424438,0,0
0.292668,0,0,0,8371860,0,0
0.293949,0,0,0,8449068,0,0
0.295217,0,0,0,8375646,0,0
0.296484,0,0,0,8356656,0,0
0.297750,0,0,0,8352594,0,0
0.299061,0,0,0,8656668,0,0
0.300328,0,0,0,8356818,0,0
0.301593,0,0,0,8353218,0,0
0.302861,0,0,0,8368524,0,0
0.304137,0,0,0,8423136,0,0
0.305403,0,0,0,8352690,0,0
0.306669,0,0,0,8364570,0,0
0.307937,0,0,0,8359038,0,0
0.309202,0,0,0,8349036,0,0
0.310467,0,0,0,8353596,0,0
0.311735,0,0,0,8363268,0,0
0.313001,0,0,0,8354964,0,0
0.314275,0,0,0,8407026,0,0
0.315576,0,0,0,8594772,0,0
0.316843,0,0,0,8357712,0,0
0.318109,0,0,0,8353278,0,0
0.319376,0,0,0,8366280,0,0
0.320642,0,0,0,8351622,0,0
0.321907,0,0,0,8353758,0,0
0.323174,0,0,0,8361138,0,0
0.324449,0,0,0,8411838,0,0
0.325714,0,0,0,8351910,0,0
0.326981,0,0,0,8364288,0,0
0.328247,0,0,0,8350242,0,0
0.329512,0,0,0,8347752,0,0
0.330813,0,0,0,8586972,0,0
0.332079,0,0,0,8352594,0,0
0.333343,0,0,0,8352432,0,0
0.334618,0,0,0,8420982,0,0
0.335886,0,0,0,8356854,0,0
0.337151,0,0,0,8352840,0,0
0.338417,0,0,0,8351382,0,0
0.339684,0,0,0,8363166,0,0
0.340950,0,0,0,8351820,0,0
0.342214,0,0,0,8349438,0,0
0.343482,0,0,0,8366538,0,0
0.344756,0,0,0,8405904,0,0
0.346022,0,0,0,8357070,0,0
0.347326,0,0,0,8606772,0,0
0.348592,0,0,0,8352804,0,0
0.349857,0,0,0,8351640,0,0
0.351124,0,0,0,8365266,0,0
0.352390,0,0,0,8353842,0,0
0.353655,0,0,0,8349528,0,0
0.354931,0,0,0,8417976,0,0
0.356197,0,0,0,8348994,0,0
0.357461,0,0,0,8350422,0,0
0.358729,0,0,0,8368158,0,0
0.359995,0,0,0,8354268,0,0
0.361260,0,0,0,8350794,0,0
0.362525,0,0,0,8351112,0,0
0.363888,0,0,0,8994798,0,0
0.365162,0,0,0,8409132,0,0
0.366427,0,0,0,8350848,0,0
0.367695,0,0,0,8366052,0,0
0.368961,0,0,0,8347578,0,0
0.370224,0,0,0,8340114,0,0
0.371490,0,0,0,8356026,0,0
0.372755,0,0,0,8348412,0,0
0.374019,0,0,0,8337018,0,0
0.375293,0,0,0,8412894,0,0
0.376558,0,0,0,8350734,0,0
0.377857,0,0,0,8574294,0,0
0.379159,0,0,0,8592510,0,0
0.380424,0,0,0,8347944,0,0
0.381689,0,0,0,8347938,0,0
0.382955,0,0,0,8353830,0,0
0.384219,0,0,0,8342640,0,0
0.385491,0,0,0,8398758,0,0
0.386757,0,0,0,8353746,0,0
0.388021,0,0,0,8343816,0,0
0.389285,0,0,0,8341860,0,0
0.390549,0,0,0,8344578,0,0
0.391867,0,0,0,8700480,0,0
0.393132,0,0,0,8341362,0,0
0.394395,0,0,0,8340186,0,0
0.395702,0,0,0,8624694,0,0
0.396967,0,0,0,8349276,0,0
0.398231,0,0,0,8342562,0,0
0.399497,0,0,0,8359560,0,0
0.400762,0,0,0,8348412,0,0
0.402026,0,0,0,8342724,0,0
0.403293,0,0,0,8359554,0,0
0.404557,0,0,0,8345502,0,0
0.405830,0,0,0,8393238,0,0
0.407096,0,0,0,8358780,0,0
0.408360,0,0,0,8345124,0,0
0.409624,0,0,0,8341632,0,0
0.410924,0,0,0,8583576,0,0
0.412189,0,0,0,8346624,0,0
0.413453,0,0,0,8341074,0,0
0.414719,0,0,0,8355228,0,0
0.415992,0,0,0,8399178,0,0
0.417256,0,0,0,8346438,0,0
0.418520,0,0,0,8341344,0,0
0.419785,0,0,0,8351286,0,0
0.421050,0,0,0,8342502,0,0
0.422314,0,0,0,8345556,0,0
0.423580,0,0,0,8356212,0,0
0.424845,0,0,0,8344158,0,0
0.430769,0,0,0,53385456,0,0
0.434332,0,0,0,9413706,0,0
0.435644,0,0,0,8490870,0,0
0.436930,0,0,0,8475360,0,0
0.438195,0,0,0,8339688,0,0
0.439457,0,0,0,8336766,0,0
0.440850,0,0,0,9334944,0,0
0.442273,0,0,0,9391866,0,0
0.443576,0,0,0,8488758,0,0
0.444851,0,0,0,8390898,0,0
0.446117,0,0,0,8350482,0,0
0.447421,0,0,0,8665728,0,0
0.448702,0,0,0,8427672,0,0
0.449974,0,0,0,8371500,0,0
0.451243,0,0,0,8370738,0,0
0.452509,0,0,0,8353746,0,0
0.453774,0,0,0,8348214,0,0
0.455041,0,0,0,8366580,0,0
0.456411,0,0,0,9957132,0,0
0.457896,0,0,0,9005130,0,0
0.459220,0,0,0,8642814,0,0
0.460497,0,0,0,8410332,0,0
0.461762,0,0,0,8334408,0,0
0.463025,0,0,0,8332104,0,0
0.464288,0,0,0,8337384,0,0
0.465550,0,0,0,8325564,0,0
0.466830,0,0,0,8452950,0,0
0.468337,0,0,0,10156344,0,0
0.470032,0,0,0,11009592,0,0
0.471304,0,0,0,8381634,0,0
0.472571,0,0,0,8344344,0,0
0.473834,0,0,0,8333766,0,0
0.475097,0,0,0,8343114,0,0
0.476361,0,0,0,8333178,0,0
0.477623,0,0,0,8328390,0,0
0.478894,0,0,0,8388336,0,0
0.480293,0,0,0,9378876,0,0
0.481717,0,0,0,9399702,0,0
0.483059,0,0,0,9113706,0,0
0.484397,0,0,0,8476086,0,0
0.485670,0,0,0,8371344,0,0
0.487071,0,0,0,9388356,0,0
0.488374,0,0,0,8469384,0,0
0.489659,0,0,0,8470284,0,0
0.490975,0,0,0,8680842,0,0
0.492240,0,0,0,8348112,0,0
0.493513,0,0,0,8425026,0,0
0.494787,0,0,0,8386902,0,0
0.496054,0,0,0,8360886,0,0
0.497319,0,0,0,8352174,0,0
0.498585,0,0,0,8368368,0,0
0.499865,0,0,0,8431740,0,0
0.501131,0,0,0,8357856,0,0
0.502397,0,0,0,8351208,0,0
0.503665,0,0,0,8369598,0,0
0.505056,0,0,0,9630786,0,0
0.506395,0,0,0,8409378,0,0
0.507665,0,0,0,8355606,0,0
0.508929,0,0,0,8333322,0,0
0.510199,0,0,0,8387280,0,0
0.511463,0,0,0,8338188,0,0
0.512726,0,0,0,8334294,0,0
0.513987,0,0,0,8318556,0,0
0.515250,0,0,0,8544252,0,0
0.516551,0,0,0,8404170,0,0
0.517818,0,0,0,8363610,0,0
0.519087,0,0,0,8375046,0,0
0.520363,0,0,0,8420988,0,0
0.521630,0,0,0,8357262,0,0
0.522934,0,0,0,8613636,0,0
0.524201,0,0,0,8351112,0,0
0.525467,0,0,0,8355492,0,0
0.526734,0,0,0,8362914,0,0
0.528000,0,0,0,8355594,0,0
0.529265,0,0,0,8351922,0,0
0.530540,0,0,0,8409240,0,0
0.531859,0,0,0,8706576,0,0
0.533124,0,0,0,8344584,0,0
0.534388,0,0,0,8345730,0,0
0.535655,0,0,0,8367318,0,0
0.536920,0,0,0,8342574,0,0
0.538184,0,0,0,8345826,0,0
0.539486,0,0,0,8592786,0,0
0.540760,0,0,0,8403906,0,0
0.542024,0,0,0,8343990,0,0
0.543290,0,0,0,8357244,0,0
0.544555,0,0,0,8346336,0,0
0.545819,0,0,0,8345316,0,0
0.547086,0,0,0,8355330,0,0
0.548350,0,0,0,8344092,0,0
0.549613,0,0,0,8343534,0,0
0.550887,0,0,0,8405934,0,0
0.552152,0,0,0,8351280,0,0
0.553416,0,0,0,8337480,0,0
0.554680,0,0,0,8578860,0,0
0.555981,0,0,0,8351826,0,0
0.557245,0,0,0,8346084,0,0
0.558510,0,0,0,8346612,0,0
0.559775,0,0,0,8345916,0,0
0.561049,0,0,0,8408604,0,0
0.562313,0,0,0,8342130,0,0
0.563579,0,0,0,8355930,0,0
0.564843,0,0,0,8346834,0,0
0.566108,0,0,0,8344506,0,0
0.567374,0,0,0,8356398,0,0
0.568638,0,0,0,8345802,0,0
0.569902,0,0,0,8341602,0,0
0.571210,0,0,0,8637990,0,0
0.572476,0,0,0,8343996,0,0
0.573740,0,0,0,8343876,0,0
0.575006,0,0,0,8357382,0,0
0.576271,0,0,0,8345892,0,0
0.577534,0,0,0,8340540,0,0
0.578836,0,0,0,8605608,0,0
0.580106,0,0,0,8366256,0,0
0.581378,0,0,0,8398278,0,0
0.582642,0,0,0,8351568,0,0
0.583908,0,0,0,8346702,0,0
0.585173,0,0,0,8347392,0,0
0.586437,0,0,0,8345160,0,0
0.587737,0,0,0,8585274,0,0
0.589003,0,0,0,8351208,0,0
0.590268,0,0,0,8341674,0,0
0.591541,0,0,0,8408502,0,0
0.592806,0,0,0,8346180,0,0
0.594070,0,0,0,8343702,0,0
0.595336,0,0,0,8356206,0,0
0.596601,0,0,0,8346816,0,0
0.597866,0,0,0,8347326,0,0
0.599132,0,0,0,8357190,0,0
0.600396,0,0,0,8345028,0,0
0.601668,0,0,0,8393346,0,0
0.602969,0,0,0,8588616,0,0
0.604234,0,0,0,8344446,0,0
0.605497,0,0,0,8342730,0,0
0.606763,0,0,0,8340660,0,0
0.608024,0,0,0,8325654,0,0
0.609319,0,0,0,8683218,0,0
0.610860,0,0,0,10566282,0,0
0.612230,0,0,0,8535174,0,0
0.613500,0,0,0,8361144,0,0
0.614965,0,0,0,9824226,0,0
0.616269,0,0,0,8479098,0,0
0.617541,0,0,0,8383644,0,0
0.618856,0,0,0,8671536,0,0
0.620123,0,0,0,8359044,0,0
0.621388,0,0,0,8349948,0,0
0.622666,0,0,0,8454438,0,0
0.623935,0,0,0,8354592,0,0
0.625201,0,0,0,8352684,0,0
0.626466,0,0,0,8349804,0,0
0.627732,0,0,0,8355702,0,0
0.628997,0,0,0,8344140,0,0
0.630260,0,0,0,8336952,0,0
0.631525,0,0,0,8356758,0,0
0.632800,0,0,0,8417448,0,0
0.634065,0,0,0,8344260,0,0
0.635369,0,0,0,8612556,0,0
0.636635,0,0,0,8347398,0,0
0.637900,0,0,0,8344362,0,0
0.639166,0,0,0,8359296,0,0
0.640430,0,0,0,8346426,0,0
0.641695,0,0,0,8345478,0,0
0.642971,0,0,0,8419566,0,0
0.644235,0,0,0,8346558,0,0
0.645500,0,0,0,8351688,0,0
0.646767,0,0,0,8358780,0,0
0.648032,0,0,0,8348832,0,0
0.649296,0,0,0,8344404,0,0
0.650560,0,0,0,8966616,0,0
0.651935,0,0,0,8454492,0,0
0.653208,0,0,0,8398380,0,0
0.654473,0,0,0,8346552,0,0
0.655739,0,0,0,8357352,0,0
0.657004,0,0,0,8346180,0,0
0.658268,0,0,0,8344314,0,0
0.659533,0,0,0,8350794,0,0
0.660798,0,0,0,8343690,0,0
0.662062,0,0,0,8347422,0,0
0.663337,0,0,0,8419230,0,0
0.664603,0,0,0,8348100,0,0
0.665867,0,0,0,8345208,0,0
0.667167,0,0,0,8583372,0,0
0.668439,0,0,0,8410836,0,0
0.669708,0,0,0,8357544,0,0
0.670976,0,0,0,8365728,0,0
0.672241,0,0,0,8347428,0,0
0.673513,0,0,0,8397630,0,0
0.674780,0,0,0,8358066,0,0
0.676045,0,0,0,8348592,0,0
0.677309,0,0,0,8345622,0,0
0.678573,0,0,0,8717724,0,0
0.679917,0,0,0,8496858,0,0
0.681181,0,0,0,8345898,0,0
0.682446,0,0,0,8343006,0,0
0.683764,0,0,0,8735130,0,0
0.685040,0,0,0,8389866,0,0
0.686306,0,0,0,8356638,0,0
0.687573,0,0,0,8359992,0,0
0.688838,0,0,0,8349900,0,0
0.690103,0,0,0,8344572,0,0
0.691369,0,0,0,8354196,0,0
0.692633,0,0,0,8343732,0,0
0.693907,0,0,0,8410848,0,0
0.695173,0,0,0,8358162,0,0
0.696439,0,0,0,8348202,0,0
0.697702,0,0,0,8341788,0,0
0.699002,0,0,0,8585346,0,0
0.700268,0,0,0,8348556,0,0
0.701532,0,0,0,8344458,0,0
0.702799,0,0,0,8357508,0,0
0.704072,0,0,0,8402160,0,0
0.705337,0,0,0,8349522,0,0
0.706601,0,0,0,8354646,0,0
0.707868,0,0,0,8348748,0,0
0.709132,0,0,0,8346342,0,0
0.710397,0,0,0,8343102,0,0
0.711663,0,0,0,8355954,0,0
0.712927,0,0,0,8347230,0,0
0.714200,0,0,0,8399082,0,0
0.715500,0,0,0,8581650,0,0
0.716765,0,0,0,8351724,0,0
0.718030,0,0,0,8343204,0,0
0.719296,0,0,0,8359182,0,0
0.720561,0,0,0,8350338,0,0
0.721826,0,0,0,8349786,0,0
0.723092,0,0,0,8354892,0,0
0.724365,0,0,0,8404344,0,0
0.725630,0,0,0,8344620,0,0
0.726896,0,0,0,8360088,0,0
0.728161,0,0,0,8344608,0,0
0.729425,0,0,0,8344848,0,0
0.730689,0,0,0,8541546,0,0
0.732116,0,0,0,9366984,0,0
0.733546,0,0,0,9435720,0,0
0.734990,0,0,0,9543876,0,0
0.736295,0,0,0,8474916,0,0
0.737567,0,0,0,8379606,0,0
0.738837,0,0,0,8374410,0,0
0.740102,0,0,0,8350782,0,0
0.741366,0,0,0,8340456,0,0
0.742643,0,0,0,8616276,0,0
0.744072,0,0,0,9390024,0,0
0.745513,0,0,0,9516126,0,0
0.746990,0,0,0,9761496,0,0
0.748295,0,0,0,8504106,0,0
0.749574,0,0,0,8398386,0,0
0.750845,0,0,0,8384112,0,0
0.752113,0,0,0,8364510,0,0
0.753379,0,0,0,8351904,0,0
0.754644,0,0,0,8364894,0,0
0.755927,0,0,0,8455590,0,0
0.757192,0,0,0,8351016,0,0
0.758457,0,0,0,8342142,0,0
0.759723,0,0,0,8358774,0,0
0.760988,0,0,0,8348094,0,0
0.762253,0,0,0,8346348,0,0
0.763556,0,0,0,8604492,0,0
0.764822,0,0,0,8355402,0,0
0.766097,0,0,0,8415990,0,0
0.767364,0,0,0,8360682,0,0
0.768629,0,0,0,8349612,0,0
0.769894,0,0,0,8343462,0,0
0.771161,0,0,0,8364948,0,0
0.772426,0,0,0,8350896,0,0
0.773727,0,0,0,8586960,0,0
0.774994,0,0,0,8359662,0,0
0.776268,0,0,0,8406300,0,0
0.777532,0,0,0,8345442,0,0
0.778832,0,0,0,8577726,0,0
0.780097,0,0,0,8348394,0,0
0.781361,0,0,0,8340438,0,0
0.782625,0,0,0,8355270,0,0
0.783892,0,0,0,8347686,0,0
0.785155,0,0,0,8343516,0,0
0.786428,0,0,0,8401896,0,0
0.787695,0,0,0,8356830,0,0
0.788959,0,0,0,8347080,0,0
0.790223,0,0,0,8340030,0,0
0.791490,0,0,0,8364900,0,0
0.794484,0,0,0,21539430,0,0
0.796465,0,0,0,11674932,0,0
0.797819,0,0,0,8582730,0,0
0.799090,0,0,0,8355504,0,0
0.800354,0,0,0,8340024,0,0
0.801616,0,0,0,8327448,0,0
0.802879,0,0,0,8404272,0,0
0.804326,0,0,0,9555288,0,0
0.805613,0,0,0,8489544,0,0
0.806886,0,0,0,8130672,0,0
0.808134,0,0,0,8436636,0,0
0.809395,0,0,0,8387982,0,0
0.811009,0,0,0,10959246,0,0
0.812349,0,0,0,8971704,0,0
0.813847,0,0,0,9905808,0,0
0.815249,0,0,0,8791014,0,0
0.816626,0,0,0,10541946,0,0
0.818530,0,0,0,11876682,0,0
0.819946,0,0,0,8552964,0,0
0.821214,0,0,0,8341062,0,0
0.822475,0,0,0,8326830,0,0
0.823738,0,0,0,8333268,0,0
0.825001,0,0,0,8333322,0,0
0.826262,0,0,0,8327604,0,0
0.827527,0,0,0,8356236,0,0
0.828926,0,0,0,9383340,0,0
0.830370,0,0,0,9528012,0,0
0.831674,0,0,0,8480058,0,0
0.833077,0,0,0,9389166,0,0
0.834380,0,0,0,8466372,0,0
0.835655,0,0,0,8407164,0,0
0.836924,0,0,0,8371602,0,0
0.838191,0,0,0,8359044,0,0
0.839459,0,0,0,8366424,0,0
0.840739,0,0,0,8443512,0,0
0.842003,0,0,0,8348466,0,0
0.843314,0,0,0,8652420,0,0
0.844579,0,0,0,8350326,0,0
0.845844,0,0,0,8342838,0,0
0.847110,0,0,0,8357586,0,0
0.848375,0,0,0,8350698,0,0
0.849640,0,0,0,8341182,0,0
0.850916,0,0,0,8426520,0,0
0.852181,0,0,0,8355858,0,0
0.853446,0,0,0,8345826,0,0
0.854778,0,0,0,8901108,0,0
0.856193,0,0,0,9376572,0,0
0.857624,0,0,0,9447162,0,0
0.858977,0,0,0,8803350,0,0
0.860251,0,0,0,8388396,0,0
0.861532,0,0,0,8460774,0,0
0.862802,0,0,0,8375112,0,0
0.864068,0,0,0,8349450,0,0
0.865332,0,0,0,8349270,0,0
0.866598,0,0,0,8366406,0,0
0.867865,0,0,0,8353596,0,0
0.869130,0,0,0,8345736,0,0
0.870396,0,0,0,8351832,0,0
0.871672,0,0,0,8422638,0,0
0.872938,0,0,0,8354442,0,0
0.874202,0,0,0,8344530,0,0
0.875505,0,0,0,8599158,0,0
0.876770,0,0,0,8351382,0,0
0.878036,0,0,0,8346738,0,0
0.879302,0,0,0,8361918,0,0
0.880568,0,0,0,8355858,0,0
0.881842,0,0,0,8409636,0,0
0.883111,0,0,0,8373132,0,0
0.884382,0,0,0,8417004,0,0
0.885652,0,0,0,8358954,0,0
0.887054,0,0,0,9402678,0,0
0.888359,0,0,0,8480142,0,0
0.889631,0,0,0,8381532,0,0
0.890946,0,0,0,8681136,0,0
0.892228,0,0,0,8460126,0,0
0.893496,0,0,0,8359674,0,0
0.894764,0,0,0,8371014,0,0
0.896031,0,0,0,8358030,0,0
0.897296,0,0,0,8353050,0,0
0.898561,0,0,0,8855340,0,0
0.899919,0,0,0,8447646,0,0
0.901182,0,0,0,8341062,0,0
0.902455,0,0,0,8403396,0,0
0.903722,0,0,0,8359662,0,0
0.904987,0,0,0,8348376,0,0
0.906251,0,0,0,8339322,0,0
0.907553,0,0,0,8597856,0,0
0.908818,0,0,0,8348826,0,0
0.910082,0,0,0,8330790,0,0
0.911347,0,0,0,8358588,0,0
0.912620,0,0,0,8402514,0,0
0.913885,0,0,0,8345826,0,0
0.915151,0,0,0,8358390,0,0
0.916416,0,0,0,8347698,0,0
0.917680,0,0,0,8342388,0,0
0.918946,0,0,0,8355804,0,0
0.920210,0,0,0,8341242,0,0
0.921474,0,0,0,8345208,0,0
0.922783,0,0,0,8639664,0,0
