elapsed_s,VPC_NEVER_COUNT,VPC_FE_BUSY_CYCLES,VPC_FE_WORKING_CYCLES,VPC_FE_STALL_CYCLES_VFD_WACK,VPC_FE_STARVE_CYCLES_SP,VPC_FE_PC_PRIMITIVES
0.582057,0,0,0,0,0,0
0.583659,0,0,0,0,0,0
0.585225,0,0,0,0,0,0
0.586791,0,0,0,0,0,0
0.588354,0,0,0,0,0,0
0.589917,0,0,0,0,0,0
0.591496,0,0,0,0,0,0
0.593063,0,0,0,0,0,0
0.594630,0,0,0,0,0,0
0.596194,0,0,0,0,0,0
0.597760,0,0,0,0,0,0
0.599324,0,0,0,0,0,0
0.600891,0,0,0,0,0,0
0.602469,0,0,0,0,0,0
0.604032,0,0,0,0,0,0
0.605599,0,0,0,0,0,0
0.607166,0,0,0,0,0,0
0.608802,0,0,0,0,0,0
0.610170,0,0,0,0,0,0
0.611565,0,0,0,0,0,0
0.612971,0,0,0,0,0,0
0.614503,0,0,0,0,0,0
0.616067,0,0,0,0,0,0
0.617633,0,0,0,0,0,0
0.619198,0,0,0,0,0,0
0.620809,0,0,0,0,0,0
0.622374,0,0,0,0,0,0
0.623952,0,0,0,0,0,0
0.625527,0,0,0,0,0,0
0.627094,0,0,0,0,0,0
0.628657,0,0,0,0,0,0
0.630229,0,0,0,0,0,0
0.631793,0,0,0,0,0,0
0.633360,0,0,0,0,0,0
0.634937,0,0,0,0,0,0
0.636506,0,0,0,0,0,0
0.638122,0,0,0,0,0,0
0.639685,0,0,0,0,0,0
0.641251,0,0,0,0,0,0
0.642807,0,0,0,0,0,0
0.644361,0,0,0,0,0,0
0.645806,0,0,0,0,0,0
0.647343,0,0,0,0,0,0
0.648910,0,0,0,0,0,0
0.650476,0,0,0,0,0,0
0.652040,0,0,0,0,0,0
0.653607,0,0,0,0,0,0
0.655173,0,0,0,0,0,0
0.656805,0,0,0,0,0,0
0.658368,0,0,0,0,0,0
0.659931,0,0,0,0,0,0
0.661498,0,0,0,0,0,0
0.663063,0,0,0,0,0,0
0.664627,0,0,0,0,0,0
0.666197,0,0,0,0,0,0
0.667773,0,0,0,0,0,0
0.669383,0,0,0,0,0,0
0.670951,0,0,0,0,0,0
0.672514,0,0,0,0,0,0
0.674084,0,0,0,0,0,0
0.675648,0,0,0,0,0,0
0.677215,0,0,0,0,0,0
0.678794,0,0,0,0,0,0
0.680358,0,0,0,0,0,0
0.681791,0,0,0,0,0,0
0.683327,0,0,0,0,0,0
0.684938,0,0,0,0,0,0
0.686504,0,0,0,0,0,0
0.688067,0,0,0,0,0,0
0.689646,0,0,0,0,0,0
0.691211,0,0,0,0,0,0
0.692778,0,0,0,0,0,0
0.694343,0,0,0,0,0,0
0.695907,0,0,0,0,0,0
0.697475,0,0,0,0,0,0
0.699042,0,0,0,0,0,0
0.700617,0,0,0,0,0,0
0.702233,0,0,0,0,0,0
0.703797,0,0,0,0,0,0
0.705364,0,0,0,0,0,0
0.706930,0,0,0,0,0,0
0.708492,0,0,0,0,0,0
0.710063,0,0,0,0,0,0
0.711639,0,0,0,0,0,0
0.713207,0,0,0,0,0,0
0.714764,0,0,0,0,0,0
0.716318,0,0,0,0,0,0
0.717749,0,0,0,0,0,0
0.719282,0,0,0,0,0,0
0.720847,0,0,0,0,0,0
0.722422,0,0,0,0,0,0
0.723985,0,0,0,0,0,0
0.725549,0,0,0,0,0,0
0.726986,0,0,0,0,0,0
0.728523,0,0,0,0,0,0
0.730092,0,0,0,0,0,0
0.731655,0,0,0,0,0,0
0.733275,0,0,0,0,0,0
0.734841,0,0,0,0,0,0
0.736403,0,0,0,0,0,0
0.738036,0,0,0,0,0,0
0.739599,0,0,0,0,0,0
0.741456,0,0,0,0,0,0
0.743024,0,0,0,0,0,0
0.744471,0,0,0,0,0,0
0.746011,0,0,0,0,0,0
0.747573,0,0,0,0,0,0
0.749183,0,0,0,0,0,0
0.750747,0,0,0,0,0,0
0.752310,0,0,0,0,0,0
0.753874,0,0,0,0,0,0
0.755330,0,0,0,0,0,0
0.756869,0,0,0,0,0,0
0.758434,0,0,0,0,0,0
0.760008,0,0,0,0,0,0
0.761574,0,0,0,0,0,0
0.763013,0,0,0,0,0,0
0.764548,0,0,0,0,0,0
0.766008,0,0,0,0,0,0
0.767442,0,0,0,0,0,0
0.768977,0,0,0,0,0,0
0.770541,0,0,0,0,0,0
0.772104,0,0,0,0,0,0
0.773832,0,0,0,0,0,0
0.775405,0,0,0,0,0,0
0.776985,0,0,0,0,0,0
0.778553,0,0,0,0,0,0
0.780117,0,0,0,0,0,0
0.781683,0,0,0,0,0,0
0.783250,0,0,0,0,0,0
0.784818,0,0,0,0,0,0
0.786385,0,0,0,0,0,0
0.787964,0,0,0,0,0,0
0.789533,0,0,0,0,0,0
0.791099,0,0,0,0,0,0
0.792664,0,0,0,0,0,0
0.794236,0,0,0,0,0,0
0.795801,0,0,0,0,0,0
0.797413,0,0,0,0,0,0
0.798993,0,0,0,0,0,0
0.800557,0,0,0,0,0,0
0.802149,0,0,0,0,0,0
0.803714,0,0,0,0,0,0
0.805282,0,0,0,0,0,0
0.806850,0,0,0,0,0,0
0.808414,0,0,0,0,0,0
0.809918,0,0,0,0,0,0
0.811458,0,0,0,0,0,0
0.813073,0,0,0,0,0,0
0.814643,0,0,0,0,0,0
0.816211,0,0,0,0,0,0
0.817782,0,0,0,0,0,0
0.819342,0,0,0,0,0,0
0.820984,0,0,0,0,0,0
0.822552,0,0,0,0,0,0
0.824120,0,0,0,0,0,0
0.825690,0,0,0,0,0,0
0.827261,0,0,0,0,0,0
0.828876,0,0,0,0,0,0
0.830445,0,0,0,0,0,0
0.832027,0,0,0,0,0,0
0.833598,0,0,0,0,0,0
0.835169,0,0,0,0,0,0
0.836805,0,0,0,0,0,0
0.838440,0,0,0,0,0,0
0.840008,0,0,0,0,0,0
0.841578,0,0,0,0,0,0
0.843161,0,0,0,0,0,0
0.844597,0,0,0,0,0,0
0.846017,0,0,0,0,0,0
0.847541,0,0,0,0,0,0
0.848993,0,0,0,0,0,0
0.850559,0,0,0,0,0,0
0.852127,0,0,0,0,0,0
0.853710,0,0,0,0,0,0
0.855280,0,0,0,0,0,0
0.856852,0,0,0,0,0,0
0.858421,0,0,0,0,0,0
0.859989,0,0,0,0,0,0
0.861478,0,0,0,0,0,0
0.863041,0,0,0,0,0,0
0.864493,0,0,0,0,0,0
0.866039,0,0,0,0,0,0
0.867607,0,0,0,0,0,0
0.869178,0,0,0,0,0,0
0.870749,0,0,0,0,0,0
0.872317,0,0,0,0,0,0
0.873780,0,0,0,0,0,0
0.875202,0,0,0,0,0,0
0.876607,0,0,0,0,0,0
0.878058,0,0,0,0,0,0
0.879459,0,0,0,0,0,0
0.880863,0,0,0,0,0,0
0.882265,0,0,0,0,0,0
0.883798,0,0,0,0,0,0
0.885383,0,0,0,0,0,0
0.886992,0,0,0,0,0,0
0.888559,0,0,0,0,0,0
0.890155,0,0,0,0,0,0
0.891724,0,0,0,0,0,0
0.893339,0,0,0,0,0,0
0.894911,0,0,0,0,0,0
0.896491,0,0,0,0,0,0
0.898066,0,0,0,0,0,0
0.899634,0,0,0,0,0,0
0.901207,0,0,0,0,0,0
0.902778,0,0,0,0,0,0
0.904349,0,0,0,0,0,0
0.905917,0,0,0,0,0,0
0.907498,0,0,0,0,0,0
0.909116,0,0,0,0,0,0
0.910686,0,0,0,0,0,0
0.912253,0,0,0,0,0,0
0.913824,0,0,0,0,0,0
0.915394,0,0,0,0,0,0
0.916966,0,0,0,0,0,0
0.918549,0,0,0,0,0,0
0.920118,0,0,0,0,0,0
0.921688,0,0,0,0,0,0
0.923248,0,0,0,0,0,0
0.924969,0,0,0,0,0,0
0.926379,0,0,0,0,0,0
0.927786,0,0,0,0,0,0
0.929332,0,0,0,0,0,0
0.930902,0,0,0,0,0,0
0.932469,0,0,0,0,0,0
0.934042,0,0,0,0,0,0
0.935609,0,0,0,0,0,0
0.937180,0,0,0,0,0,0
0.938749,0,0,0,0,0,0
0.940329,0,0,0,0,0,0
0.941899,0,0,0,0,0,0
0.943468,0,0,0,0,0,0
0.945039,0,0,0,0,0,0
0.946609,0,0,0,0,0,0
0.948177,0,0,0,0,0,0
0.949746,0,0,0,0,0,0
0.951329,0,0,0,0,0,0
0.952899,0,0,0,0,0,0
0.954469,0,0,0,0,0,0
0.956037,0,0,0,0,0,0
0.957605,0,0,0,0,0,0
0.959174,0,0,0,0,0,0
0.960810,0,0,0,0,0,0
0.962455,0,0,0,0,0,0
0.964022,0,0,0,0,0,0
0.965592,0,0,0,0,0,0
0.967158,0,0,0,0,0,0
0.968794,0,0,0,0,0,0
0.970360,0,0,0,0,0,0
0.971926,0,0,0,0,0,0
0.973550,0,0,0,0,0,0
0.974992,0,0,0,0,0,0
0.976532,0,0,0,0,0,0
0.978105,0,0,0,0,0,0
0.979674,0,0,0,0,0,0
0.981246,0,0,0,0,0,0
0.982816,0,0,0,0,0,0
0.984398,0,0,0,0,0,0
0.986030,0,0,0,0,0,0
0.987599,0,0,0,0,0,0
0.989215,0,0,0,0,0,0
0.990787,0,0,0,0,0,0
0.992355,0,0,0,0,0,0
0.993917,0,0,0,0,0,0
0.995491,0,0,0,0,0,0
0.996926,0,0,0,0,0,0
0.998334,0,0,0,0,0,0
0.999737,0,0,0,0,0,0
1.001141,0,0,0,0,0,0
1.002543,0,0,0,0,0,0
1.003945,0,0,0,0,0,0
1.005399,0,0,0,0,0,0
1.006934,0,0,0,0,0,0
1.008504,0,0,0,0,0,0
1.010078,0,0,0,0,0,0
1.011648,0,0,0,0,0,0
1.013221,0,0,0,0,0,0
1.014793,0,0,0,0,0,0
1.016244,0,0,0,0,0,0
1.017644,0,0,0,0,0,0
1.019178,0,0,0,0,0,0
1.020792,0,0,0,0,0,0
1.022359,0,0,0,0,0,0
1.023924,0,0,0,0,0,0
1.025494,0,0,0,0,0,0
1.026939,0,0,0,0,0,0
1.028476,0,0,0,0,0,0
1.030094,0,0,0,0,0,0
1.031700,0,0,0,0,0,0
1.033269,0,0,0,0,0,0
1.034838,0,0,0,0,0,0
1.036404,0,0,0,0,0,0
1.038108,0,0,0,0,0,0
1.039673,0,0,0,0,0,0
1.041243,0,0,0,0,0,0
1.042811,0,0,0,0,0,0
1.044376,0,0,0,0,0,0
1.045995,0,0,0,0,0,0
1.047563,0,0,0,0,0,0
1.049144,0,0,0,0,0,0
1.050712,0,0,0,0,0,0
1.052278,0,0,0,0,0,0
1.053846,0,0,0,0,0,0
1.055415,0,0,0,0,0,0
1.056985,0,0,0,0,0,0
1.058553,0,0,0,0,0,0
1.060132,0,0,0,0,0,0
1.061569,0,0,0,0,0,0
1.063107,0,0,0,0,0,0
1.064672,0,0,0,0,0,0
1.066244,0,0,0,0,0,0
1.067812,0,0,0,0,0,0
1.069425,0,0,0,0,0,0
1.071012,0,0,0,0,0,0
1.072578,0,0,0,0,0,0
1.074151,0,0,0,0,0,0
1.075717,0,0,0,0,0,0
1.077287,0,0,0,0,0,0
1.078854,0,0,0,0,0,0
1.080419,0,0,0,0,0,0
1.081956,0,0,0,0,0,0
1.083497,0,0,0,0,0,0
1.085113,0,0,0,0,0,0
1.086684,0,0,0,0,0,0
1.088254,0,0,0,0,0,0
1.089826,0,0,0,0,0,0
1.091386,0,0,0,0,0,0
1.092915,0,0,0,0,0,0
1.094487,0,0,0,0,0,0
1.096056,0,0,0,0,0,0
1.097627,0,0,0,0,0,0
1.099199,0,0,0,0,0,0
1.100816,0,0,0,0,0,0
1.102388,0,0,0,0,0,0
1.103970,0,0,0,0,0,0
1.105542,0,0,0,0,0,0
1.107114,0,0,0,0,0,0
1.108684,0,0,0,0,0,0
1.110070,0,0,0,0,0,0
1.111478,0,0,0,0,0,0
1.113018,0,0,0,0,0,0
1.114600,0,0,0,0,0,0
1.116169,0,0,0,0,0,0
1.117742,0,0,0,0,0,0
1.119313,0,0,0,0,0,0
1.120886,0,0,0,0,0,0
1.122457,0,0,0,0,0,0
1.124026,0,0,0,0,0,0
1.125611,0,0,0,0,0,0
1.127183,0,0,0,0,0,0
1.128757,0,0,0,0,0,0
1.130318,0,0,0,0,0,0
1.131877,0,0,0,0,0,0
1.133312,0,0,0,0,0,0
1.134851,0,0,0,0,0,0
1.136301,0,0,0,0,0,0
1.137843,0,0,0,0,0,0
1.139413,0,0,0,0,0,0
1.140986,0,0,0,0,0,0
1.142556,0,0,0,0,0,0
1.144125,0,0,0,0,0,0
1.145695,0,0,0,0,0,0
1.147278,0,0,0,0,0,0
1.148893,0,0,0,0,0,0
1.150463,0,0,0,0,0,0
1.152032,0,0,0,0,0,0
1.153614,0,0,0,0,0,0
1.155199,0,0,0,0,0,0
1.156609,0,0,0,0,0,0
1.158119,0,0,0,0,0,0
1.159549,0,0,0,0,0,0
1.160951,0,0,0,0,0,0
1.162497,0,0,0,0,0,0
1.164065,0,0,0,0,0,0
1.165634,0,0,0,0,0,0
1.167202,0,0,0,0,0,0
1.168786,0,0,0,0,0,0
1.170355,0,0,0,0,0,0
1.171923,0,0,0,0,0,0
1.173494,0,0,0,0,0,0
1.174935,0,0,0,0,0,0
1.176479,0,0,0,0,0,0
1.178054,0,0,0,0,0,0
1.179635,0,0,0,0,0,0
1.181249,0,0,0,0,0,0
1.182820,0,0,0,0,0,0
1.184388,0,0,0,0,0,0
1.186019,0,0,0,0,0,0
1.187587,0,0,0,0,0,0
1.189159,0,0,0,0,0,0
1.190776,0,0,0,0,0,0
1.192344,0,0,0,0,0,0
1.193913,0,0,0,0,0,0
1.195483,0,0,0,0,0,0
1.197099,0,0,0,0,0,0
1.198670,0,0,0,0,0,0
1.200238,0,0,0,0,0,0
1.201821,0,0,0,0,0,0
1.203392,0,0,0,0,0,0
1.204963,0,0,0,0,0,0
1.206533,0,0,0,0,0,0
1.208102,0,0,0,0,0,0
1.209672,0,0,0,0,0,0
1.211242,0,0,0,0,0,0
1.212868,0,0,0,0,0,0
1.214496,0,0,0,0,0,0
1.216067,0,0,0,0,0,0
1.217638,0,0,0,0,0,0
1.219209,0,0,0,0,0,0
1.220780,0,0,0,0,0,0
1.222351,0,0,0,0,0,0
1.223934,0,0,0,0,0,0
1.225507,0,0,0,0,0,0
1.227078,0,0,0,0,0,0
1.228647,0,0,0,0,0,0
1.230268,0,0,0,0,0,0
1.231837,0,0,0,0,0,0
1.233409,0,0,0,0,0,0
