elapsed_s,VPC_BE_CCHE_NUM_POS_REQ,VPC_BE_STALL_CYCLES_LM_ACK,VPC_BE_STALL_CYCLES_PRG_END_VPCPS,VPC_BE_POS_OVERFETCH_ATTR,VPC_BE_BOTTLENECK
1.257981,0,0,0,0,0
1.259373,0,0,0,0,0
1.260764,0,0,0,0,0
1.262153,0,0,0,0,0
1.263546,0,0,0,0,0
1.264934,0,0,0,0,0
1.266341,0,0,0,0,0
1.267771,0,0,0,0,0
1.269255,0,0,0,0,0
1.270645,0,0,0,0,0
1.272035,0,0,0,0,0
1.273422,0,0,0,0,0
1.274811,0,0,0,0,0
1.276203,0,0,0,0,0
1.277594,0,0,0,0,0
1.278987,0,0,0,0,0
1.280388,0,0,0,0,0
1.281779,0,0,0,0,0
1.283206,0,0,0,0,0
1.284597,0,0,0,0,0
1.285989,0,0,0,0,0
1.287382,0,0,0,0,0
1.288775,0,0,0,0,0
1.290166,0,0,0,0,0
1.291569,0,0,0,0,0
1.292956,0,0,0,0,0
1.294341,0,0,0,0,0
1.297290,0,0,0,0,0
1.298859,0,0,0,0,0
1.300416,0,0,0,0,0
1.301860,0,0,0,0,0
1.303399,0,0,0,0,0
1.304953,0,0,0,0,0
1.306504,0,0,0,0,0
1.308123,0,0,0,0,0
1.309683,0,0,0,0,0
1.311246,0,0,0,0,0
1.312821,0,0,0,0,0
1.314382,0,0,0,0,0
1.315947,0,0,0,0,0
1.317479,0,0,0,0,0
1.319082,0,0,0,0,0
1.320644,0,0,0,0,0
1.322203,0,0,0,0,0
1.323776,0,0,0,0,0
1.325339,0,0,0,0,0
1.326902,0,0,0,0,0
1.328465,0,0,0,0,0
1.330024,0,0,0,0,0
1.331588,0,0,0,0,0
1.333151,0,0,0,0,0
1.334800,0,0,0,0,0
1.336430,0,0,0,0,0
1.337989,0,0,0,0,0
1.339554,0,0,0,0,0
1.341117,0,0,0,0,0
1.342677,0,0,0,0,0
1.344241,0,0,0,0,0
1.345814,0,0,0,0,0
1.347420,0,0,0,0,0
1.348983,0,0,0,0,0
1.350544,0,0,0,0,0
1.352111,0,0,0,0,0
1.353671,0,0,0,0,0
1.355234,0,0,0,0,0
1.356684,0,0,0,0,0
1.358213,0,0,0,0,0
1.359775,0,0,0,0,0
1.361334,0,0,0,0,0
1.362940,0,0,0,0,0
1.364502,0,0,0,0,0
1.366060,0,0,0,0,0
1.368004,0,0,0,0,0
1.369438,0,0,0,0,0
1.370841,0,0,0,0,0
1.372237,0,0,0,0,0
1.373633,0,0,0,0,0
1.375029,0,0,0,0,0
1.376405,0,0,0,0,0
1.377948,0,0,0,0,0
1.379558,0,0,0,0,0
1.386412,0,0,0,0,0
1.387926,0,0,0,0,0
1.389320,0,0,0,0,0
1.390711,0,0,0,0,0
1.392131,0,0,0,0,0
