elapsed_s,RBBM_US_PC_BUSY,RBBM_US_COM_BUSY,RBBM_US_DCOM_BUSY,RBBM_US_VBIF_BUSY
0.167123,0,0,0,2005
0.168551,0,0,0,2060
0.170074,0,0,0,2110
0.171636,0,0,0,2019
0.173250,0,0,0,2000
0.174800,0,0,0,2198
0.176353,0,0,0,2007
0.177942,0,0,0,1992
0.179505,0,0,0,2006
0.181060,0,0,0,2029
0.182623,0,0,0,1999
0.184177,0,0,0,2139
0.185729,0,0,0,2013
0.187279,0,0,0,2000
0.188831,0,0,0,2083
0.190383,0,0,0,2019
0.191936,0,0,0,2002
0.193501,0,0,0,2008
0.195039,0,0,0,2029
0.197441,0,0,0,2021
0.199900,0,0,0,2003
0.201311,0,0,0,2011
0.202709,0,0,0,1994
0.204111,0,0,0,1997
0.205493,0,0,0,2123
0.206874,0,0,0,2008
0.208255,0,0,0,2039
0.211837,0,0,0,2001
0.213232,0,0,0,2000
0.214624,0,0,0,2006
0.216009,0,0,0,2007
0.217387,0,0,0,2009
0.218764,0,0,0,2004
0.220144,0,0,0,2114
0.221528,0,0,0,2082
0.222911,0,0,0,2003
0.224301,0,0,0,2000
0.225701,0,0,0,2005
0.228075,0,0,0,2008
0.232949,0,0,0,2003
0.234342,0,0,0,2006
0.235830,0,0,0,2004
0.237191,0,0,0,2065
0.238550,0,0,0,1999
0.239932,0,0,0,2008
0.241284,0,0,0,2009
0.242599,0,0,0,1992
0.243975,0,0,0,2064
0.245340,0,0,0,2004
0.246712,0,0,0,2006
0.248071,0,0,0,2006
0.249431,0,0,0,2003
0.250791,0,0,0,2094
0.252142,0,0,0,2059
0.253468,0,0,0,2007
0.254794,0,0,0,2005
0.256120,0,0,0,2122
0.257449,0,0,0,2007
0.258775,0,0,0,2004
0.260140,0,0,0,1998
0.261470,0,0,0,2114
0.262882,0,0,0,2011
0.264326,0,0,0,2003
0.265651,0,0,0,2008
0.266975,0,0,0,2003
0.268311,0,0,0,2009
0.269656,0,0,0,2006
0.270999,0,0,0,2159
0.272345,0,0,0,2005
0.273689,0,0,0,2157
0.275032,0,0,0,2007
0.276377,0,0,0,2001
0.277721,0,0,0,2003
0.279070,0,0,0,1926
0.280416,0,0,0,1967
0.281760,0,0,0,1965
0.283104,0,0,0,2111
0.284484,0,0,0,1985
0.285869,0,0,0,1929
0.287253,0,0,0,2047
0.288638,0,0,0,1968
0.290031,0,0,0,1927
0.291416,0,0,0,1964
0.292903,0,0,0,2117
0.295250,0,0,0,1965
0.296643,0,0,0,1968
0.298030,0,0,0,1927
0.299415,0,0,0,1928
0.300884,0,0,0,2006
0.302270,0,0,0,2075
0.303656,0,0,0,1969
0.305017,0,0,0,1964
0.306401,0,0,0,1996
0.307787,0,0,0,1932
0.309171,0,0,0,1922
0.310554,0,0,0,1965
0.312144,0,0,0,1969
0.314443,0,0,0,1958
0.315865,0,0,0,1972
0.317251,0,0,0,1929
0.318636,0,0,0,2062
0.320024,0,0,0,1985
0.321532,0,0,0,1928
0.323088,0,0,0,1966
0.324508,0,0,0,1925
0.326032,0,0,0,1925
0.327584,0,0,0,1973
0.329148,0,0,0,2095
0.330735,0,0,0,1986
0.332332,0,0,0,2092
0.333899,0,0,0,1928
0.335449,0,0,0,1992
0.336933,0,0,0,2070
0.339037,0,0,0,1965
0.340423,0,0,0,1969
0.342032,0,0,0,2055
0.343425,0,0,0,1954
0.345073,0,0,0,1925
0.346458,0,0,0,1923
0.347911,0,0,0,1969
0.349300,0,0,0,1969
0.350686,0,0,0,1967
0.352073,0,0,0,1929
0.353458,0,0,0,1925
0.354850,0,0,0,1966
0.356237,0,0,0,2103
0.357622,0,0,0,1964
0.359660,0,0,0,1970
0.361036,0,0,0,1927
0.363064,0,0,0,2102
0.364460,0,0,0,1942
0.365860,0,0,0,1928
0.367239,0,0,0,1968
0.368619,0,0,0,1927
0.370004,0,0,0,1930
0.371387,0,0,0,2005
0.372795,0,0,0,1946
0.374218,0,0,0,1962
0.375603,0,0,0,1993
0.377216,0,0,0,1965
0.378601,0,0,0,1965
0.380027,0,0,0,1971
0.381412,0,0,0,1965
0.382850,0,0,0,1926
0.384234,0,0,0,1969
0.385617,0,0,0,1969
0.386999,0,0,0,2067
0.388392,0,0,0,1924
0.389771,0,0,0,1924
0.391247,0,0,0,1922
0.394327,0,0,0,1929
0.395716,0,0,0,2094
0.397103,0,0,0,1962
0.398499,0,0,0,2132
0.399886,0,0,0,1967
0.401402,0,0,0,1966
0.402954,0,0,0,1966
0.404508,0,0,0,1931
0.406062,0,0,0,1966
0.407613,0,0,0,1923
0.409182,0,0,0,1968
0.410734,0,0,0,1990
0.412331,0,0,0,2068
0.413884,0,0,0,2171
0.415435,0,0,0,1927
0.416953,0,0,0,2067
0.418466,0,0,0,1967
0.419897,0,0,0,1927
0.421420,0,0,0,1919
0.422972,0,0,0,1927
0.424526,0,0,0,2066
0.426080,0,0,0,1927
0.427631,0,0,0,1967
0.429234,0,0,0,2104
0.430799,0,0,0,2069
0.432353,0,0,0,1966
0.433907,0,0,0,1966
0.435457,0,0,0,2101
0.437014,0,0,0,2302
0.438565,0,0,0,1926
0.440119,0,0,0,1955
0.441686,0,0,0,1963
0.443237,0,0,0,1928
0.444791,0,0,0,1919
0.446335,0,0,0,2075
0.447993,0,0,0,2026
0.449543,0,0,0,1927
0.451091,0,0,0,2008
0.452529,0,0,0,1967
0.454058,0,0,0,1993
0.455610,0,0,0,1926
0.457161,0,0,0,1949
0.458701,0,0,0,1991
0.460152,0,0,0,1926
0.461542,0,0,0,1924
0.462935,0,0,0,1923
0.464406,0,0,0,1970
0.465840,0,0,0,1924
0.467221,0,0,0,1924
0.468604,0,0,0,1926
0.469990,0,0,0,1968
0.471374,0,0,0,2008
0.472757,0,0,0,1929
0.474279,0,0,0,1941
0.475704,0,0,0,2004
0.477282,0,0,0,2033
0.478834,0,0,0,1987
0.480388,0,0,0,1929
0.481933,0,0,0,1925
0.483475,0,0,0,2080
0.485102,0,0,0,2107
0.486693,0,0,0,2003
0.488246,0,0,0,1966
0.489798,0,0,0,1923
0.491349,0,0,0,2015
0.492913,0,0,0,2120
0.494464,0,0,0,1965
0.496033,0,0,0,1998
0.497585,0,0,0,1923
0.499135,0,0,0,2135
0.500686,0,0,0,1987
0.502249,0,0,0,1967
0.503802,0,0,0,1948
0.505356,0,0,0,1964
0.506917,0,0,0,1926
0.508517,0,0,0,1941
0.510069,0,0,0,1920
0.511619,0,0,0,1927
0.513178,0,0,0,1963
0.514727,0,0,0,1965
0.516281,0,0,0,1966
0.517722,0,0,0,2011
0.519248,0,0,0,1982
0.520801,0,0,0,1941
0.522355,0,0,0,2007
0.523954,0,0,0,2026
0.525507,0,0,0,1964
0.527059,0,0,0,1964
0.528625,0,0,0,1926
0.530178,0,0,0,1968
0.531730,0,0,0,1925
0.533337,0,0,0,2208
0.534729,0,0,0,1930
0.536250,0,0,0,1983
0.537804,0,0,0,1965
0.539366,0,0,0,2055
0.540920,0,0,0,1927
0.542473,0,0,0,1926
0.544028,0,0,0,1966
0.545571,0,0,0,1968
0.547114,0,0,0,1965
0.548533,0,0,0,1997
0.550062,0,0,0,1929
0.551604,0,0,0,1968
0.553222,0,0,0,1996
0.554774,0,0,0,2006
0.556371,0,0,0,2096
0.557925,0,0,0,1999
0.559476,0,0,0,1989
0.561046,0,0,0,1928
0.562597,0,0,0,1986
0.564152,0,0,0,1926
0.565706,0,0,0,2005
0.567258,0,0,0,1922
0.568811,0,0,0,2096
0.570364,0,0,0,2006
0.571973,0,0,0,1928
0.573526,0,0,0,1962
0.575077,0,0,0,1961
0.576630,0,0,0,1925
0.578184,0,0,0,1981
0.579733,0,0,0,1964
0.581341,0,0,0,2060
0.582735,0,0,0,1927
0.584118,0,0,0,1925
0.585634,0,0,0,1988
0.587183,0,0,0,1961
0.588736,0,0,0,2071
0.590287,0,0,0,1964
0.591839,0,0,0,1968
0.593403,0,0,0,1923
0.594953,0,0,0,1952
0.596505,0,0,0,1963
0.598057,0,0,0,1967
0.599607,0,0,0,1973
0.601162,0,0,0,1971
0.602712,0,0,0,1962
0.604194,0,0,0,1907
0.605757,0,0,0,1867
0.607306,0,0,0,1899
0.608857,0,0,0,1924
0.610410,0,0,0,1868
0.611962,0,0,0,1995
0.613513,0,0,0,1864
0.615076,0,0,0,1903
0.616628,0,0,0,1919
0.618178,0,0,0,1898
0.619728,0,0,0,1901
0.621259,0,0,0,1867
0.622651,0,0,0,1900
0.624171,0,0,0,1997
0.625733,0,0,0,1894
0.627285,0,0,0,1890
0.628837,0,0,0,1904
0.630388,0,0,0,1904
0.631942,0,0,0,1902
0.633493,0,0,0,1926
0.635043,0,0,0,1902
0.636612,0,0,0,1904
0.638161,0,0,0,1902
0.639710,0,0,0,1902
0.641308,0,0,0,1829
0.642857,0,0,0,1899
0.644410,0,0,0,1900
0.645963,0,0,0,1899
0.647525,0,0,0,1899
0.649080,0,0,0,1900
0.650629,0,0,0,1958
0.652225,0,0,0,2049
0.653697,0,0,0,1991
0.655089,0,0,0,1981
0.656475,0,0,0,1937
0.658004,0,0,0,1908
0.659556,0,0,0,1926
0.661114,0,0,0,1898
0.662666,0,0,0,1900
0.664221,0,0,0,1982
0.665776,0,0,0,1884
0.667327,0,0,0,1902
0.668763,0,0,0,1930
0.670289,0,0,0,1928
0.671845,0,0,0,1901
0.673398,0,0,0,1873
0.674950,0,0,0,1904
0.676505,0,0,0,1905
0.678059,0,0,0,1965
0.679622,0,0,0,1865
0.681181,0,0,0,1901
0.682733,0,0,0,1868
0.684330,0,0,0,1900
0.685885,0,0,0,1900
0.687435,0,0,0,1900
0.689051,0,0,0,1903
0.690614,0,0,0,2040
0.692170,0,0,0,1886
0.693725,0,0,0,1903
0.695278,0,0,0,1899
0.696831,0,0,0,1906
0.698385,0,0,0,1902
0.699983,0,0,0,1900
0.701550,0,0,0,1899
0.703102,0,0,0,1863
0.704655,0,0,0,1901
0.706208,0,0,0,1879
0.707843,0,0,0,1937
0.709262,0,0,0,1900
0.710653,0,0,0,1946
0.712184,0,0,0,1864
0.713738,0,0,0,1902
0.715290,0,0,0,1867
0.716846,0,0,0,1899
0.718399,0,0,0,1966
0.719955,0,0,0,1862
0.721509,0,0,0,1899
0.723074,0,0,0,1900
0.724629,0,0,0,1866
0.726183,0,0,0,1830
0.727734,0,0,0,1898
0.729308,0,0,0,1966
0.730860,0,0,0,1906
0.732458,0,0,0,1902
0.734026,0,0,0,1899
0.735578,0,0,0,1904
0.737133,0,0,0,1934
0.738685,0,0,0,1873
0.740241,0,0,0,1868
0.741794,0,0,0,1901
0.743346,0,0,0,1902
0.744780,0,0,0,1902
0.746306,0,0,0,2141
0.747905,0,0,0,1901
0.749458,0,0,0,1901
0.751010,0,0,0,1933
0.752567,0,0,0,1868
0.754120,0,0,0,1902
0.755686,0,0,0,2001
0.757238,0,0,0,1900
0.758780,0,0,0,2042
0.760197,0,0,0,1891
0.761720,0,0,0,1864
0.763271,0,0,0,1956
0.764824,0,0,0,2022
0.766388,0,0,0,1923
0.767942,0,0,0,1864
0.769493,0,0,0,1906
0.771046,0,0,0,1867
0.772598,0,0,0,1903
0.774150,0,0,0,1901
0.775714,0,0,0,1899
0.777144,0,0,0,1867
0.778672,0,0,0,1902
0.780269,0,0,0,1920
0.781821,0,0,0,2045
0.783370,0,0,0,1900
0.784922,0,0,0,1903
0.786474,0,0,0,2107
0.788040,0,0,0,1831
0.789592,0,0,0,1862
0.791142,0,0,0,1867
0.792693,0,0,0,1902
0.794246,0,0,0,2003
0.795842,0,0,0,1901
0.797394,0,0,0,1876
0.798958,0,0,0,1899
0.800509,0,0,0,2016
0.802060,0,0,0,1900
0.803486,0,0,0,1926
0.805016,0,0,0,1901
0.806566,0,0,0,1888
0.808120,0,0,0,1866
0.809685,0,0,0,1888
0.811236,0,0,0,1868
0.812790,0,0,0,1902
0.814343,0,0,0,1910
0.815896,0,0,0,1904
0.817449,0,0,0,1863
0.819000,0,0,0,1901
0.820569,0,0,0,1867
0.822297,0,0,0,1899
0.823823,0,0,0,1903
0.825357,0,0,0,1899
0.826752,0,0,0,2001
0.828183,0,0,0,1901
0.829569,0,0,0,1897
0.831030,0,0,0,1954
0.832417,0,0,0,1904
0.833802,0,0,0,1866
0.835318,0,0,0,1908
0.836870,0,0,0,1901
0.838421,0,0,0,1901
0.839975,0,0,0,1899
0.841539,0,0,0,1901
0.843089,0,0,0,1925
0.844642,0,0,0,1900
0.846195,0,0,0,1901
0.847811,0,0,0,1871
0.849302,0,0,0,2028
0.850823,0,0,0,1929
0.852389,0,0,0,1864
0.853818,0,0,0,1922
0.855347,0,0,0,1903
0.856900,0,0,0,1899
0.858455,0,0,0,2040
0.860054,0,0,0,1928
0.861599,0,0,0,1901
0.863155,0,0,0,1900
0.864576,0,0,0,2051
0.866100,0,0,0,2027
0.867653,0,0,0,1907
0.869213,0,0,0,2047
0.870761,0,0,0,2001
0.872315,0,0,0,1865
0.873879,0,0,0,1941
0.875431,0,0,0,1867
0.877073,0,0,0,1902
0.878626,0,0,0,2010
0.880182,0,0,0,1901
0.881736,0,0,0,1905
0.883289,0,0,0,1925
0.884856,0,0,0,1902
0.886411,0,0,0,1922
0.889512,0,0,0,1904
0.891211,0,0,0,2011
0.892656,0,0,0,1904
0.894048,0,0,0,1863
0.895462,0,0,0,1862
0.896911,0,0,0,1901
0.898298,0,0,0,1900
0.899820,0,0,0,1902
0.901374,0,0,0,1997
0.902926,0,0,0,1901
0.904483,0,0,0,1866
0.906049,0,0,0,2026
0.907602,0,0,0,1977
0.909207,0,0,0,1877
0.910760,0,0,0,1880
0.912315,0,0,0,1901
0.913870,0,0,0,1862
0.915424,0,0,0,1901
0.916941,0,0,0,1899
0.918466,0,0,0,1863
0.920021,0,0,0,1903
0.921576,0,0,0,1893
0.923165,0,0,0,1901
0.924721,0,0,0,1902
0.926276,0,0,0,1898
0.927714,0,0,0,1992
0.929235,0,0,0,1763
0.930778,0,0,0,1844
0.932195,0,0,0,1770
0.933719,0,0,0,1767
0.935270,0,0,0,1789
0.936823,0,0,0,1772
0.938388,0,0,0,1775
0.939987,0,0,0,1772
0.941540,0,0,0,1769
0.943093,0,0,0,1770
0.944645,0,0,0,1857
0.946197,0,0,0,1769
0.947623,0,0,0,1804
0.949169,0,0,0,1881
0.950721,0,0,0,1775
0.952276,0,0,0,1766
0.953829,0,0,0,1768
0.955381,0,0,0,1770
0.956805,0,0,0,1805
0.958329,0,0,0,1774
0.959898,0,0,0,1768
0.961453,0,0,0,1771
0.963005,0,0,0,1773
0.964560,0,0,0,1959
0.966106,0,0,0,1859
0.967648,0,0,0,1763
0.969230,0,0,0,1769
0.970665,0,0,0,1888
0.972235,0,0,0,1885
0.973789,0,0,0,1886
0.975341,0,0,0,1903
0.976913,0,0,0,1889
0.978464,0,0,0,1884
0.979896,0,0,0,1890
0.981438,0,0,0,1922
0.982990,0,0,0,1982
0.984547,0,0,0,1881
0.986102,0,0,0,1885
0.987655,0,0,0,1888
0.989260,0,0,0,1989
0.991594,0,0,0,1962
0.993157,0,0,0,1894
0.994542,0,0,0,1887
0.996034,0,0,0,1893
0.997464,0,0,0,1890
0.998851,0,0,0,2027
1.000324,0,0,0,2084
1.001890,0,0,0,1911
1.003443,0,0,0,1884
1.005044,0,0,0,1893
1.006597,0,0,0,1888
1.008152,0,0,0,1890
1.009706,0,0,0,1889
1.011258,0,0,0,1883
1.012825,0,0,0,1883
1.014379,0,0,0,1886
1.015935,0,0,0,1900
1.017361,0,0,0,1886
1.018885,0,0,0,1894
1.020483,0,0,0,1882
1.022037,0,0,0,1880
1.023474,0,0,0,2052
1.025090,0,0,0,2042
1.026644,0,0,0,2046
1.028201,0,0,0,2039
1.029761,0,0,0,2039
1.031315,0,0,0,2037
1.032871,0,0,0,2038
1.034440,0,0,0,2044
1.036045,0,0,0,2046
1.037601,0,0,0,2040
1.039162,0,0,0,2040
1.040718,0,0,0,2038
1.042274,0,0,0,2040
1.043833,0,0,0,2039
1.045403,0,0,0,2042
1.046958,0,0,0,2074
1.048515,0,0,0,2077
1.050072,0,0,0,2041
1.051627,0,0,0,2041
1.053241,0,0,0,2040
1.054756,0,0,0,2043
1.056173,0,0,0,2041
1.057694,0,0,0,2036
1.059135,0,0,0,2040
1.060535,0,0,0,2037
1.061932,0,0,0,2041
1.063324,0,0,0,2038
1.064714,0,0,0,2074
1.066136,0,0,0,2037
1.068036,0,0,0,2051
1.070783,0,0,0,2045
1.072169,0,0,0,2060
1.073553,0,0,0,2065
1.074936,0,0,0,2046
1.076321,0,0,0,2032
1.077719,0,0,0,2095
1.079240,0,0,0,2289
1.080796,0,0,0,2102
1.082352,0,0,0,2090
1.083954,0,0,0,2094
1.085511,0,0,0,2092
1.087065,0,0,0,2120
1.088635,0,0,0,2097
1.090191,0,0,0,2092
1.091813,0,0,0,2095
1.093434,0,0,0,2220
1.094988,0,0,0,2095
1.096555,0,0,0,2093
1.098111,0,0,0,2089
1.099676,0,0,0,2098
1.101285,0,0,0,2341
1.107807,0,0,0,2096
1.109333,0,0,0,2093
1.110866,0,0,0,2197
1.112286,0,0,0,2090
1.113803,0,0,0,2093
1.115349,0,0,0,2094
1.116774,0,0,0,2092
1.118170,0,0,0,2091
1.119561,0,0,0,2096
1.120977,0,0,0,2229
1.122364,0,0,0,2090
1.123879,0,0,0,2094
1.125268,0,0,0,2166
1.126614,0,0,0,2093
1.127957,0,0,0,2100
1.129297,0,0,0,2090
1.130638,0,0,0,2180
1.132129,0,0,0,2101
1.133699,0,0,0,2095
1.135253,0,0,0,2094
1.136810,0,0,0,2094
1.138366,0,0,0,2094
1.139925,0,0,0,2180
1.141481,0,0,0,2093
1.142928,0,0,0,2107
1.144329,0,0,0,2092
1.145722,0,0,0,2091
1.147111,0,0,0,2166
1.148547,0,0,0,2155
1.149937,0,0,0,2091
1.151324,0,0,0,2089
1.152847,0,0,0,2085
1.154288,0,0,0,2099
1.155817,0,0,0,2095
1.157374,0,0,0,2090
1.158928,0,0,0,2103
1.160486,0,0,0,2090
1.162044,0,0,0,2095
1.163718,0,0,0,2087
1.165353,0,0,0,2089
1.166757,0,0,0,2102
1.168154,0,0,0,2209
1.169546,0,0,0,2124
1.170935,0,0,0,2094
1.172326,0,0,0,2095
1.173837,0,0,0,2090
1.175380,0,0,0,2092
1.176816,0,0,0,2093
1.178342,0,0,0,2098
1.179942,0,0,0,2099
1.181499,0,0,0,2093
1.183052,0,0,0,2092
1.184607,0,0,0,2093
1.186163,0,0,0,2094
1.187728,0,0,0,2187
1.189312,0,0,0,2090
1.190865,0,0,0,2091
1.192423,0,0,0,2098
1.193978,0,0,0,2198
1.195532,0,0,0,2092
1.197138,0,0,0,2090
1.198705,0,0,0,2118
1.200262,0,0,0,2087
1.201818,0,0,0,2155
1.203371,0,0,0,2092
1.204927,0,0,0,2091
1.206482,0,0,0,2096
1.208039,0,0,0,2110
1.209480,0,0,0,1662
1.211002,0,0,0,1769
1.212600,0,0,0,1662
1.214152,0,0,0,1662
1.215702,0,0,0,1662
1.217119,0,0,0,1663
1.218640,0,0,0,1677
1.220203,0,0,0,1663
1.221699,0,0,0,1674
1.223095,0,0,0,1686
1.224480,0,0,0,1663
1.225859,0,0,0,1661
1.227236,0,0,0,1705
1.228615,0,0,0,1660
1.229993,0,0,0,1671
1.231383,0,0,0,1668
1.232762,0,0,0,1753
1.234139,0,0,0,1661
1.235515,0,0,0,1750
1.236916,0,0,0,1681
1.238293,0,0,0,1698
1.239726,0,0,0,1813
1.241118,0,0,0,1677
1.242504,0,0,0,1803
1.244102,0,0,0,1767
1.245723,0,0,0,1907
1.247227,0,0,0,1785
1.248686,0,0,0,1765
1.250059,0,0,0,1768
1.251420,0,0,0,1766
1.252788,0,0,0,1766
1.254149,0,0,0,1768
1.255510,0,0,0,1768
1.256934,0,0,0,1857
1.258291,0,0,0,1783
1.259957,0,0,0,1767
1.261633,0,0,0,1762
1.263035,0,0,0,1769
1.264419,0,0,0,1765
1.265928,0,0,0,1766
1.267472,0,0,0,1764
1.269129,0,0,0,1772
1.270672,0,0,0,1764
1.272094,0,0,0,1780
1.273631,0,0,0,1766
1.275184,0,0,0,1764
1.276742,0,0,0,1816
1.278287,0,0,0,1772
1.279949,0,0,0,1793
1.281501,0,0,0,1770
1.283054,0,0,0,1768
1.284620,0,0,0,1768
1.286174,0,0,0,1765
1.287725,0,0,0,1768
1.289333,0,0,0,1899
1.290886,0,0,0,1844
1.292485,0,0,0,1768
1.294040,0,0,0,1768
1.295478,0,0,0,1915
1.297008,0,0,0,1940
1.299096,0,0,0,2054
1.300647,0,0,0,1928
1.302120,0,0,0,1909
1.303518,0,0,0,1905
1.304968,0,0,0,1916
1.306370,0,0,0,1910
1.307806,0,0,0,2007
1.309194,0,0,0,1913
1.310746,0,0,0,1946
1.312191,0,0,0,1937
1.313618,0,0,0,1907
1.315011,0,0,0,1908
1.316417,0,0,0,1924
1.317809,0,0,0,1911
1.319879,0,0,0,1932
1.321669,0,0,0,2208
1.323158,0,0,0,1928
1.324552,0,0,0,1911
1.325936,0,0,0,1911
1.327336,0,0,0,1943
1.328721,0,0,0,1975
1.330105,0,0,0,1908
1.331487,0,0,0,1914
1.333047,0,0,0,1910
1.334593,0,0,0,2007
1.336013,0,0,0,1911
1.337541,0,0,0,2040
1.339087,0,0,0,1911
1.340507,0,0,0,1912
1.342024,0,0,0,2093
1.343570,0,0,0,1912
1.345022,0,0,0,1911
1.346411,0,0,0,1906
1.347828,0,0,0,1960
1.349354,0,0,0,1959
1.350910,0,0,0,1960
1.352468,0,0,0,1956
1.354027,0,0,0,1961
1.355583,0,0,0,1958
1.357191,0,0,0,1962
1.358761,0,0,0,1960
1.360320,0,0,0,1991
1.361878,0,0,0,1961
1.363435,0,0,0,1961
1.365084,0,0,0,1955
1.366640,0,0,0,2048
1.368200,0,0,0,2067
1.369771,0,0,0,1960
1.371327,0,0,0,1960
1.372886,0,0,0,1955
1.374444,0,0,0,1962
1.376003,0,0,0,1956
1.377560,0,0,0,1958
1.379116,0,0,0,2005
1.380687,0,0,0,1961
1.382236,0,0,0,1962
1.383903,0,0,0,1959
1.385306,0,0,0,1957
1.386703,0,0,0,2045
1.388273,0,0,0,1962
1.389832,0,0,0,1955
1.391400,0,0,0,1958
1.393009,0,0,0,1965
1.394566,0,0,0,2053
1.396126,0,0,0,1964
1.397684,0,0,0,1960
1.399239,0,0,0,1954
1.400798,0,0,0,1956
1.402368,0,0,0,1956
1.403969,0,0,0,1958
1.405528,0,0,0,1958
1.407083,0,0,0,1955
1.408641,0,0,0,1959
1.410200,0,0,0,1959
1.411819,0,0,0,1978
1.413342,0,0,0,2047
1.414897,0,0,0,1959
1.416457,0,0,0,1958
1.418015,0,0,0,1958
1.419571,0,0,0,1970
1.421128,0,0,0,2070
1.422683,0,0,0,1960
1.424256,0,0,0,1961
1.425813,0,0,0,1958
1.427368,0,0,0,1964
1.428925,0,0,0,1956
1.430483,0,0,0,1957
1.432056,0,0,0,1964
1.433614,0,0,0,1964
1.435182,0,0,0,1961
1.436741,0,0,0,1959
1.438299,0,0,0,1962
1.439858,0,0,0,1954
1.441406,0,0,0,1961
1.442954,0,0,0,1956
1.444377,0,0,0,1962
1.445912,0,0,0,1957
1.447468,0,0,0,1959
1.449028,0,0,0,1960
1.450581,0,0,0,1960
1.452182,0,0,0,2096
1.453737,0,0,0,1960
1.455177,0,0,0,1954
1.456722,0,0,0,2051
1.458279,0,0,0,1961
1.459838,0,0,0,1960
1.461395,0,0,0,2017
1.462949,0,0,0,2009
1.464506,0,0,0,1960
1.466063,0,0,0,1959
1.467630,0,0,0,2110
1.469239,0,0,0,1989
1.470794,0,0,0,1955
1.472352,0,0,0,1965
1.473908,0,0,0,1959
1.475462,0,0,0,1959
1.476982,0,0,0,1956
1.478390,0,0,0,1718
1.479919,0,0,0,1716
1.481477,0,0,0,1783
1.483032,0,0,0,1806
1.484591,0,0,0,1718
1.486139,0,0,0,1722
1.487685,0,0,0,1785
1.489281,0,0,0,1738
1.490837,0,0,0,1801
1.492397,0,0,0,1724
1.493955,0,0,0,1725
1.495511,0,0,0,1723
1.497073,0,0,0,1716
1.498628,0,0,0,1717
