elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
1.108154,0,354815,3698,2559
1.109539,0,392237,4097,2573
1.110965,0,377862,3932,2572
1.112408,0,387143,4061,2667
1.113802,0,361677,3764,2664
1.115202,0,342833,3901,2123
1.116589,0,333430,3753,2115
1.117978,0,334361,3763,2126
1.119500,0,339788,3827,2122
1.120950,0,330749,3728,2137
1.122700,0,388208,4378,2122
1.124156,0,333231,3751,2129
1.125554,0,330130,3715,2117
1.126936,0,329631,3709,2125
1.128392,0,354285,3994,2125
1.129804,0,330112,3715,2123
1.131185,0,329781,3711,2124
1.132606,0,339219,3821,2123
1.134026,0,329923,3713,2119
1.135539,0,336351,3787,2114
1.137166,0,403842,4567,2234
1.138772,0,339575,3824,2230
1.140316,0,338602,3813,2224
1.141739,0,334731,3769,2236
1.143265,0,344564,3881,2281
1.144820,0,388776,4391,2286
1.146432,0,344766,3884,2242
1.147998,0,341858,3851,2227
1.149556,0,344013,3876,2229
1.151113,0,342554,3859,2235
1.152668,0,342786,3860,2228
1.154349,0,423679,4794,2224
1.155903,0,342802,3862,2225
1.157462,0,342964,3864,2231
1.159030,0,343387,3869,2238
1.160586,0,343146,3866,2229
1.162143,0,341337,3845,2223
1.163699,0,342954,3864,2227
1.165257,0,339579,3824,2238
1.166804,0,338522,3812,2229
1.168348,0,338268,3809,2226
1.169781,0,334124,3760,2227
1.171308,0,341918,3851,2230
1.172862,0,347000,3909,2232
1.174423,0,341646,3848,2347
1.175977,0,342788,3859,2228
1.177534,0,345147,3890,2232
1.179091,0,342926,3863,2225
1.180658,0,342718,3861,2238
1.182163,0,333378,3754,2229
1.183686,0,342154,3855,2233
1.185288,0,343384,3867,2230
1.186844,0,342229,3854,2223
1.188398,0,344368,3880,2231
1.189955,0,343334,3867,2232
1.191397,0,334044,3761,2373
1.192926,0,349086,3933,2363
1.194491,0,344163,3877,2369
1.196048,0,343418,3869,2372
1.197609,0,343061,3865,2372
1.199168,0,343034,3863,2367
1.200726,0,382354,4319,2373
1.202347,0,345925,3897,2374
1.203906,0,343733,3872,2363
1.205470,0,342881,3863,2377
1.207030,0,343474,3868,2439
