elapsed_s,PC_US_STALL_CYCLES_COMPUTE_GFX,PC_US_STALL_CYCLES_GFX_COMPUTE,PC_US_PREDRAW_STALLS,PC_US_DP0_INPUT_STALLS,PC_US_DP1_INPUT_STALLS,PC_US_BR_STALLS_BV_WORKLOAD,PC_US_BV_STALLS_BR_WORKLOAD,PC_US_PASSPAIR_STALL
0.001380,0,0,0,0,0,0,0,0
0.002971,0,0,0,0,0,0,0,0
0.004481,0,0,0,0,0,0,0,0
0.006115,0,0,0,0,0,0,0,0
0.007628,0,0,0,0,0,0,0,0
0.009184,0,0,0,0,0,0,0,0
0.010662,0,0,0,0,0,0,0,0
0.012138,0,0,0,0,0,0,0,0
0.013612,0,0,0,0,0,0,0,0
0.015090,0,0,0,0,0,0,0,0
0.016643,0,0,0,0,0,0,0,0
0.018326,0,0,0,0,0,0,0,0
0.019809,0,0,0,0,0,0,0,0
0.021269,0,0,0,0,0,0,0,0
0.022729,0,0,0,0,0,0,0,0
0.024188,0,0,0,0,0,0,0,0
0.025698,0,0,0,0,0,0,0,0
0.027122,0,0,0,0,0,0,0,0
0.028545,0,0,0,0,0,0,0,0
0.030055,0,0,0,0,0,0,0,0
0.031477,0,0,0,0,0,0,0,0
0.032904,0,0,0,0,0,0,0,0
0.034262,0,0,0,0,0,0,0,0
0.035660,0,0,0,0,0,0,0,0
0.037016,0,0,0,0,0,0,0,0
0.038382,0,0,0,0,0,0,0,0
0.039745,0,0,0,0,0,0,0,0
0.041210,0,0,0,0,0,0,0,0
0.042819,0,0,0,0,0,0,0,0
0.044251,0,0,0,0,0,0,0,0
0.045631,0,0,0,0,0,0,0,0
0.047005,0,0,0,0,0,0,0,0
0.048379,0,0,0,0,0,0,0,0
0.049747,0,0,0,0,0,0,0,0
0.051089,0,0,0,0,0,0,0,0
0.052437,0,0,0,0,0,0,0,0
0.053770,0,0,0,0,0,0,0,0
0.055115,0,0,0,0,0,0,0,0
0.056454,0,0,0,0,0,0,0,0
0.058473,0,0,0,0,0,0,0,0
0.059989,0,0,0,0,0,0,0,0
0.061414,0,0,0,0,0,0,0,0
0.062845,0,0,0,0,0,0,0,0
0.064255,0,0,0,0,0,0,0,0
0.066104,0,0,0,0,0,0,0,0
0.067633,0,0,0,0,0,0,0,0
0.069089,0,0,0,0,0,0,0,0
0.070573,0,0,0,0,0,0,0,0
0.072130,0,0,0,0,0,0,0,0
0.073500,0,0,0,0,0,0,0,0
0.075216,0,0,0,0,0,0,0,0
0.076920,0,0,0,0,0,0,0,0
0.078568,0,0,0,0,0,0,0,0
0.080147,0,0,0,0,0,0,0,0
0.082023,0,0,0,0,0,0,0,0
0.083460,0,0,0,0,0,0,0,0
0.084867,0,0,0,0,0,0,0,0
0.086312,0,0,0,0,0,0,0,0
0.087733,0,0,0,0,0,0,0,0
0.089167,362963,0,0,0,0,0,0,0
0.090607,654916,0,0,0,0,0,0,0
0.091822,552423,0,0,0,0,0,0,0
0.093189,1136755,0,0,0,0,0,0,0
0.094715,1237071,0,0,0,0,0,0,0
0.096023,1082621,0,0,0,0,0,0,0
0.097303,1037812,0,0,0,0,0,0,0
0.098535,1031072,0,0,0,0,0,0,0
0.099806,1036821,0,0,0,0,0,0,0
0.101057,1027976,0,0,0,0,0,0,0
0.102311,1017830,0,0,0,0,0,0,0
0.103543,678557,0,0,0,0,0,0,0
0.104846,0,0,0,0,0,0,0,0
0.365656,0,0,0,0,0,0,0,0
0.373201,0,0,0,0,0,0,0,0
0.374676,0,0,0,0,0,0,0,0
0.376027,0,0,0,0,0,0,0,0
0.377489,0,0,0,0,0,0,0,0
0.378840,0,0,0,0,0,0,0,0
0.380191,0,0,0,0,0,0,0,0
0.381579,0,0,0,0,0,0,0,0
0.383020,0,0,0,0,0,0,0,0
0.384498,0,0,0,0,0,0,0,0
