elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.492538,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.494145,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.496294,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.499618,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.501043,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.502444,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.503840,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.505236,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.506651,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.508067,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.509650,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.511351,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.512945,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.514420,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.515907,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.517351,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.518794,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.520247,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.521725,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.523168,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.524736,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.526344,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.527947,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.529551,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.531289,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.532891,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.534497,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.536102,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.537749,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.539359,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.540962,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.542582,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.544177,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.545812,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.547386,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.548962,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.550566,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.552172,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.553830,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.555440,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.557042,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.558649,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.560253,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.561860,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.563356,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.564807,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.566242,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.567676,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.569109,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.570536,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.571940,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.573344,0,0,36,1,259,0,0,0,0,0,0,0,0,0
0.574748,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.576159,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.577563,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.578989,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.580374,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.581759,0,0,34,1,239,0,0,0,0,0,0,0,0,0
0.583148,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.584533,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.585918,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.587315,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.588717,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.590117,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.591517,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.592917,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.594341,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.595732,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.597129,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.598551,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.599954,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.601354,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.602757,0,0,36,1,263,0,0,0,0,0,0,0,0,0
0.604203,0,0,36,1,251,0,0,0,0,0,0,0,0,0
