elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.133411,0,0,0,0,0,487578,487580,487562,487648,487666,487681,487665,487662,487646
0.135016,0,0,0,0,0,489699,489755,489770,489687,489680,489679,489694,489781,489781
0.136621,0,0,0,0,0,481236,481262,481261,481343,481347,481330,481330,481242,481256
0.138229,0,0,0,0,0,481249,481165,481192,481104,481102,481101,481082,481081,481094
0.139707,0,0,0,0,0,477081,477092,477064,477062,477063,477133,477149,477219,477204
0.141285,0,0,0,0,0,484584,484583,484593,484597,484590,484534,484533,484445,484444
0.142887,0,0,0,0,0,483808,483807,483805,483804,483793,483787,483803,483889,483888
0.144541,0,0,0,0,0,484633,484616,484588,484587,484602,484617,484598,484526,484527
0.146144,0,0,0,0,0,493609,493659,493685,493684,493677,493648,493632,493630,493615
0.147696,0,0,0,0,0,495963,495928,495910,495998,496003,496013,496011,496000,495993
0.149348,0,0,0,0,0,483278,483337,483343,483248,483245,483250,483261,483261,483277
0.150948,0,0,0,0,0,452292,452214,452222,452314,452315,452326,542427,540412,540395
0.152484,0,0,0,0,0,564619,564618,564636,564546,564599,564588,474545,476552,476567
0.153932,0,0,0,0,0,455913,455918,455884,455869,455796,455776,455808,455840,455841
0.155464,0,0,0,0,0,475270,475263,475295,475293,475309,475325,475230,475229,475228
0.156909,0,0,0,0,0,458571,458571,458570,458585,458656,458727,458731,458713,458711
0.158350,0,0,0,0,0,457516,457530,457494,457476,457387,457315,457282,457282,457281
0.159805,0,0,0,0,0,470364,470354,470369,470369,470385,470378,470410,470424,470423
0.161366,0,0,0,0,0,486511,486518,486524,486523,486605,486593,486591,486574,486556
0.162970,0,0,0,0,0,569310,569310,569287,569285,569185,584318,584318,585521,586121
0.164544,0,0,0,0,0,499527,499514,499591,499602,499598,484480,484480,483276,482674
0.166119,0,0,0,0,0,484387,484381,484319,484324,484340,484334,484332,484314,484330
0.167726,0,0,0,0,0,487069,487083,487071,487158,487154,487157,487140,487138,487126
0.169331,0,0,0,0,0,484544,484534,484560,484454,484452,484453,484467,484570,484563
0.170946,0,0,0,0,0,541757,541767,541739,541749,541753,541807,541806,541718,541717
0.172600,0,0,0,0,0,484568,484550,484548,484548,484548,484546,484546,484631,484630
0.174204,0,0,0,0,0,486933,486949,486976,486979,486962,486901,486898,486811,486843
0.175812,0,0,0,0,0,485323,485306,485305,485287,485285,485288,485284,485298,485281
0.177418,0,0,0,0,0,483846,483860,483826,483916,483930,483913,483917,483900,483898
0.179063,0,0,0,0,0,491405,491405,491404,491330,491330,491328,491320,491408,491408
0.180671,0,0,0,0,0,485235,485223,485222,485308,485307,485319,485308,485220,485219
0.182164,0,0,0,0,0,446186,445936,445686,445348,445100,444849,444632,444466,444216
0.183744,0,0,0,0,0,467174,467167,467156,467139,467137,467128,467105,467095,467094
0.185349,0,0,0,0,0,464351,464355,464363,464378,464360,464373,464363,464298,464297
0.186953,0,0,0,0,0,515349,515343,515349,515418,515427,515426,515493,515481,515471
0.188607,0,0,0,0,0,462773,462770,462769,462700,462700,462699,462630,462714,462724
0.190209,0,0,0,0,0,465030,465047,465056,465037,465027,465095,465109,465024,465021
0.191817,0,0,0,0,0,474561,474544,474533,474542,474555,474485,474479,474468,474468
0.193436,0,0,0,0,0,475238,475252,475262,475267,475261,475244,475248,475271,475281
0.195081,0,0,0,0,0,468622,468610,468584,468578,468583,468596,468579,468574,468563
0.196690,0,0,0,0,0,463957,463952,463965,463964,463963,463964,463973,463961,463959
0.198293,0,0,0,0,0,463695,463736,463735,463740,463723,463717,463706,463704,463704
0.199900,0,0,0,0,0,463825,463782,463779,463763,463778,463777,463860,463859,463857
0.201505,0,0,0,0,0,472472,472487,472500,472597,472595,472594,472523,472524,472522
0.203150,0,0,0,0,0,470971,470955,470941,470855,470840,470840,470824,470822,470821
0.204773,0,0,0,0,0,464694,464708,464707,464776,464774,464771,464760,464760,464760
0.206376,0,0,0,0,0,463385,463435,463451,463377,463392,463380,463406,463414,463414
0.207983,0,0,0,0,0,465132,465079,465077,465076,465076,465092,465060,465117,465114
0.209588,0,0,0,0,0,463902,463892,463861,463849,463831,463824,463839,463769,463770
0.211234,0,0,0,0,0,450621,450614,450638,450637,450636,450641,450654,450638,450636
0.212701,0,0,0,0,0,455831,455845,455829,455843,455859,455842,455836,455851,455850
0.214147,0,0,0,0,0,461617,461617,461605,461621,461603,461686,461674,461657,461656
0.215729,0,0,0,0,0,465653,465637,465668,465729,465729,465658,465674,465688,465687
0.217489,0,0,0,0,0,478846,478928,478910,478831,478840,478841,478841,478924,478923
0.219043,0,0,0,0,0,564840,564761,565568,566618,566616,566616,566623,566555,566555
0.220615,0,0,0,0,0,522141,522219,521395,520342,520347,520413,520397,520380,520368
0.222111,0,0,0,0,0,481105,481020,482028,482013,484012,483928,483932,485091,485493
0.223656,0,0,0,0,0,1064823,1064827,1063828,1063841,1061824,1061848,1061847,1060686,1060350
0.226451,0,0,0,0,0,480964,480973,480971,481113,481165,482483,483222,483220,483152
0.228071,0,0,0,0,0,483950,483965,488143,488272,488261,486941,486242,486299,486332
0.229640,0,0,0,0,0,471357,471351,467219,466997,467027,467041,467036,467034,467066
0.231073,0,0,0,0,0,446988,447596,451686,451207,451199,451215,451204,451189,451182
0.232479,0,0,0,0,0,458722,458132,454077,454562,454547,454545,454559,454570,454573
0.233875,0,0,0,0,0,464015,464000,463971,463969,463983,463967,463966,463963,463963
0.235369,0,0,0,0,0,451203,451173,451116,451055,451055,451028,450986,450931,450874
0.236878,0,0,0,0,0,450008,450004,450007,450093,450022,450016,450013,450013,450011
0.238315,0,0,0,0,0,431867,431871,431855,431764,431764,431768,431752,431752,431750
0.239753,0,0,0,0,0,440029,440021,440036,440040,440038,440032,440032,440022,440022
0.241323,0,0,0,0,0,463654,463727,463721,463720,463719,463791,463788,463880,463879
0.242926,0,0,0,0,0,577791,577718,577805,577799,606470,606610,606626,606625,612386
0.244671,0,0,0,0,0,495866,495863,495795,495793,467137,466911,466894,466794,461031
0.246273,0,0,0,0,0,464657,464674,464668,464657,464656,464665,464664,464762,464761
0.247894,0,0,0,0,0,458610,458593,458580,458579,458579,458568,458577,458482,458481
0.249490,0,0,0,0,0,458826,458840,458850,458949,458946,458945,458934,458969,458952
0.251128,0,0,0,0,0,610006,610005,609978,609961,609944,609944,609953,609916,609931
0.252745,0,0,0,0,0,464024,464022,464030,463962,463977,463987,463992,464068,464068
0.254319,0,0,0,0,0,464451,464436,464441,464518,464517,464521,464514,464435,464432
0.255926,0,0,0,0,0,465017,465015,465042,464946,464930,464996,465001,465022,465022
0.257529,0,0,0,0,0,463794,463794,463781,463890,463906,463821,463804,463802,463874
0.259187,0,0,0,0,0,468157,468171,468249,468237,468219,468219,468229,468217,468133
0.260795,0,0,0,0,0,463351,463334,463239,463223,463232,463246,463235,463236,463242
0.262398,0,0,0,0,0,464241,464255,464264,464179,464168,464166,464174,464172,464174
0.264004,0,0,0,0,0,464322,464311,464296,464395,464394,464379,464367,464350,464348
0.265608,0,0,0,0,0,463326,463336,463339,463332,463348,463347,463362,463362,463362
0.267253,0,0,0,0,0,418326,418377,418393,418393,418390,418415,418416,418429,418429
0.268879,0,0,0,0,0,463108,463055,463031,463020,463019,463006,463000,463001,462997
0.270494,0,0,0,0,0,461343,461353,461358,461288,461283,461284,461286,461284,461284
0.272099,0,0,0,0,0,463560,463532,463516,463598,463601,463678,463677,463675,463675
0.273703,0,0,0,0,0,464864,464931,464959,464954,464938,464842,464827,464841,464824
0.275351,0,0,0,0,0,466139,466101,466154,466159,466169,466184,466208,466183,466182
0.276954,0,0,0,0,0,457576,457544,457485,457483,457487,457480,457469,457478,457494
0.278555,0,0,0,0,0,462928,462927,462932,462842,462825,462814,462787,462853,462852
0.280159,0,0,0,0,0,462898,462913,462880,462979,463077,463092,463111,463044,463043
0.281775,0,0,0,0,0,474657,474647,474657,474628,474527,474526,474531,474554,474553
0.283423,0,0,0,0,0,465197,465189,465208,465134,465149,465132,465116,465090,465088
0.285028,0,0,0,0,0,463063,463077,463062,463051,463046,463061,463042,463116,463099
0.286629,0,0,0,0,0,473488,473487,473501,473612,473614,473608,473639,473548,473563
0.288158,0,0,0,0,0,454433,454433,454415,454313,454314,454317,454313,454326,454315
0.289602,0,0,0,0,0,458701,458742,458741,458729,458722,458722,458708,458694,458703
0.291082,0,0,0,0,0,458450,458407,458423,458422,458495,458489,458505,458534,458533
0.292527,0,0,0,0,0,458675,458658,458652,458651,458566,458569,458552,458535,458535
0.293960,0,0,0,0,0,432014,432020,431991,432016,432031,432024,432096,432095,432094
0.295397,0,0,0,0,0,436358,436355,436366,436354,436337,436327,436270,436269,436266
0.296833,0,0,0,0,0,433622,433648,433662,433662,433661,433671,433668,433708,433693
0.298267,0,0,0,0,0,425643,425615,425616,425614,425613,425684,425668,425611,425624
0.299692,0,0,0,0,0,434971,434587,434238,433927,433600,433155,432818,432453,432075
0.301098,0,0,0,0,0,428748,428731,428688,428620,428594,428576,428533,428532,428531
0.302500,0,0,0,0,0,430250,430249,430249,430247,430229,430243,430242,430242,430241
0.303911,0,0,0,0,0,436829,436833,436832,436826,436815,436799,436799,436799,436798
0.305315,0,0,0,0,0,428741,428740,428749,428754,428768,428766,428765,428763,428762
0.306745,0,0,0,0,0,475683,475473,475261,475008,474766,474530,474335,474134,473897
0.308177,0,0,0,0,0,426493,426449,426396,426390,426379,426388,426327,426290,426300
0.309563,0,0,0,0,0,416361,416377,416386,416441,416440,416428,416482,416465,416437
0.310948,0,0,0,0,0,417410,417409,417465,417408,417422,417433,417393,417403,417401
0.312388,0,0,0,0,0,417656,417648,417591,417609,417589,417577,417586,417606,417604
0.313773,0,0,0,0,0,416250,416250,416237,416222,416235,416234,416219,416202,416203
0.315193,0,0,0,0,0,413968,413353,412765,412159,411544,410923,410324,409708,409103
0.316515,0,0,0,0,0,400744,400754,400770,400812,400836,400867,400891,400944,400985
0.317811,0,0,0,0,0,502896,502895,502892,502860,502865,502874,502863,502829,502818
0.319213,0,0,0,0,0,501286,501274,501242,501230,501225,501198,501181,501170,501168
0.320612,0,0,0,0,0,493727,493727,493726,493724,493696,493696,493679,493661,493634
0.322011,0,0,0,0,0,500513,500537,500551,500551,500592,500606,500621,500646,500656
0.323433,0,0,0,0,0,438787,440114,441389,442659,443892,445150,446420,447685,448943
0.324829,0,0,0,0,0,440134,440066,440061,440080,440073,440073,440076,440071,440087
0.326238,0,0,0,0,0,469311,469451,469659,469778,470061,470255,470354,470605,470815
0.327641,0,0,0,0,0,458106,458263,458320,458388,458345,458543,458679,458551,458322
0.329039,0,0,0,0,0,452712,452417,452149,451954,451717,451322,451154,451027,451028
0.330429,0,0,0,0,0,452468,452466,452464,452453,452446,452447,452375,452373,452372
0.331836,0,0,0,0,0,522695,522652,522609,522552,522514,522463,522422,522354,522309
0.333341,0,0,0,0,0,444451,444461,444477,444642,444893,444892,444959,444963,444974
0.334798,0,0,0,0,0,454563,454745,454801,454642,454447,454604,454713,454949,455230
0.337179,0,0,0,0,0,468568,468369,468351,468355,468365,468212,468028,467817,467523
0.338634,0,0,0,0,0,450654,450669,450652,450746,450803,450813,450860,450955,451053
0.340078,0,0,0,0,0,441900,441883,441813,441719,441591,441574,441530,441401,441301
0.341517,0,0,0,0,0,436155,436159,436186,436184,436178,436182,436166,436181,436181
0.342971,0,0,0,0,0,888714,889523,888426,888458,889750,890490,890287,892909,891207
0.344583,0,0,0,0,0,444562,444605,444672,444754,444765,444106,442806,441808,441877
0.346024,0,0,0,0,0,463836,464033,464090,464032,463878,463794,463778,463677,463598
0.347463,0,0,0,0,0,428187,427963,427852,427709,427708,427818,427916,428047,428054
0.348917,0,0,0,0,0,448475,448456,448607,448664,448750,448904,448845,448754,448911
0.350353,0,0,0,0,0,428835,428850,428665,428613,428535,428268,428282,428325,428225
0.351788,0,0,0,0,0,459175,459175,459205,459198,459203,459212,459169,459058,458999
0.353259,0,0,0,0,0,571195,697985,560825,555327,698651,698872,434440,699339,375841
0.354554,0,0,0,0,0,744573,1008603,753125,758337,1008722,1008737,563925,1008772,484293
0.355990,0,0,0,0,0,452213,452212,452226,452165,452149,452165,452153,452152,452163
0.357439,0,0,0,0,0,487783,487860,487830,487916,487912,487921,488026,488054,488733
0.358881,0,0,0,0,0,457947,457989,458013,458195,458415,458635,458659,458909,458271
0.360333,0,0,0,0,0,474761,474657,474920,474742,474565,474416,474399,474338,474536
0.361774,0,0,0,0,0,459903,460209,460242,460457,460692,460901,461093,460959,460967
0.363261,0,0,0,0,0,460251,460073,459863,459701,459454,459375,459197,459215,459154
0.364834,0,0,0,0,0,456828,456801,456772,456657,456754,456635,456532,456546,456430
0.366273,0,0,0,0,0,457549,457443,457385,457340,457208,457120,457102,456968,456878
0.367741,0,0,0,0,0,468422,468404,468390,468387,468385,468351,468356,468367,468384
0.369175,0,0,0,0,0,454055,454071,454069,454070,454069,454849,455417,455416,461178
0.370622,0,0,0,0,0,463146,463206,463216,463214,463228,462453,461876,461876,456111
0.372054,0,0,0,0,0,468310,468303,468275,468290,468274,468272,468272,468303,468269
0.373485,0,0,0,0,0,465603,465547,465546,465539,465555,465538,465525,465475,465490
0.374915,0,0,0,0,0,466326,466326,466395,466400,466383,466381,466379,466394,466394
0.376438,0,0,0,0,0,467520,467519,467491,468284,468281,468309,468298,471081,471669
0.377874,0,0,0,0,0,483063,483050,483032,482237,482238,482209,482230,479445,478855
0.379420,0,0,0,0,0,465977,465987,465975,465985,466000,466010,466015,466013,466013
0.381131,0,0,0,0,0,470093,470080,470091,470063,470062,470050,470033,470032,470031
0.382564,0,0,0,0,0,450086,450085,450084,450101,450084,450093,450091,450081,450080
0.383998,0,0,0,0,0,468227,468238,468226,468208,468222,468222,468221,468231,468245
0.385432,0,0,0,0,0,468679,468668,468650,468648,468630,468618,468617,468615,468581
0.386866,0,0,0,0,0,507360,507353,507368,507455,507471,507470,507479,507494,507495
0.388334,0,0,0,0,0,469671,469671,469698,469609,469610,469625,469624,469595,469610
0.389769,0,0,0,0,0,451016,451030,451011,451010,451008,451007,450997,451008,451007
0.391211,0,0,0,0,0,524021,524008,523992,524007,524007,524001,524014,523997,523996
0.393132,0,0,0,0,0,468681,468675,468679,468662,468731,468730,468731,468746,468728
0.394567,0,0,0,0,0,469607,469612,469622,469621,469549,469548,469529,469545,469561
0.396004,0,0,0,0,0,458889,458899,458887,458885,458877,458864,458865,458848,458846
0.397445,0,0,0,0,0,457141,457201,457184,457202,457191,457202,457217,457215,457213
0.398885,0,0,0,0,0,455837,455764,455863,455860,455875,455873,455872,455855,455843
0.400326,0,0,0,0,0,481466,481492,481418,481418,481489,481494,481563,481561,481574
0.401904,0,0,0,0,0,485567,485550,485566,485559,485470,485470,485380,485396,485525
0.403526,0,0,0,0,0,573657,573645,573629,573633,573643,573729,573713,573800,573666
0.405208,0,0,0,0,0,480420,480492,480489,480471,480475,480372,480388,480297,480280
0.406668,0,0,0,0,0,465224,465161,465176,465175,465159,465157,465156,465140,465156
0.408115,0,0,0,0,0,461301,461317,461273,461372,461371,461385,461384,461400,461399
0.409560,0,0,0,0,0,462062,462028,462042,461943,461985,461979,462011,461994,461976
0.411038,0,0,0,0,0,476129,476128,476113,476110,476081,476080,476063,476062,476079
0.412494,0,0,0,0,0,453332,453082,452848,452627,452378,452117,451862,451644,451394
0.414064,0,0,0,0,0,464326,464340,464348,464321,464320,464335,464334,464318,464316
0.415671,0,0,0,0,0,464374,464373,464373,464388,464371,464371,464370,464368,464384
0.417278,0,0,0,0,0,464390,464363,464362,464361,464377,464370,464373,464373,464372
0.418883,0,0,0,0,0,513802,513811,513784,579317,578737,578812,578806,578878,578872
0.420626,0,0,0,0,0,518316,518315,518357,452805,453382,453304,453310,453237,453224
0.422230,0,0,0,0,0,465266,465296,465263,465277,465276,465291,465288,465287,465288
0.423849,0,0,0,0,0,464606,464574,464587,464572,464570,464544,464545,464541,464524
0.425456,0,0,0,0,0,465034,465048,465049,465047,465030,465028,465026,465013,465011
0.427103,0,0,0,0,0,517042,517025,517029,517038,517138,517154,517148,517235,517250
0.428631,0,0,0,0,0,454086,454092,454069,454073,453973,453956,453943,453884,453883
0.430077,0,0,0,0,0,442278,442271,442275,442276,442274,442283,442284,442283,442282
0.431651,0,0,0,0,0,467792,467791,467792,467785,467799,467803,467800,467783,467767
0.433257,0,0,0,0,0,464147,464151,464133,464132,464130,464131,464142,464131,464129
0.434748,0,0,0,0,0,500803,500813,500828,500827,500826,500824,500823,500831,500847
0.436368,0,0,0,0,0,466195,466184,466251,466249,466249,466247,466246,466247,466235
0.437975,0,0,0,0,0,462414,462407,462321,462337,462337,462320,462324,462323,462316
0.439582,0,0,0,0,0,465019,465017,465032,465015,465012,465029,465023,465010,465121
0.441188,0,0,0,0,0,464878,464878,464864,464867,464863,464860,464848,464857,464759
0.442791,0,0,0,0,0,511296,511294,511291,511276,511348,511348,511331,511404,511403
0.444442,0,0,0,0,0,466313,466329,466355,466354,466284,466335,466366,466292,466293
0.446062,0,0,0,0,0,465233,465285,465288,465298,465297,465245,465228,465226,465225
0.447670,0,0,0,0,0,464035,463970,463946,463935,463934,463931,463941,463940,463928
0.449276,0,0,0,0,0,465692,465685,465692,465691,465675,465675,465731,465732,465725
0.450881,0,0,0,0,0,511759,511776,511769,511781,589620,590582,590529,590627,590642
0.452494,0,0,0,0,0,532349,532337,532353,532353,454512,453542,453541,453440,453455
0.454068,0,0,0,0,0,464288,464350,464338,464335,464334,464323,464305,464289,464256
0.455673,0,0,0,0,0,459578,459534,459550,459546,459562,459576,459586,459600,459614
0.457319,0,0,0,0,0,458547,458519,458501,458574,458567,458551,458540,458539,458539
0.458913,0,0,0,0,0,663744,666421,667020,666948,666952,666961,666961,666959,667043
0.460588,0,0,0,0,0,459470,456797,456190,456191,456201,456207,456188,456188,456103
0.462038,0,0,0,0,0,443757,443757,443756,443739,443711,443707,443738,443737,443735
0.463484,0,0,0,0,0,442917,442926,443016,443029,443027,443013,443007,443006,443004
0.464926,0,0,0,0,0,438644,438627,438551,438552,438568,438576,438566,438565,438555
0.466366,0,0,0,0,0,438503,438519,438507,438506,438499,438504,438518,438515,438509
0.467861,0,0,0,0,0,449991,449973,449973,449966,449953,449968,449961,449963,449976
0.469433,0,0,0,0,0,463749,463750,463733,463739,463755,463723,463712,463694,463694
0.471036,0,0,0,0,0,470250,470247,470273,470355,470355,470363,470363,470377,470376
0.472648,0,0,0,0,0,461895,461894,461866,461781,461764,461822,461836,461863,461862
0.474251,0,0,0,0,0,463578,463577,463592,463591,463684,463629,463680,463652,463652
0.475859,0,0,0,0,0,466472,466471,466486,466479,466468,466453,466467,466466,466454
0.477466,0,0,0,0,0,464256,464255,464322,464322,464252,464251,464167,464208,464218
0.479085,0,0,0,0,0,469271,469285,469210,469215,469292,469290,469279,469220,469218
0.480694,0,0,0,0,0,464761,464745,464736,464814,464719,464734,464758,464784,464783
0.482298,0,0,0,0,0,465407,465411,465419,465338,465434,465448,465443,465432,465447
0.483908,0,0,0,0,0,466097,466091,466079,466078,466067,466033,466022,466020,465987
